date,label,month,quarter,sourceDataset,updateDate,value,year
1992,1992,,,LMS,2015-10-13T23:00:00.000Z,861,1992
1993,1993,,,LMS,2015-10-13T23:00:00.000Z,895,1993
1994,1994,,,LMS,2015-10-13T23:00:00.000Z,799,1994
1995,1995,,,LMS,2015-10-13T23:00:00.000Z,732,1995
1996,1996,,,LMS,2015-10-13T23:00:00.000Z,710,1996
1997,1997,,,LMS,2015-10-13T23:00:00.000Z,644,1997
1998,1998,,,LMS,2015-10-13T23:00:00.000Z,610,1998
1999,1999,,,LMS,2015-10-13T23:00:00.000Z,580,1999
2000,2000,,,LMS,2015-10-13T23:00:00.000Z,556,2000
2001,2001,,,LMS,2015-10-13T23:00:00.000Z,543,2001
2002,2002,,,LMS,2015-10-13T23:00:00.000Z,560,2002
2003,2003,,,LMS,2015-10-13T23:00:00.000Z,574,2003
2004,2004,,,LMS,2015-10-13T23:00:00.000Z,582,2004
2005,2005,,,LMS,2015-10-13T23:00:00.000Z,612,2005
2006,2006,,,LMS,2015-10-13T23:00:00.000Z,680,2006
2007,2007,,,LMS,2015-10-13T23:00:00.000Z,695,2007
2008,2008,,,LMS,2015-10-13T23:00:00.000Z,733,2008
2009,2009,,,LMS,2015-10-13T23:00:00.000Z,903,2009
2010,2010,,,LMS,2015-10-13T23:00:00.000Z,933,2010
2011,2011,,,LMS,2019-02-19T00:00:00.000Z,998,2011
2012,2012,,,LMS,2019-02-19T00:00:00.000Z,1006,2012
2013,2013,,,LMS,2016-05-18T08:30:00.000Z,967,2013
2014,2014,,,LMS,2015-10-13T23:00:00.000Z,782,2014
2015,2015,,,LMS,2017-05-16T23:00:00.000Z,684,2015
2016,2016,,,LMS,2019-02-19T00:00:00.000Z,601,2016
2017,2017,,,LMS,2019-02-19T00:00:00.000Z,541,2017
2018,2018,,,LMS,2019-02-19T00:00:00.000Z,500,2018
2019,2019,,,LMS,2020-02-18T00:00:00.000Z,488,2019
2020,2020,,,LMS,2022-08-15T23:00:00.000Z,572,2020
2021,2021,,,LMS,2022-08-15T23:00:00.000Z,502,2021
