date,label,month,quarter,sourceDataset,updateDate,value,year
1971 FEB,1971 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,3.8,1971
1971 MAR,1971 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,3.9,1971
1971 APR,1971 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,4.0,1971
1971 MAY,1971 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,4.1,1971
1971 JUN,1971 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,4.2,1971
1971 JUL,1971 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,4.2,1971
1971 AUG,1971 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,4.2,1971
1971 SEP,1971 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,4.3,1971
1971 OCT,1971 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,4.4,1971
1971 NOV,1971 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,4.5,1971
1971 DEC,1971 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,4.5,1971
1972 JAN,1971 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,4.5,1972
1972 FEB,1972 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,4.5,1972
1972 MAR,1972 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,4.5,1972
1972 APR,1972 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,4.5,1972
1972 MAY,1972 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,4.5,1972
1972 JUN,1972 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,4.4,1972
1972 JUL,1972 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,4.3,1972
1972 AUG,1972 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,4.3,1972
1972 SEP,1972 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,4.3,1972
1972 OCT,1972 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,4.2,1972
1972 NOV,1972 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,4.2,1972
1972 DEC,1972 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,4.1,1972
1973 JAN,1972 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,4.0,1973
1973 FEB,1973 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,3.9,1973
1973 MAR,1973 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,3.8,1973
1973 APR,1973 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,3.8,1973
1973 MAY,1973 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,3.7,1973
1973 JUN,1973 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,3.7,1973
1973 JUL,1973 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,3.7,1973
1973 AUG,1973 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,3.6,1973
1973 SEP,1973 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,3.5,1973
1973 OCT,1973 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,3.5,1973
1973 NOV,1973 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,3.4,1973
1973 DEC,1973 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,3.5,1973
1974 JAN,1973 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,3.5,1974
1974 FEB,1974 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,3.6,1974
1974 MAR,1974 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,3.6,1974
1974 APR,1974 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,3.6,1974
1974 MAY,1974 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,3.6,1974
