library,variant_class,func_score,count,mean_func_score
Lib-1,>1 nonsynonymous,-3.927771428571428,0.015822099091977716,-0.8920306873525129
Lib-1,>1 nonsynonymous,-3.562036734693878,0.024726589729717387,-0.8920306873525129
Lib-1,>1 nonsynonymous,-3.1963020408163256,0.03815631408413384,-0.8920306873525129
Lib-1,>1 nonsynonymous,-2.830567346938775,0.05781189626553614,-0.8920306873525129
Lib-1,>1 nonsynonymous,-2.464832653061224,0.084813450838624,-0.8920306873525129
Lib-1,>1 nonsynonymous,-2.0990979591836734,0.12020660218835827,-0.8920306873525129
Lib-1,>1 nonsynonymous,-1.7333632653061226,0.16973476739065965,-0.8920306873525129
Lib-1,>1 nonsynonymous,-1.3676285714285719,0.21934582277447648,-0.8920306873525129
Lib-1,>1 nonsynonymous,-1.0018938775510193,0.2780890215527885,-0.8920306873525129
Lib-1,>1 nonsynonymous,-0.6361591836734686,0.3262072697187908,-0.8920306873525129
Lib-1,>1 nonsynonymous,-0.2704244897959178,0.340505092074151,-0.8920306873525129
Lib-1,>1 nonsynonymous,0.09531020408163293,0.3170960755759118,-0.8920306873525129
Lib-1,>1 nonsynonymous,0.4610448979591837,0.24595324706465424,-0.8920306873525129
Lib-1,>1 nonsynonymous,0.8267795918367344,0.16363837779141607,-0.8920306873525129
Lib-1,>1 nonsynonymous,1.1925142857142852,0.09616153591492103,-0.8920306873525129
Lib-1,>1 nonsynonymous,1.5582489795918377,0.04901964939337312,-0.8920306873525129
Lib-1,>1 nonsynonymous,1.9239836734693885,0.02421705430835161,-0.8920306873525129
Lib-1,>1 nonsynonymous,2.2897183673469392,0.01188451068096725,-0.8920306873525129
Lib-1,>1 nonsynonymous,2.65545306122449,0.005629850681426302,-0.8920306873525129
Lib-1,>1 nonsynonymous,3.0211877551020407,0.002481326646276283,-0.8920306873525129
Lib-1,>1 nonsynonymous,3.3869224489795915,0.0011893677937014294,-0.8920306873525129
Lib-1,>1 nonsynonymous,3.752657142857144,0.0005633488385320609,-0.8920306873525129
Lib-1,>1 nonsynonymous,4.118391836734695,0.00022616921217262053,-0.8920306873525129
Lib-1,>1 nonsynonymous,4.484126530612244,0.00016985271862167067,-0.8920306873525129
Lib-1,>1 nonsynonymous,4.849861224489796,3.141781234122306e-05,-0.8920306873525129
Lib-1,>1 nonsynonymous,5.215595918367349,1.7620112650153034e-05,-0.8920306873525129
Lib-1,>1 nonsynonymous,5.581330612244898,2.659310119887799e-05,-0.8920306873525129
Lib-1,>1 nonsynonymous,5.94706530612245,7.590008127431567e-06,-0.8920306873525129
Lib-1,>1 nonsynonymous,6.3128,3.3558585072327425e-05,-0.8920306873525129
Lib-1,deletion,-11.6082,2.7733495738667995e-08,-1.293895116892911
Lib-1,deletion,-11.24246530612245,1.4145384580274292e-06,-1.293895116892911
Lib-1,deletion,-10.876730612244899,2.6440706578993764e-05,-1.293895116892911
Lib-1,deletion,-10.510995918367346,0.00020205724323025382,-1.293895116892911
Lib-1,deletion,-10.145261224489795,0.0007827564755915298,-1.293895116892911
Lib-1,deletion,-9.779526530612245,0.002151868457672836,-1.293895116892911
Lib-1,deletion,-9.413791836734694,0.005138977917962843,-1.293895116892911
Lib-1,deletion,-9.048057142857143,0.009370974262466216,-1.293895116892911
Lib-1,deletion,-8.682322448979592,0.01230551856702464,-1.293895116892911
Lib-1,deletion,-8.316587755102042,0.013266261258491487,-1.293895116892911
Lib-1,deletion,-7.95085306122449,0.014039785537925838,-1.293895116892911
Lib-1,deletion,-7.585118367346939,0.015553246297788263,-1.293895116892911
Lib-1,deletion,-7.2193836734693875,0.016578101590379504,-1.293895116892911
Lib-1,deletion,-6.853648979591837,0.016052510244247246,-1.293895116892911
Lib-1,deletion,-6.487914285714286,0.014292182699956461,-1.293895116892911
Lib-1,deletion,-6.122179591836734,0.01237198210195591,-1.293895116892911
Lib-1,deletion,-5.756444897959184,0.010096903879155078,-1.293895116892911
Lib-1,deletion,-5.390710204081633,0.008833542186651082,-1.293895116892911
Lib-1,deletion,-5.024975510204081,0.009278978370700249,-1.293895116892911
Lib-1,deletion,-4.65924081632653,0.011605506330480488,-1.293895116892911
Lib-1,deletion,-4.29350612244898,0.01874304969342668,-1.293895116892911
Lib-1,deletion,-3.927771428571428,0.030844086714898196,-1.293895116892911
Lib-1,deletion,-3.562036734693878,0.046032252462370284,-1.293895116892911
Lib-1,deletion,-3.1963020408163256,0.0643236174250297,-1.293895116892911
Lib-1,deletion,-2.830567346938775,0.08907848649130005,-1.293895116892911
Lib-1,deletion,-2.464832653061224,0.12679430938237876,-1.293895116892911
Lib-1,deletion,-2.0990979591836734,0.1721302549582791,-1.293895116892911
Lib-1,deletion,-1.7333632653061226,0.21373891705199655,-1.293895116892911
Lib-1,deletion,-1.3676285714285719,0.25513177643551216,-1.293895116892911
Lib-1,deletion,-1.0018938775510193,0.28532222433031124,-1.293895116892911
Lib-1,deletion,-0.6361591836734686,0.29176037573288854,-1.293895116892911
Lib-1,deletion,-0.2704244897959178,0.2783368341652597,-1.293895116892911
Lib-1,deletion,0.09531020408163293,0.2407323564451174,-1.293895116892911
Lib-1,deletion,0.4610448979591837,0.18186010497866126,-1.293895116892911
Lib-1,deletion,0.8267795918367344,0.11866898605609759,-1.293895116892911
Lib-1,deletion,1.1925142857142852,0.06935862231504122,-1.293895116892911
Lib-1,deletion,1.5582489795918377,0.03875026775049269,-1.293895116892911
Lib-1,deletion,1.9239836734693885,0.020435622592345493,-1.293895116892911
Lib-1,deletion,2.2897183673469392,0.009925821422978147,-1.293895116892911
Lib-1,deletion,2.65545306122449,0.005041730912061201,-1.293895116892911
Lib-1,deletion,3.0211877551020407,0.0025379150296003343,-1.293895116892911
Lib-1,deletion,3.3869224489795915,0.0012319983418466584,-1.293895116892911
Lib-1,deletion,3.752657142857144,0.0006110641100305675,-1.293895116892911
Lib-1,deletion,4.118391836734695,0.00036380758523405166,-1.293895116892911
Lib-1,deletion,4.484126530612244,0.00028821425808314623,-1.293895116892911
Lib-1,deletion,4.849861224489796,0.00017864760053554562,-1.293895116892911
Lib-1,deletion,5.215595918367349,4.745114612043874e-05,-1.293895116892911
Lib-1,deletion,5.581330612244898,4.445099095951667e-06,-1.293895116892911
Lib-1,deletion,5.94706530612245,1.4156152918519022e-07,-1.293895116892911
Lib-1,deletion,6.3128,1.5233146197492513e-09,-1.293895116892911
Lib-1,stop,-11.6082,6.1605707564081e-06,-1.9676836026490065
Lib-1,stop,-11.24246530612245,6.645503938625687e-05,-1.9676836026490065
Lib-1,stop,-10.876730612244899,0.0003624505819000106,-1.9676836026490065
Lib-1,stop,-10.510995918367346,0.0011206389890038196,-1.9676836026490065
Lib-1,stop,-10.145261224489795,0.002458037382889712,-1.9676836026490065
Lib-1,stop,-9.779526530612245,0.004809571858910889,-1.9676836026490065
Lib-1,stop,-9.413791836734694,0.008627352438371014,-1.9676836026490065
Lib-1,stop,-9.048057142857143,0.013150780940544187,-1.9676836026490065
Lib-1,stop,-8.682322448979592,0.01793889517930293,-1.9676836026490065
Lib-1,stop,-8.316587755102042,0.024145366333799077,-1.9676836026490065
Lib-1,stop,-7.95085306122449,0.0296399852048734,-1.9676836026490065
Lib-1,stop,-7.585118367346939,0.031110933610654305,-1.9676836026490065
Lib-1,stop,-7.2193836734693875,0.029601176029083763,-1.9676836026490065
Lib-1,stop,-6.853648979591837,0.02645255864332722,-1.9676836026490065
Lib-1,stop,-6.487914285714286,0.02143992843204893,-1.9676836026490065
Lib-1,stop,-6.122179591836734,0.016751855318942688,-1.9676836026490065
Lib-1,stop,-5.756444897959184,0.014834118912250682,-1.9676836026490065
Lib-1,stop,-5.390710204081633,0.01457021210342119,-1.9676836026490065
Lib-1,stop,-5.024975510204081,0.015605420548826864,-1.9676836026490065
Lib-1,stop,-4.65924081632653,0.019915660573906396,-1.9676836026490065
Lib-1,stop,-4.29350612244898,0.028973812910689088,-1.9676836026490065
Lib-1,stop,-3.927771428571428,0.04441753039807672,-1.9676836026490065
Lib-1,stop,-3.562036734693878,0.06909299093596012,-1.9676836026490065
Lib-1,stop,-3.1963020408163256,0.103743574748828,-1.9676836026490065
Lib-1,stop,-2.830567346938775,0.14529942177831384,-1.9676836026490065
Lib-1,stop,-2.464832653061224,0.19042563904875512,-1.9676836026490065
Lib-1,stop,-2.0990979591836734,0.23430049651306334,-1.9676836026490065
Lib-1,stop,-1.7333632653061226,0.26686206473195734,-1.9676836026490065
Lib-1,stop,-1.3676285714285719,0.28075233575026465,-1.9676836026490065
Lib-1,stop,-1.0018938775510193,0.27125238720677497,-1.9676836026490065
Lib-1,stop,-0.6361591836734686,0.23494412466447875,-1.9676836026490065
Lib-1,stop,-0.2704244897959178,0.1831186295279216,-1.9676836026490065
Lib-1,stop,0.09531020408163293,0.13367271480320167,-1.9676836026490065
Lib-1,stop,0.4610448979591837,0.09303506252296866,-1.9676836026490065
Lib-1,stop,0.8267795918367344,0.06241099738709465,-1.9676836026490065
Lib-1,stop,1.1925142857142852,0.04100146449057799,-1.9676836026490065
Lib-1,stop,1.5582489795918377,0.025016872563152548,-1.9676836026490065
Lib-1,stop,1.9239836734693885,0.013797670198881111,-1.9676836026490065
Lib-1,stop,2.2897183673469392,0.007878380915299606,-1.9676836026490065
Lib-1,stop,2.65545306122449,0.004971855656967828,-1.9676836026490065
Lib-1,stop,3.0211877551020407,0.003220528513044398,-1.9676836026490065
Lib-1,stop,3.3869224489795915,0.0019863539501998326,-1.9676836026490065
Lib-1,stop,3.752657142857144,0.0009991418213042196,-1.9676836026490065
Lib-1,stop,4.118391836734695,0.0003528648362923717,-1.9676836026490065
Lib-1,stop,4.484126530612244,7.751493196971688e-05,-1.9676836026490065
Lib-1,stop,4.849861224489796,9.52533226244875e-06,-1.9676836026490065
Lib-1,stop,5.215595918367349,6.04727652733541e-07,-1.9676836026490065
Lib-1,stop,5.581330612244898,1.8894298576493988e-08,-1.9676836026490065
Lib-1,stop,5.94706530612245,2.8316101618651206e-10,-1.9676836026490065
Lib-1,stop,6.3128,2.0101282872099208e-12,-1.9676836026490065
Lib-1,synonymous,-11.6082,1.051615132934393e-40,-0.16327762845849803
Lib-1,synonymous,-11.24246530612245,8.178613878840329e-34,-0.16327762845849803
Lib-1,synonymous,-10.876730612244899,1.2484413687934333e-27,-0.16327762845849803
Lib-1,synonymous,-10.510995918367346,3.746430187006984e-22,-0.16327762845849803
Lib-1,synonymous,-10.145261224489795,2.215505855865533e-17,-0.16327762845849803
Lib-1,synonymous,-9.779526530612245,2.591022046497705e-13,-0.16327762845849803
Lib-1,synonymous,-9.413791836734694,6.02313571528018e-10,-0.16327762845849803
Lib-1,synonymous,-9.048057142857143,2.803498058279603e-07,-0.16327762845849803
Lib-1,synonymous,-8.682322448979592,2.6435254029292664e-05,-0.16327762845849803
Lib-1,synonymous,-8.316587755102042,0.0005189889656808507,-0.16327762845849803
Lib-1,synonymous,-7.95085306122449,0.0023570676902826115,-0.16327762845849803
Lib-1,synonymous,-7.585118367346939,0.0037315035825473642,-0.16327762845849803
Lib-1,synonymous,-7.2193836734693875,0.0037139947975088766,-0.16327762845849803
Lib-1,synonymous,-6.853648979591837,0.0033141105156975323,-0.16327762845849803
Lib-1,synonymous,-6.487914285714286,0.003692722122460012,-0.16327762845849803
Lib-1,synonymous,-6.122179591836734,0.004499757930156304,-0.16327762845849803
Lib-1,synonymous,-5.756444897959184,0.004415656857741085,-0.16327762845849803
Lib-1,synonymous,-5.390710204081633,0.001656245178905369,-0.16327762845849803
Lib-1,synonymous,-5.024975510204081,0.0003793108306183554,-0.16327762845849803
Lib-1,synonymous,-4.65924081632653,0.0024575152445692147,-0.16327762845849803
Lib-1,synonymous,-4.29350612244898,0.00793652392807285,-0.16327762845849803
Lib-1,synonymous,-3.927771428571428,0.011946268923226219,-0.16327762845849803
Lib-1,synonymous,-3.562036734693878,0.012326240015462711,-0.16327762845849803
Lib-1,synonymous,-3.1963020408163256,0.012425126690600157,-0.16327762845849803
Lib-1,synonymous,-2.830567346938775,0.016479507011105482,-0.16327762845849803
Lib-1,synonymous,-2.464832653061224,0.022961130222644045,-0.16327762845849803
Lib-1,synonymous,-2.0990979591836734,0.040956067814029225,-0.16327762845849803
Lib-1,synonymous,-1.7333632653061226,0.0729854299994449,-0.16327762845849803
Lib-1,synonymous,-1.3676285714285719,0.12020114531961254,-0.16327762845849803
Lib-1,synonymous,-1.0018938775510193,0.19438065396930904,-0.16327762845849803
Lib-1,synonymous,-0.6361591836734686,0.31660485375658526,-0.16327762845849803
Lib-1,synonymous,-0.2704244897959178,0.4286224683012752,-0.16327762845849803
Lib-1,synonymous,0.09531020408163293,0.45630184804800145,-0.16327762845849803
Lib-1,synonymous,0.4610448979591837,0.40423138859651353,-0.16327762845849803
Lib-1,synonymous,0.8267795918367344,0.2918883112527466,-0.16327762845849803
Lib-1,synonymous,1.1925142857142852,0.15697310230264425,-0.16327762845849803
Lib-1,synonymous,1.5582489795918377,0.07166250567359342,-0.16327762845849803
Lib-1,synonymous,1.9239836734693885,0.03549953849600786,-0.16327762845849803
Lib-1,synonymous,2.2897183673469392,0.018486112785301947,-0.16327762845849803
Lib-1,synonymous,2.65545306122449,0.006644073253774775,-0.16327762845849803
Lib-1,synonymous,3.0211877551020407,0.0028056074137163206,-0.16327762845849803
Lib-1,synonymous,3.3869224489795915,0.0010444582372061701,-0.16327762845849803
Lib-1,synonymous,3.752657142857144,9.412906372904595e-05,-0.16327762845849803
Lib-1,synonymous,4.118391836734695,1.6856182170770435e-06,-0.16327762845849803
Lib-1,synonymous,4.484126530612244,5.9194229697372606e-09,-0.16327762845849803
Lib-1,synonymous,4.849861224489796,4.072720133252042e-12,-0.16327762845849803
Lib-1,synonymous,5.215595918367349,5.489598251874434e-16,-0.16327762845849803
Lib-1,synonymous,5.581330612244898,1.4495710216392846e-20,-0.16327762845849803
Lib-1,synonymous,5.94706530612245,7.49850616920061e-26,-0.16327762845849803
Lib-1,synonymous,6.3128,7.598695278871481e-32,-0.16327762845849803
Lib-1,wildtype,-11.6082,1.5858145898066635e-08,-0.21634536107125776
Lib-1,wildtype,-11.24246530612245,4.614847503891257e-06,-0.21634536107125776
Lib-1,wildtype,-10.876730612244899,0.00013477530574760308,-0.21634536107125776
Lib-1,wildtype,-10.510995918367346,0.00039502559137062995,-0.21634536107125776
Lib-1,wildtype,-10.145261224489795,0.00012016778083920306,-0.21634536107125776
Lib-1,wildtype,-9.779526530612245,0.00012958059324898492,-0.21634536107125776
Lib-1,wildtype,-9.413791836734694,0.0004577089112425818,-0.21634536107125776
Lib-1,wildtype,-9.048057142857143,0.0006710988181155863,-0.21634536107125776
Lib-1,wildtype,-8.682322448979592,0.0015052859058387064,-0.21634536107125776
Lib-1,wildtype,-8.316587755102042,0.0033700059190160023,-0.21634536107125776
Lib-1,wildtype,-7.95085306122449,0.004739808784808117,-0.21634536107125776
Lib-1,wildtype,-7.585118367346939,0.004262788015596273,-0.21634536107125776
Lib-1,wildtype,-7.2193836734693875,0.0037301037290182137,-0.21634536107125776
Lib-1,wildtype,-6.853648979591837,0.004710586024900639,-0.21634536107125776
Lib-1,wildtype,-6.487914285714286,0.004757655353288295,-0.21634536107125776
Lib-1,wildtype,-6.122179591836734,0.0036652065396859473,-0.21634536107125776
Lib-1,wildtype,-5.756444897959184,0.0028056589525461135,-0.21634536107125776
Lib-1,wildtype,-5.390710204081633,0.0020070765151397546,-0.21634536107125776
Lib-1,wildtype,-5.024975510204081,0.001727224993635019,-0.21634536107125776
Lib-1,wildtype,-4.65924081632653,0.0016381775247412268,-0.21634536107125776
Lib-1,wildtype,-4.29350612244898,0.002703506997224985,-0.21634536107125776
Lib-1,wildtype,-3.927771428571428,0.005625350783467965,-0.21634536107125776
Lib-1,wildtype,-3.562036734693878,0.00825275183421559,-0.21634536107125776
Lib-1,wildtype,-3.1963020408163256,0.012601068952111749,-0.21634536107125776
Lib-1,wildtype,-2.830567346938775,0.019764872051150566,-0.21634536107125776
Lib-1,wildtype,-2.464832653061224,0.026414252512812965,-0.21634536107125776
Lib-1,wildtype,-2.0990979591836734,0.0424085013348211,-0.21634536107125776
Lib-1,wildtype,-1.7333632653061226,0.07736612991866647,-0.21634536107125776
Lib-1,wildtype,-1.3676285714285719,0.13379082546959142,-0.21634536107125776
Lib-1,wildtype,-1.0018938775510193,0.2195333591791076,-0.21634536107125776
Lib-1,wildtype,-0.6361591836734686,0.32496460914167097,-0.21634536107125776
Lib-1,wildtype,-0.2704244897959178,0.4243363235806469,-0.21634536107125776
Lib-1,wildtype,0.09531020408163293,0.45783555663621484,-0.21634536107125776
Lib-1,wildtype,0.4610448979591837,0.39660634648262827,-0.21634536107125776
Lib-1,wildtype,0.8267795918367344,0.26111399229177984,-0.21634536107125776
Lib-1,wildtype,1.1925142857142852,0.1409830923191279,-0.21634536107125776
Lib-1,wildtype,1.5582489795918377,0.07654452148078593,-0.21634536107125776
Lib-1,wildtype,1.9239836734693885,0.03578350913738917,-0.21634536107125776
Lib-1,wildtype,2.2897183673469392,0.015867726870035865,-0.21634536107125776
Lib-1,wildtype,2.65545306122449,0.007072620323907093,-0.21634536107125776
Lib-1,wildtype,3.0211877551020407,0.0025768630819409948,-0.21634536107125776
Lib-1,wildtype,3.3869224489795915,0.0009379549067742666,-0.21634536107125776
Lib-1,wildtype,3.752657142857144,0.00029102834971119466,-0.21634536107125776
Lib-1,wildtype,4.118391836734695,2.0155703799803565e-05,-0.21634536107125776
Lib-1,wildtype,4.484126530612244,1.5513764469721582e-07,-0.21634536107125776
Lib-1,wildtype,4.849861224489796,1.2098955573296158e-10,-0.21634536107125776
Lib-1,wildtype,5.215595918367349,9.478118931062964e-15,-0.21634536107125776
Lib-1,wildtype,5.581330612244898,7.45217726526319e-20,-0.21634536107125776
Lib-1,wildtype,5.94706530612245,5.880254061923494e-26,-0.21634536107125776
Lib-1,wildtype,6.3128,4.656476453423532e-33,-0.21634536107125776
Lib-2,1 nonsynonymous,-11.6082,1.6680572828578943e-08,-0.49674484061270957
Lib-2,1 nonsynonymous,-11.24246530612245,7.080357118669695e-06,-0.49674484061270957
Lib-2,1 nonsynonymous,-10.876730612244899,0.0001467148505513315,-0.49674484061270957
Lib-2,1 nonsynonymous,-10.510995918367346,0.0003491991954031481,-0.49674484061270957
Lib-2,1 nonsynonymous,-10.145261224489795,0.0008554066636521065,-0.49674484061270957
Lib-2,1 nonsynonymous,-9.779526530612245,0.0015277860099203095,-0.49674484061270957
Lib-2,1 nonsynonymous,-9.413791836734694,0.0025097947346936047,-0.49674484061270957
Lib-2,1 nonsynonymous,-9.048057142857143,0.0036235897839415206,-0.49674484061270957
Lib-2,1 nonsynonymous,-8.682322448979592,0.005268661732981962,-0.49674484061270957
Lib-2,1 nonsynonymous,-8.316587755102042,0.0070935383500328525,-0.49674484061270957
Lib-2,1 nonsynonymous,-7.95085306122449,0.006860174918916673,-0.49674484061270957
Lib-2,1 nonsynonymous,-7.585118367346939,0.006962613854088154,-0.49674484061270957
Lib-2,1 nonsynonymous,-7.2193836734693875,0.006657046386402955,-0.49674484061270957
Lib-2,1 nonsynonymous,-6.853648979591837,0.005601654877785465,-0.49674484061270957
Lib-2,1 nonsynonymous,-6.487914285714286,0.005480334971987597,-0.49674484061270957
Lib-2,1 nonsynonymous,-6.122179591836734,0.004324946952988996,-0.49674484061270957
Lib-2,1 nonsynonymous,-5.756444897959184,0.0031406509387710358,-0.49674484061270957
Lib-2,1 nonsynonymous,-5.390710204081633,0.003355891411708943,-0.49674484061270957
Lib-2,1 nonsynonymous,-5.024975510204081,0.0032361357971546576,-0.49674484061270957
Lib-2,1 nonsynonymous,-4.65924081632653,0.0036316084013858774,-0.49674484061270957
Lib-2,1 nonsynonymous,-4.29350612244898,0.005477944506820012,-0.49674484061270957
Lib-2,1 nonsynonymous,-3.927771428571428,0.007846609083488859,-0.49674484061270957
Lib-2,1 nonsynonymous,-3.562036734693878,0.012306395273189294,-0.49674484061270957
Lib-2,1 nonsynonymous,-3.1963020408163256,0.018980879405696167,-0.49674484061270957
Lib-2,1 nonsynonymous,-2.830567346938775,0.03055755407966403,-0.49674484061270957
Lib-2,1 nonsynonymous,-2.464832653061224,0.04482739358652596,-0.49674484061270957
Lib-2,1 nonsynonymous,-2.0990979591836734,0.06645571732607712,-0.49674484061270957
Lib-2,1 nonsynonymous,-1.7333632653061226,0.10541077171288563,-0.49674484061270957
Lib-2,1 nonsynonymous,-1.3676285714285719,0.15558651139578594,-0.49674484061270957
Lib-2,1 nonsynonymous,-1.0018938775510193,0.24826103890167864,-0.49674484061270957
Lib-2,1 nonsynonymous,-0.6361591836734686,0.3569699816960371,-0.49674484061270957
Lib-2,1 nonsynonymous,-0.2704244897959178,0.4371245432035005,-0.49674484061270957
Lib-2,1 nonsynonymous,0.09531020408163293,0.4359140680658393,-0.49674484061270957
Lib-2,1 nonsynonymous,0.4610448979591837,0.3368961131794533,-0.49674484061270957
Lib-2,1 nonsynonymous,0.8267795918367344,0.21379444508814333,-0.49674484061270957
Lib-2,1 nonsynonymous,1.1925142857142852,0.10857743973556616,-0.49674484061270957
Lib-2,1 nonsynonymous,1.5582489795918377,0.0484166835786201,-0.49674484061270957
Lib-2,1 nonsynonymous,1.9239836734693885,0.019425833898822888,-0.49674484061270957
Lib-2,1 nonsynonymous,2.2897183673469392,0.007408684224263191,-0.49674484061270957
