date,label,month,quarter,sourceDataset,updateDate,value,year
1992,1992,,,LMS,2015-10-13T23:00:00.000Z,24.7,1992
1993,1993,,,LMS,2015-10-13T23:00:00.000Z,24.9,1993
1994,1994,,,LMS,2015-10-13T23:00:00.000Z,23.3,1994
1995,1995,,,LMS,2015-10-13T23:00:00.000Z,22.7,1995
1996,1996,,,LMS,2015-10-13T23:00:00.000Z,24.2,1996
1997,1997,,,LMS,2015-10-13T23:00:00.000Z,22.3,1997
1998,1998,,,LMS,2015-10-13T23:00:00.000Z,23.4,1998
1999,1999,,,LMS,2015-10-13T23:00:00.000Z,24.5,1999
2000,2000,,,LMS,2015-10-13T23:00:00.000Z,24.8,2000
2001,2001,,,LMS,2015-10-13T23:00:00.000Z,24.5,2001
2002,2002,,,LMS,2015-10-13T23:00:00.000Z,27.9,2002
2003,2003,,,LMS,2015-10-13T23:00:00.000Z,27.2,2003
2004,2004,,,LMS,2015-10-13T23:00:00.000Z,28.3,2004
2005,2005,,,LMS,2015-10-13T23:00:00.000Z,30.2,2005
2006,2006,,,LMS,2015-10-13T23:00:00.000Z,31.0,2006
2007,2007,,,LMS,2015-10-13T23:00:00.000Z,31.0,2007
2008,2008,,,LMS,2015-10-13T23:00:00.000Z,30.7,2008
2009,2009,,,LMS,2015-10-13T23:00:00.000Z,36.3,2009
2010,2010,,,LMS,2015-10-13T23:00:00.000Z,38.0,2010
2011,2011,,,LMS,2019-02-19T00:00:00.000Z,41.6,2011
2012,2012,,,LMS,2019-02-19T00:00:00.000Z,37.8,2012
2013,2013,,,LMS,2017-05-16T23:00:00.000Z,37.8,2013
2014,2014,,,LMS,2019-02-19T00:00:00.000Z,29.6,2014
2015,2015,,,LMS,2019-02-19T00:00:00.000Z,30.2,2015
2016,2016,,,LMS,2019-02-19T00:00:00.000Z,30.8,2016
2017,2017,,,LMS,2018-02-21T00:00:00.000Z,30.3,2017
2018,2018,,,LMS,2019-02-19T00:00:00.000Z,24.4,2018
2019,2019,,,LMS,2020-02-18T00:00:00.000Z,23.0,2019
2020,2020,,,LMS,2022-08-15T23:00:00.000Z,29.9,2020
2021,2021,,,LMS,2022-08-15T23:00:00.000Z,25.8,2021
