date,label,month,quarter,sourceDataset,updateDate,value,year
1992,1992,,,LMS,2015-10-13T23:00:00.000Z,71,1992
1993,1993,,,LMS,2015-10-13T23:00:00.000Z,113,1993
1994,1994,,,LMS,2015-10-13T23:00:00.000Z,110,1994
1995,1995,,,LMS,2015-10-13T23:00:00.000Z,86,1995
1996,1996,,,LMS,2015-10-13T23:00:00.000Z,70,1996
1997,1997,,,LMS,2015-10-13T23:00:00.000Z,52,1997
1998,1998,,,LMS,2015-10-13T23:00:00.000Z,35,1998
1999,1999,,,LMS,2015-10-13T23:00:00.000Z,24,1999
2000,2000,,,LMS,2015-10-13T23:00:00.000Z,23,2000
2001,2001,,,LMS,2015-10-13T23:00:00.000Z,19,2001
2002,2002,,,LMS,2015-10-13T23:00:00.000Z,15,2002
2003,2003,,,LMS,2015-10-13T23:00:00.000Z,23,2003
2004,2004,,,LMS,2015-10-13T23:00:00.000Z,19,2004
2005,2005,,,LMS,2015-10-13T23:00:00.000Z,27,2005
2006,2006,,,LMS,2015-10-13T23:00:00.000Z,31,2006
2007,2007,,,LMS,2015-10-13T23:00:00.000Z,32,2007
2008,2008,,,LMS,2015-10-13T23:00:00.000Z,38,2008
2009,2009,,,LMS,2015-10-13T23:00:00.000Z,50,2009
2010,2010,,,LMS,2015-10-13T23:00:00.000Z,69,2010
2011,2011,,,LMS,2015-10-13T23:00:00.000Z,90,2011
2012,2012,,,LMS,2016-05-18T08:30:00.000Z,100,2012
2013,2013,,,LMS,2015-10-13T23:00:00.000Z,110,2013
2014,2014,,,LMS,2015-10-13T23:00:00.000Z,90,2014
2015,2015,,,LMS,2017-05-16T23:00:00.000Z,60,2015
2016,2016,,,LMS,2017-05-16T23:00:00.000Z,40,2016
2017,2017,,,LMS,2018-02-21T00:00:00.000Z,30,2017
2018,2018,,,LMS,2019-02-19T00:00:00.000Z,26,2018
2019,2019,,,LMS,2020-02-18T00:00:00.000Z,17,2019
2020,2020,,,LMS,2021-07-14T23:00:00.000Z,25,2020
2021,2021,,,LMS,2022-02-15T00:00:00.000Z,26,2021
