date,label,month,quarter,sourceDataset,updateDate,value,year
1997,1997,,,LMS,2015-10-13T23:00:00.000Z,68,1997
1998,1998,,,LMS,2015-10-13T23:00:00.000Z,73,1998
1999,1999,,,LMS,2015-10-13T23:00:00.000Z,73,1999
2000,2000,,,LMS,2015-10-13T23:00:00.000Z,77,2000
2001,2001,,,LMS,2015-10-13T23:00:00.000Z,81,2001
2002,2002,,,LMS,2015-10-13T23:00:00.000Z,78,2002
2003,2003,,,LMS,2015-10-13T23:00:00.000Z,86,2003
2004,2004,,,LMS,2015-10-13T23:00:00.000Z,81,2004
2005,2005,,,LMS,2015-10-13T23:00:00.000Z,87,2005
2006,2006,,,LMS,2015-10-13T23:00:00.000Z,102,2006
2007,2007,,,LMS,2015-10-13T23:00:00.000Z,98,2007
2008,2008,,,LMS,2015-10-13T23:00:00.000Z,90,2008
2009,2009,,,LMS,2019-02-19T00:00:00.000Z,91,2009
2010,2010,,,LMS,2019-02-19T00:00:00.000Z,98,2010
2011,2011,,,LMS,2015-10-13T23:00:00.000Z,95,2011
2012,2012,,,LMS,2015-10-13T23:00:00.000Z,119,2012
2013,2013,,,LMS,2015-10-13T23:00:00.000Z,108,2013
2014,2014,,,LMS,2015-10-13T23:00:00.000Z,94,2014
2015,2015,,,LMS,2019-02-19T00:00:00.000Z,97,2015
2016,2016,,,LMS,2017-02-15T00:00:00.000Z,100,2016
2017,2017,,,LMS,2019-02-19T00:00:00.000Z,88,2017
2018,2018,,,LMS,2019-02-19T00:00:00.000Z,104,2018
2019,2019,,,LMS,2020-02-18T00:00:00.000Z,100,2019
2020,2020,,,LMS,2021-07-14T23:00:00.000Z,,2020
2021,2021,,,LMS,2022-02-15T00:00:00.000Z,,2021
