date,label,month,quarter,sourceDataset,updateDate,value,year
1988,1988,,,MM23,2018-12-19T00:00:00.000Z,48.2,1988
1989,1989,,,MM23,2018-12-19T00:00:00.000Z,51.0,1989
1990,1990,,,MM23,2018-12-19T00:00:00.000Z,55.1,1990
1991,1991,,,MM23,2018-12-19T00:00:00.000Z,59.2,1991
1992,1992,,,MM23,2018-12-19T00:00:00.000Z,61.9,1992
1993,1993,,,MM23,2018-12-19T00:00:00.000Z,63.5,1993
1994,1994,,,MM23,2018-12-19T00:00:00.000Z,64.9,1994
1995,1995,,,MM23,2018-12-19T00:00:00.000Z,66.6,1995
1996,1996,,,MM23,2018-12-19T00:00:00.000Z,68.5,1996
1997,1997,,,MM23,2018-12-19T00:00:00.000Z,70.0,1997
1998,1998,,,MM23,2018-12-19T00:00:00.000Z,71.3,1998
1999,1999,,,MM23,2018-12-19T00:00:00.000Z,72.6,1999
2000,2000,,,MM23,2018-12-19T00:00:00.000Z,73.4,2000
2001,2001,,,MM23,2018-12-19T00:00:00.000Z,74.6,2001
2002,2002,,,MM23,2018-12-19T00:00:00.000Z,75.7,2002
2003,2003,,,MM23,2018-12-19T00:00:00.000Z,76.7,2003
2004,2004,,,MM23,2018-12-19T00:00:00.000Z,77.8,2004
2005,2005,,,MM23,2016-01-19T09:30:00.000Z,79.4,2005
2006,2006,,,MM23,2017-03-14T00:00:00.000Z,81.4,2006
2007,2007,,,MM23,2017-03-14T00:00:00.000Z,83.3,2007
2008,2008,,,MM23,2017-03-14T00:00:00.000Z,86.2,2008
2009,2009,,,MM23,2017-03-14T00:00:00.000Z,87.9,2009
2010,2010,,,MM23,2017-03-14T00:00:00.000Z,90.1,2010
2011,2011,,,MM23,2017-03-14T00:00:00.000Z,93.6,2011
2012,2012,,,MM23,2016-01-19T09:30:00.000Z,96.0,2012
2013,2013,,,MM23,2016-01-19T09:30:00.000Z,98.2,2013
2014,2014,,,MM23,2016-01-19T09:30:00.000Z,99.6,2014
2015,2015,,,MM23,2016-01-19T09:30:00.000Z,100.0,2015
2016,2016,,,MM23,2017-03-14T00:00:00.000Z,101.0,2016
2017,2017,,,MM23,2018-01-16T00:00:00.000Z,103.6,2017
2018,2018,,,MM23,2019-01-16T00:00:00.000Z,106.0,2018
2019,2019,,,MM23,2020-01-15T00:00:00.000Z,107.8,2019
2020,2020,,,MM23,2021-01-20T00:00:00.000Z,108.9,2020
2021,2021,,,MM23,2022-01-19T00:00:00.000Z,111.6,2021
