date,label,month,quarter,sourceDataset,updateDate,value,year
1971 FEB,1971 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,24613,1971
1971 MAR,1971 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,24575,1971
1971 APR,1971 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,24559,1971
1971 MAY,1971 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,24556,1971
1971 JUN,1971 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,24541,1971
1971 JUL,1971 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,24508,1971
1971 AUG,1971 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,24464,1971
1971 SEP,1971 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,24424,1971
1971 OCT,1971 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,24398,1971
1971 NOV,1971 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,24395,1971
1971 DEC,1971 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,24416,1971
1972 JAN,1971 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,24455,1972
1972 FEB,1972 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,24501,1972
1972 MAR,1972 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,24529,1972
1972 APR,1972 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,24539,1972
1972 MAY,1972 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,24542,1972
1972 JUN,1972 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,24541,1972
1972 JUL,1972 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,24557,1972
1972 AUG,1972 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,24585,1972
1972 SEP,1972 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,24614,1972
1972 OCT,1972 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,24643,1972
1972 NOV,1972 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,24689,1972
1972 DEC,1972 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,24748,1972
1973 JAN,1972 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,24825,1973
1973 FEB,1973 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,24903,1973
1973 MAR,1973 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,24962,1973
1973 APR,1973 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,24986,1973
1973 MAY,1973 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,24986,1973
1973 JUN,1973 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,24975,1973
1973 JUL,1973 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,24965,1973
1973 AUG,1973 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,24972,1973
1973 SEP,1973 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,24984,1973
1973 OCT,1973 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,24997,1973
1973 NOV,1973 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,24999,1973
1973 DEC,1973 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,25000,1973
1974 JAN,1973 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,24995,1974
1974 FEB,1974 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,24984,1974
1974 MAR,1974 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,24984,1974
1974 APR,1974 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,24985,1974
1974 MAY,1974 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,25002,1974
1974 JUN,1974 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,25020,1974
1974 JUL,1974 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,25044,1974
1974 AUG,1974 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,25066,1974
1974 SEP,1974 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,25077,1974
1974 OCT,1974 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,25075,1974
1974 NOV,1974 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,25065,1974
1974 DEC,1974 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,25044,1974
