date,label,month,quarter,sourceDataset,updateDate,value,year
1955 Q1,1955 Q1,,Q1,PN2,2022-11-11T00:00:00.000Z,4666,1955
1955 Q2,1955 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,4688,1955
1955 Q3,1955 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,4862,1955
1955 Q4,1955 Q4,,Q4,PN2,2023-11-10T00:00:00.000Z,4953,1955
1956 Q1,1956 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,5086,1956
1956 Q2,1956 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,5155,1956
1956 Q3,1956 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,5235,1956
1956 Q4,1956 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,5368,1956
1957 Q1,1957 Q1,,Q1,PN2,2022-11-11T00:00:00.000Z,5380,1957
1957 Q2,1957 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,5461,1957
1957 Q3,1957 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,5578,1957
1957 Q4,1957 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,5685,1957
1958 Q1,1958 Q1,,Q1,PN2,2022-11-11T00:00:00.000Z,5800,1958
1958 Q2,1958 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,5724,1958
1958 Q3,1958 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,5824,1958
1958 Q4,1958 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,5872,1958
1959 Q1,1959 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,5885,1959
1959 Q2,1959 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,6079,1959
1959 Q3,1959 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,6103,1959
1959 Q4,1959 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,6321,1959
1960 Q1,1960 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,6425,1960
1960 Q2,1960 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,6484,1960
1960 Q3,1960 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,6578,1960
1960 Q4,1960 Q4,,Q4,PN2,2023-11-10T00:00:00.000Z,6714,1960
1961 Q1,1961 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,6881,1961
1961 Q2,1961 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,6881,1961
1961 Q3,1961 Q3,,Q3,PN2,2023-11-10T00:00:00.000Z,7119,1961
1961 Q4,1961 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,7037,1961
1962 Q1,1962 Q1,,Q1,PN2,2022-11-11T00:00:00.000Z,7132,1962
1962 Q2,1962 Q2,,Q2,PN2,2023-11-10T00:00:00.000Z,7307,1962
1962 Q3,1962 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,7381,1962
1962 Q4,1962 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,7415,1962
1963 Q1,1963 Q1,,Q1,PN2,2022-11-11T00:00:00.000Z,7365,1963
1963 Q2,1963 Q2,,Q2,PN2,2023-11-10T00:00:00.000Z,7750,1963
1963 Q3,1963 Q3,,Q3,PN2,2023-11-10T00:00:00.000Z,7869,1963
1963 Q4,1963 Q4,,Q4,PN2,2022-11-11T00:00:00.000Z,8115,1963
1964 Q1,1964 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,8142,1964
1964 Q2,1964 Q2,,Q2,PN2,2022-11-11T00:00:00.000Z,8433,1964
1964 Q3,1964 Q3,,Q3,PN2,2022-11-11T00:00:00.000Z,8618,1964
1964 Q4,1964 Q4,,Q4,PN2,2023-11-10T00:00:00.000Z,8854,1964
1965 Q1,1965 Q1,,Q1,PN2,2022-11-11T00:00:00.000Z,9019,1965
1965 Q2,1965 Q2,,Q2,PN2,2023-11-10T00:00:00.000Z,9062,1965
1965 Q3,1965 Q3,,Q3,PN2,2023-11-10T00:00:00.000Z,9283,1965
1965 Q4,1965 Q4,,Q4,PN2,2023-11-10T00:00:00.000Z,9464,1965
1966 Q1,1966 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,9606,1966
1966 Q2,1966 Q2,,Q2,PN2,2023-11-10T00:00:00.000Z,9772,1966
1966 Q3,1966 Q3,,Q3,PN2,2023-11-10T00:00:00.000Z,9956,1966
1966 Q4,1966 Q4,,Q4,PN2,2023-11-10T00:00:00.000Z,10060,1966
1967 Q1,1967 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,10158,1967
1967 Q2,1967 Q2,,Q2,PN2,2023-11-10T00:00:00.000Z,10413,1967
1967 Q3,1967 Q3,,Q3,PN2,2023-11-10T00:00:00.000Z,10483,1967
1967 Q4,1967 Q4,,Q4,PN2,2023-11-10T00:00:00.000Z,10619,1967
1968 Q1,1968 Q1,,Q1,PN2,2023-11-10T00:00:00.000Z,11097,1968
1968 Q2,1968 Q2,,Q2,PN2,2023-11-10T00:00:00.000Z,11230,1968
1968 Q3,1968 Q3,,Q3,PN2,2023-11-10T00:00:00.000Z,11586,1968
