date,label,month,quarter,sourceDataset,updateDate,value,year
1960,1960,,,PRDY,2022-10-06T23:00:00.000Z,36.6,1960
1961,1961,,,PRDY,2022-10-06T23:00:00.000Z,37.2,1961
1962,1962,,,PRDY,2022-10-06T23:00:00.000Z,37.5,1962
1963,1963,,,PRDY,2022-10-06T23:00:00.000Z,39.5,1963
1964,1964,,,PRDY,2022-10-06T23:00:00.000Z,41.2,1964
1965,1965,,,PRDY,2022-10-06T23:00:00.000Z,41.8,1965
1966,1966,,,PRDY,2022-10-06T23:00:00.000Z,42.2,1966
1967,1967,,,PRDY,2022-10-06T23:00:00.000Z,43.7,1967
1968,1968,,,PRDY,2022-10-06T23:00:00.000Z,46.4,1968
1969,1969,,,PRDY,2022-10-06T23:00:00.000Z,47.3,1969
1970,1970,,,PRDY,2022-10-06T23:00:00.000Z,48.7,1970
1971,1971,,,PRDY,2022-10-06T23:00:00.000Z,51.2,1971
1972,1972,,,PRDY,2022-10-06T23:00:00.000Z,53.3,1972
1973,1973,,,PRDY,2022-10-06T23:00:00.000Z,56.2,1973
1974,1974,,,PRDY,2022-10-06T23:00:00.000Z,54.8,1974
1975,1975,,,PRDY,2022-10-06T23:00:00.000Z,54.2,1975
1976,1976,,,PRDY,2022-10-06T23:00:00.000Z,56.0,1976
1977,1977,,,PRDY,2022-10-06T23:00:00.000Z,57.1,1977
1978,1978,,,PRDY,2022-10-06T23:00:00.000Z,58.8,1978
1979,1979,,,PRDY,2022-10-06T23:00:00.000Z,60.0,1979
1980,1980,,,PRDY,2022-10-06T23:00:00.000Z,59.0,1980
1981,1981,,,PRDY,2022-10-06T23:00:00.000Z,60.3,1981
1982,1982,,,PRDY,2022-10-06T23:00:00.000Z,62.9,1982
1983,1983,,,PRDY,2022-10-06T23:00:00.000Z,65.7,1983
1984,1984,,,PRDY,2022-10-06T23:00:00.000Z,65.3,1984
1985,1985,,,PRDY,2022-10-06T23:00:00.000Z,66.9,1985
1986,1986,,,PRDY,2022-10-06T23:00:00.000Z,68.1,1986
1987,1987,,,PRDY,2022-10-06T23:00:00.000Z,70.2,1987
1988,1988,,,PRDY,2022-10-06T23:00:00.000Z,71.4,1988
1989,1989,,,PRDY,2022-10-06T23:00:00.000Z,71.2,1989
1990,1990,,,PRDY,2022-10-06T23:00:00.000Z,71.7,1990
1991,1991,,,PRDY,2022-10-06T23:00:00.000Z,72.8,1991
1992,1992,,,PRDY,2022-10-06T23:00:00.000Z,74.8,1992
1993,1993,,,PRDY,2022-10-06T23:00:00.000Z,77.1,1993
1994,1994,,,PRDY,2022-10-06T23:00:00.000Z,79.0,1994
1995,1995,,,PRDY,2022-10-06T23:00:00.000Z,79.6,1995
1996,1996,,,PRDY,2022-10-06T23:00:00.000Z,80.1,1996
1997,1997,,,PRDY,2021-10-06T23:00:00.000Z,80.7,1997
1998,1998,,,PRDY,2020-11-04T00:00:00.000Z,82.4,1998
1999,1999,,,PRDY,2021-10-06T23:00:00.000Z,83.8,1999
2000,2000,,,PRDY,2022-10-06T23:00:00.000Z,86.3,2000
2001,2001,,,PRDY,2022-10-06T23:00:00.000Z,87.4,2001
2002,2002,,,PRDY,2022-10-06T23:00:00.000Z,88.0,2002
2003,2003,,,PRDY,2022-10-06T23:00:00.000Z,89.9,2003
2004,2004,,,PRDY,2022-10-06T23:00:00.000Z,90.8,2004
2005,2005,,,PRDY,2022-10-06T23:00:00.000Z,92.4,2005
2006,2006,,,PRDY,2022-10-06T23:00:00.000Z,93.6,2006
2007,2007,,,PRDY,2022-10-06T23:00:00.000Z,95.2,2007
2008,2008,,,PRDY,2022-10-06T23:00:00.000Z,94.5,2008
2009,2009,,,PRDY,2022-10-06T23:00:00.000Z,91.7,2009
2010,2010,,,PRDY,2022-10-06T23:00:00.000Z,93.8,2010
2011,2011,,,PRDY,2021-10-06T23:00:00.000Z,94.4,2011
2012,2012,,,PRDY,2021-10-06T23:00:00.000Z,95.0,2012
2013,2013,,,PRDY,2022-10-06T23:00:00.000Z,95.5,2013
2014,2014,,,PRDY,2022-10-06T23:00:00.000Z,96.3,2014
2015,2015,,,PRDY,2022-10-06T23:00:00.000Z,96.7,2015
2016,2016,,,PRDY,2022-10-06T23:00:00.000Z,97.5,2016
2017,2017,,,PRDY,2022-10-06T23:00:00.000Z,99.0,2017
2018,2018,,,PRDY,2022-10-06T23:00:00.000Z,99.4,2018
2019,2019,,,PRDY,2021-10-06T23:00:00.000Z,100.0,2019
2020,2020,,,PRDY,2022-10-06T23:00:00.000Z,90.2,2020
2021,2021,,,PRDY,2022-10-06T23:00:00.000Z,97.6,2021
