date,label,month,quarter,sourceDataset,updateDate,value,year
1992,1992,,,LMS,2015-10-13T23:00:00.000Z,240,1992
1993,1993,,,LMS,2015-10-13T23:00:00.000Z,256,1993
1994,1994,,,LMS,2015-10-13T23:00:00.000Z,248,1994
1995,1995,,,LMS,2015-10-13T23:00:00.000Z,251,1995
1996,1996,,,LMS,2015-10-13T23:00:00.000Z,250,1996
1997,1997,,,LMS,2015-10-13T23:00:00.000Z,242,1997
1998,1998,,,LMS,2015-10-13T23:00:00.000Z,252,1998
1999,1999,,,LMS,2015-10-13T23:00:00.000Z,261,1999
2000,2000,,,LMS,2015-10-13T23:00:00.000Z,267,2000
2001,2001,,,LMS,2015-10-13T23:00:00.000Z,290,2001
2002,2002,,,LMS,2015-10-13T23:00:00.000Z,290,2002
2003,2003,,,LMS,2015-10-13T23:00:00.000Z,296,2003
2004,2004,,,LMS,2015-10-13T23:00:00.000Z,308,2004
2005,2005,,,LMS,2015-10-13T23:00:00.000Z,328,2005
2006,2006,,,LMS,2015-10-13T23:00:00.000Z,345,2006
2007,2007,,,LMS,2015-10-13T23:00:00.000Z,366,2007
2008,2008,,,LMS,2015-10-13T23:00:00.000Z,386,2008
2009,2009,,,LMS,2015-10-13T23:00:00.000Z,401,2009
2010,2010,,,LMS,2015-10-13T23:00:00.000Z,416,2010
2011,2011,,,LMS,2015-10-13T23:00:00.000Z,419,2011
2012,2012,,,LMS,2015-10-13T23:00:00.000Z,416,2012
2013,2013,,,LMS,2019-02-19T00:00:00.000Z,432,2013
2014,2014,,,LMS,2017-05-16T23:00:00.000Z,431,2014
2015,2015,,,LMS,2017-05-16T23:00:00.000Z,432,2015
2016,2016,,,LMS,2019-02-19T00:00:00.000Z,430,2016
2017,2017,,,LMS,2019-02-19T00:00:00.000Z,428,2017
2018,2018,,,LMS,2019-02-19T00:00:00.000Z,427,2018
2019,2019,,,LMS,2020-02-18T00:00:00.000Z,422,2019
2020,2020,,,LMS,2022-08-15T23:00:00.000Z,462,2020
2021,2021,,,LMS,2022-08-15T23:00:00.000Z,467,2021
