date,label,month,quarter,sourceDataset,updateDate,value,year
1997,1997,,,MQ10,2020-12-16T00:00:00.000Z,275,1997
1998,1998,,,MQ10,2020-12-16T00:00:00.000Z,295,1998
1999,1999,,,MQ10,2020-12-16T00:00:00.000Z,255,1999
2000,2000,,,MQ10,2020-12-16T00:00:00.000Z,222,2000
2001,2001,,,MQ10,2020-12-16T00:00:00.000Z,223,2001
2002,2002,,,MQ10,2020-12-16T00:00:00.000Z,251,2002
2003,2003,,,MQ10,2020-12-16T00:00:00.000Z,242,2003
2004,2004,,,MQ10,2020-12-16T00:00:00.000Z,229,2004
2005,2005,,,MQ10,2020-12-16T00:00:00.000Z,482,2005
2006,2006,,,MQ10,2020-12-16T00:00:00.000Z,636,2006
2007,2007,,,MQ10,2019-12-13T00:00:00.000Z,155,2007
2008,2008,,,MQ10,2020-12-16T00:00:00.000Z,124,2008
2009,2009,,,MQ10,2020-12-16T00:00:00.000Z,117,2009
2010,2010,,,MQ10,2020-12-16T00:00:00.000Z,123,2010
2011,2011,,,MQ10,2019-12-13T00:00:00.000Z,117,2011
2012,2012,,,MQ10,2020-12-16T00:00:00.000Z,155,2012
2013,2013,,,MQ10,2019-12-13T00:00:00.000Z,137,2013
2014,2014,,,MQ10,2019-12-13T00:00:00.000Z,117,2014
2015,2015,,,MQ10,2020-12-16T00:00:00.000Z,88,2015
2016,2016,,,MQ10,2019-12-13T00:00:00.000Z,126,2016
2017,2017,,,MQ10,2020-12-16T00:00:00.000Z,203,2017
2018,2018,,,MQ10,2021-12-15T00:00:00.000Z,193,2018
2019,2019,,,MQ10,2021-03-18T00:00:00.000Z,115,2019
2020,2020,,,MQ10,2021-12-15T00:00:00.000Z,94,2020
2021,2021,,,MQ10,2022-03-16T00:00:00.000Z,73,2021
