date,label,month,quarter,sourceDataset,updateDate,value,year
1984,1984,,,LMS,2021-05-17T23:00:00.000Z,5048,1984
1985,1985,,,LMS,2021-05-17T23:00:00.000Z,5100,1985
1986,1986,,,LMS,2021-05-17T23:00:00.000Z,5277,1986
1987,1987,,,LMS,2021-05-17T23:00:00.000Z,5339,1987
1988,1988,,,LMS,2021-05-17T23:00:00.000Z,5268,1988
1989,1989,,,LMS,2021-05-17T23:00:00.000Z,5242,1989
1990,1990,,,LMS,2021-05-17T23:00:00.000Z,5285,1990
1991,1991,,,LMS,2021-05-17T23:00:00.000Z,5439,1991
1992,1992,,,LMS,2021-05-17T23:00:00.000Z,5707,1992
1993,1993,,,LMS,2021-05-17T23:00:00.000Z,5868,1993
1994,1994,,,LMS,2021-05-17T23:00:00.000Z,5960,1994
1995,1995,,,LMS,2021-05-17T23:00:00.000Z,6052,1995
1996,1996,,,LMS,2021-05-17T23:00:00.000Z,6143,1996
1997,1997,,,LMS,2021-05-17T23:00:00.000Z,6211,1997
1998,1998,,,LMS,2021-05-17T23:00:00.000Z,6307,1998
1999,1999,,,LMS,2021-05-17T23:00:00.000Z,6300,1999
2000,2000,,,LMS,2021-05-17T23:00:00.000Z,6396,2000
2001,2001,,,LMS,2021-05-17T23:00:00.000Z,6507,2001
2002,2002,,,LMS,2021-05-17T23:00:00.000Z,6579,2002
2003,2003,,,LMS,2021-05-17T23:00:00.000Z,6609,2003
2004,2004,,,LMS,2021-05-17T23:00:00.000Z,6728,2004
2005,2005,,,LMS,2021-05-17T23:00:00.000Z,6806,2005
2006,2006,,,LMS,2021-05-17T23:00:00.000Z,6800,2006
2007,2007,,,LMS,2021-05-17T23:00:00.000Z,6907,2007
2008,2008,,,LMS,2021-05-17T23:00:00.000Z,6952,2008
2009,2009,,,LMS,2021-05-17T23:00:00.000Z,7166,2009
2010,2010,,,LMS,2021-05-17T23:00:00.000Z,7343,2010
2011,2011,,,LMS,2021-05-17T23:00:00.000Z,7478,2011
2012,2012,,,LMS,2021-05-17T23:00:00.000Z,7501,2012
2013,2013,,,LMS,2021-05-17T23:00:00.000Z,7598,2013
2014,2014,,,LMS,2021-05-17T23:00:00.000Z,7712,2014
2015,2015,,,LMS,2021-05-17T23:00:00.000Z,7787,2015
2016,2016,,,LMS,2021-05-17T23:00:00.000Z,7848,2016
2017,2017,,,LMS,2021-05-17T23:00:00.000Z,7990,2017
2018,2018,,,LMS,2021-05-17T23:00:00.000Z,8010,2018
2019,2019,,,LMS,2021-05-17T23:00:00.000Z,8090,2019
2020,2020,,,LMS,2022-06-13T23:00:00.000Z,8341,2020
2021,2021,,,LMS,2022-06-13T23:00:00.000Z,8566,2021
