date,label,month,quarter,sourceDataset,updateDate,value,year
1999 Q1,1999 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1173,1999
1999 Q2,1999 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1179,1999
1999 Q3,1999 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,1185,1999
1999 Q4,1999 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1190,1999
2000 Q1,2000 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1197,2000
2000 Q2,2000 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1204,2000
2000 Q3,2000 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,1213,2000
2000 Q4,2000 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1223,2000
2001 Q1,2001 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1235,2001
2001 Q2,2001 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1249,2001
2001 Q3,2001 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,1263,2001
2001 Q4,2001 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1278,2001
2002 Q1,2002 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1292,2002
2002 Q2,2002 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1308,2002
2002 Q3,2002 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,1325,2002
2002 Q4,2002 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1341,2002
2003 Q1,2003 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1359,2003
2003 Q2,2003 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1374,2003
2003 Q3,2003 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,1391,2003
2003 Q4,2003 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1408,2003
2004 Q1,2004 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1427,2004
2004 Q2,2004 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1429,2004
2004 Q3,2004 Q3,,Q3,LMS,2017-12-13T00:00:00.000Z,1443,2004
2004 Q4,2004 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1456,2004
2005 Q1,2005 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1467,2005
2005 Q2,2005 Q2,,Q2,LMS,2017-12-13T00:00:00.000Z,1479,2005
2005 Q3,2005 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1485,2005
2005 Q4,2005 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1488,2005
2006 Q1,2006 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1484,2006
2006 Q2,2006 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1476,2006
2006 Q3,2006 Q3,,Q3,LMS,2017-12-13T00:00:00.000Z,1460,2006
2006 Q4,2006 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1448,2006
2007 Q1,2007 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1448,2007
2007 Q2,2007 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1442,2007
2007 Q3,2007 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1444,2007
2007 Q4,2007 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1447,2007
2008 Q1,2008 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1451,2008
2008 Q2,2008 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1462,2008
2008 Q3,2008 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1484,2008
2008 Q4,2008 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1507,2008
2009 Q1,2009 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1508,2009
2009 Q2,2009 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1527,2009
2009 Q3,2009 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1539,2009
2009 Q4,2009 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1556,2009
2010 Q1,2010 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1562,2010
2010 Q2,2010 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1557,2010
2010 Q3,2010 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1552,2010
2010 Q4,2010 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1545,2010
2011 Q1,2011 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1539,2011
2011 Q2,2011 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1531,2011
2011 Q3,2011 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1523,2011
2011 Q4,2011 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1515,2011
2012 Q1,2012 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1507,2012
2012 Q2,2012 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1504,2012
2012 Q3,2012 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,1502,2012
2012 Q4,2012 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1504,2012
2013 Q1,2013 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1508,2013
2013 Q2,2013 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1505,2013
2013 Q3,2013 Q3,,Q3,LMS,2017-12-13T00:00:00.000Z,1512,2013
2013 Q4,2013 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1516,2013
2014 Q1,2014 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1523,2014
2014 Q2,2014 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1529,2014
2014 Q3,2014 Q3,,Q3,LMS,2019-12-17T00:00:00.000Z,1534,2014
2014 Q4,2014 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,1538,2014
2015 Q1,2015 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,1545,2015
2015 Q2,2015 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,1551,2015
2015 Q3,2015 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1559,2015
2015 Q4,2015 Q4,,Q4,LMS,2019-12-17T00:00:00.000Z,1571,2015
2016 Q1,2016 Q1,,Q1,LMS,2017-12-13T00:00:00.000Z,1579,2016
2016 Q2,2016 Q2,,Q2,LMS,2018-12-11T00:00:00.000Z,1589,2016
2016 Q3,2016 Q3,,Q3,LMS,2019-12-17T00:00:00.000Z,1596,2016
2016 Q4,2016 Q4,,Q4,LMS,2019-12-17T00:00:00.000Z,1601,2016
2017 Q1,2017 Q1,,Q1,LMS,2018-06-11T23:00:00.000Z,1613,2017
2017 Q2,2017 Q2,,Q2,LMS,2019-12-17T00:00:00.000Z,1623,2017
2017 Q3,2017 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1629,2017
2017 Q4,2017 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1639,2017
2018 Q1,2018 Q1,,Q1,LMS,2019-12-17T00:00:00.000Z,1642,2018
2018 Q2,2018 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1650,2018
2018 Q3,2018 Q3,,Q3,LMS,2022-12-13T00:00:00.000Z,1663,2018
2018 Q4,2018 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1671,2018
2019 Q1,2019 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1682,2019
2019 Q2,2019 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1695,2019
2019 Q3,2019 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1711,2019
2019 Q4,2019 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1727,2019
2020 Q1,2020 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1744,2020
2020 Q2,2020 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1783,2020
2020 Q3,2020 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1777,2020
2020 Q4,2020 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1792,2020
2021 Q1,2021 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1835,2021
2021 Q2,2021 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1847,2021
2021 Q3,2021 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1850,2021
2021 Q4,2021 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1862,2021
2022 Q1,2022 Q1,,Q1,LMS,2023-06-12T23:00:00.000Z,1874,2022
2022 Q2,2022 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1884,2022
2022 Q3,2022 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1898,2022
2022 Q4,2022 Q4,,Q4,LMS,2023-12-12T00:00:00.000Z,1917,2022
2023 Q1,2023 Q1,,Q1,LMS,2023-12-12T00:00:00.000Z,1938,2023
2023 Q2,2023 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,1962,2023
2023 Q3,2023 Q3,,Q3,LMS,2023-12-12T00:00:00.000Z,1982,2023
