date,label,month,quarter,sourceDataset,updateDate,value,year
1997 Q2,1997 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,76550,1997
1997 Q3,1997 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,78337,1997
1997 Q4,1997 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,79523,1997
1998 Q1,1998 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,83689,1998
1998 Q2,1998 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,78914,1998
1998 Q3,1998 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,79606,1998
1998 Q4,1998 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,82525,1998
1999 Q1,1999 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,85070,1999
1999 Q2,1999 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,80636,1999
1999 Q3,1999 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,83480,1999
1999 Q4,1999 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,85859,1999
2000 Q1,2000 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,87122,2000
2000 Q2,2000 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,85414,2000
2000 Q3,2000 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,89427,2000
2000 Q4,2000 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,90955,2000
2001 Q1,2001 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,93235,2001
2001 Q2,2001 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,93169,2001
2001 Q3,2001 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,92927,2001
2001 Q4,2001 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,98213,2001
2002 Q1,2002 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,101277,2002
2002 Q2,2002 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,101294,2002
2002 Q3,2002 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,102476,2002
2002 Q4,2002 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,104226,2002
2003 Q1,2003 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,110517,2003
2003 Q2,2003 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,112771,2003
2003 Q3,2003 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,112567,2003
2003 Q4,2003 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,114107,2003
2004 Q1,2004 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,117863,2004
2004 Q2,2004 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,120755,2004
2004 Q3,2004 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,122545,2004
2004 Q4,2004 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,124295,2004
2005 Q1,2005 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,130574,2005
2005 Q2,2005 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,126815,2005
2005 Q3,2005 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,129543,2005
2005 Q4,2005 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,134091,2005
2006 Q1,2006 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,136528,2006
2006 Q2,2006 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,137767,2006
2006 Q3,2006 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,137579,2006
2006 Q4,2006 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,138264,2006
2007 Q1,2007 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,142894,2007
2007 Q2,2007 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,142923,2007
2007 Q3,2007 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,146115,2007
2007 Q4,2007 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,147803,2007
2008 Q1,2008 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,157099,2008
2008 Q2,2008 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,153564,2008
2008 Q3,2008 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,171461,2008
2008 Q4,2008 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,163482,2008
2009 Q1,2009 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,170180,2009
2009 Q2,2009 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,164342,2009
2009 Q3,2009 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,162704,2009
2009 Q4,2009 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,170443,2009
2010 Q1,2010 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,179091,2010
2010 Q2,2010 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,172450,2010
2010 Q3,2010 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,173523,2010
2010 Q4,2010 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,175452,2010
2011 Q1,2011 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,180454,2011
2011 Q2,2011 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,175896,2011
2011 Q3,2011 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,171821,2011
2011 Q4,2011 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,172444,2011
2012 Q1,2012 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,189134,2012
2012 Q2,2012 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,187898,2012
2012 Q3,2012 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,174597,2012
2012 Q4,2012 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,179471,2012
2013 Q1,2013 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,178670,2013
2013 Q2,2013 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,186546,2013
2013 Q3,2013 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,175983,2013
2013 Q4,2013 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,178760,2013
2014 Q1,2014 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,188989,2014
2014 Q2,2014 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,189265,2014
2014 Q3,2014 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,182293,2014
2014 Q4,2014 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,184441,2014
2015 Q1,2015 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,187830,2015
2015 Q2,2015 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,193085,2015
2015 Q3,2015 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,185053,2015
2015 Q4,2015 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,184709,2015
2016 Q1,2016 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,188645,2016
2016 Q2,2016 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,193680,2016
2016 Q3,2016 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,190224,2016
2016 Q4,2016 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,185197,2016
2017 Q1,2017 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,191714,2017
2017 Q2,2017 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,204142,2017
2017 Q3,2017 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,193009,2017
2017 Q4,2017 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,192657,2017
2018 Q1,2018 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,200202,2018
2018 Q2,2018 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,201175,2018
2018 Q3,2018 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,201994,2018
2018 Q4,2018 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,201238,2018
2019 Q1,2019 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,204993,2019
