date,label,month,quarter,sourceDataset,updateDate,value,year
1978 Q2,1978 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,490,1978
1978 Q3,1978 Q3,,Q3,LMS,2016-06-15T08:30:00.000Z,495,1978
1978 Q4,1978 Q4,,Q4,LMS,2016-06-15T08:30:00.000Z,502,1978
1979 Q1,1979 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,502,1979
1979 Q2,1979 Q2,,Q2,LMS,2016-06-15T08:30:00.000Z,507,1979
1979 Q3,1979 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,508,1979
1979 Q4,1979 Q4,,Q4,LMS,2018-12-11T00:00:00.000Z,509,1979
1980 Q1,1980 Q1,,Q1,LMS,2016-06-15T08:30:00.000Z,510,1980
1980 Q2,1980 Q2,,Q2,LMS,2016-06-15T08:30:00.000Z,510,1980
1980 Q3,1980 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,510,1980
1980 Q4,1980 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,514,1980
1981 Q1,1981 Q1,,Q1,LMS,2016-06-15T08:30:00.000Z,511,1981
1981 Q2,1981 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,508,1981
1981 Q3,1981 Q3,,Q3,LMS,2016-06-15T08:30:00.000Z,508,1981
1981 Q4,1981 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,510,1981
1982 Q1,1982 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,514,1982
1982 Q2,1982 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,515,1982
1982 Q3,1982 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,513,1982
1982 Q4,1982 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,515,1982
1983 Q1,1983 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,516,1983
1983 Q2,1983 Q2,,Q2,LMS,2016-06-15T08:30:00.000Z,509,1983
1983 Q3,1983 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,531,1983
1983 Q4,1983 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,540,1983
1984 Q1,1984 Q1,,Q1,LMS,2016-12-14T00:00:00.000Z,547,1984
1984 Q2,1984 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,548,1984
1984 Q3,1984 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,550,1984
1984 Q4,1984 Q4,,Q4,LMS,2016-06-15T08:30:00.000Z,558,1984
1985 Q1,1985 Q1,,Q1,LMS,2016-06-15T08:30:00.000Z,564,1985
1985 Q2,1985 Q2,,Q2,LMS,2023-12-12T00:00:00.000Z,573,1985
1985 Q3,1985 Q3,,Q3,LMS,2016-06-15T08:30:00.000Z,575,1985
1985 Q4,1985 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,571,1985
1986 Q1,1986 Q1,,Q1,LMS,2016-06-15T08:30:00.000Z,573,1986
1986 Q2,1986 Q2,,Q2,LMS,2016-12-14T00:00:00.000Z,583,1986
1986 Q3,1986 Q3,,Q3,LMS,2016-12-14T00:00:00.000Z,585,1986
1986 Q4,1986 Q4,,Q4,LMS,2016-12-14T00:00:00.000Z,587,1986
