date,label,month,quarter,sourceDataset,updateDate,value,year
1992 APR,1992 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,824,1992
1992 MAY,1992 APR-JUN,May,,LMS,2016-05-18T08:30:00.000Z,839,1992
1992 JUN,1992 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,830,1992
1992 JUL,1992 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,829,1992
1992 AUG,1992 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,828,1992
1992 SEP,1992 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,826,1992
1992 OCT,1992 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,830,1992
1992 NOV,1992 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,836,1992
1992 DEC,1992 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,851,1992
1993 JAN,1992 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,856,1993
1993 FEB,1993 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,873,1993
1993 MAR,1993 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,865,1993
1993 APR,1993 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,860,1993
1993 MAY,1993 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,846,1993
1993 JUN,1993 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,848,1993
1993 JUL,1993 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,874,1993
1993 AUG,1993 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,884,1993
1993 SEP,1993 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,905,1993
1993 OCT,1993 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,912,1993
1993 NOV,1993 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,914,1993
1993 DEC,1993 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,918,1993
1994 JAN,1993 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,914,1994
1994 FEB,1994 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,915,1994
1994 MAR,1994 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,926,1994
1994 APR,1994 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,933,1994
1994 MAY,1994 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,925,1994
1994 JUN,1994 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,928,1994
1994 JUL,1994 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,946,1994
1994 AUG,1994 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,961,1994
1994 SEP,1994 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,960,1994
1994 OCT,1994 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,965,1994
1994 NOV,1994 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,975,1994
1994 DEC,1994 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,979,1994
1995 JAN,1994 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,998,1995
1995 FEB,1995 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,999,1995
1995 MAR,1995 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,1009,1995
1995 APR,1995 MAR-MAY,April,,LMS,2015-10-13T23:00:00.000Z,1016,1995
1995 MAY,1995 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,1033,1995
1995 JUN,1995 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,1034,1995
1995 JUL,1995 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,1026,1995
1995 AUG,1995 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,1030,1995
1995 SEP,1995 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,1037,1995
1995 OCT,1995 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,1053,1995
1995 NOV,1995 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,1076,1995
1995 DEC,1995 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,1073,1995
1996 JAN,1995 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,1080,1996
1996 FEB,1996 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,1086,1996
1996 MAR,1996 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,1090,1996
1996 APR,1996 MAR-MAY,April,,LMS,2016-05-18T08:30:00.000Z,1109,1996
1996 MAY,1996 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,1120,1996
1996 JUN,1996 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,1146,1996
1996 JUL,1996 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,1179,1996
1996 AUG,1996 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,1171,1996
1996 SEP,1996 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,1180,1996
1996 OCT,1996 SEP-NOV,October,,LMS,2015-10-13T23:00:00.000Z,1186,1996
1996 NOV,1996 OCT-DEC,November,,LMS,2015-10-13T23:00:00.000Z,1198,1996
1996 DEC,1996 NOV-JAN,December,,LMS,2015-10-13T23:00:00.000Z,1197,1996
1997 JAN,1996 DEC-FEB,January,,LMS,2015-10-13T23:00:00.000Z,1206,1997
1997 FEB,1997 JAN-MAR,February,,LMS,2015-10-13T23:00:00.000Z,1223,1997
1997 MAR,1997 FEB-APR,March,,LMS,2015-10-13T23:00:00.000Z,1224,1997
1997 APR,1997 MAR-MAY,April,,LMS,2016-05-18T08:30:00.000Z,1215,1997
1997 MAY,1997 APR-JUN,May,,LMS,2015-10-13T23:00:00.000Z,1207,1997
1997 JUN,1997 MAY-JUL,June,,LMS,2015-10-13T23:00:00.000Z,1204,1997
1997 JUL,1997 JUN-AUG,July,,LMS,2015-10-13T23:00:00.000Z,1205,1997
1997 AUG,1997 JUL-SEP,August,,LMS,2015-10-13T23:00:00.000Z,1199,1997
1997 SEP,1997 AUG-OCT,September,,LMS,2015-10-13T23:00:00.000Z,1208,1997
