date,label,month,quarter,sourceDataset,updateDate,value,year
2000 Q1,2000 Q1,,Q1,LMS,2023-09-11T23:00:00.000Z,419,2000
2000 Q2,2000 Q2,,Q2,LMS,2020-02-18T00:00:00.000Z,425,2000
2000 Q3,2000 Q3,,Q3,LMS,2023-09-11T23:00:00.000Z,429,2000
2000 Q4,2000 Q4,,Q4,LMS,2020-02-18T00:00:00.000Z,434,2000
2001 Q1,2001 Q1,,Q1,LMS,2023-09-11T23:00:00.000Z,439,2001
2001 Q2,2001 Q2,,Q2,LMS,2023-09-11T23:00:00.000Z,440,2001
2001 Q3,2001 Q3,,Q3,LMS,2019-01-22T00:00:00.000Z,442,2001
2001 Q4,2001 Q4,,Q4,LMS,2019-01-22T00:00:00.000Z,446,2001
2002 Q1,2002 Q1,,Q1,LMS,2023-09-11T23:00:00.000Z,445,2002
2002 Q2,2002 Q2,,Q2,LMS,2019-01-22T00:00:00.000Z,450,2002
2002 Q3,2002 Q3,,Q3,LMS,2019-01-22T00:00:00.000Z,451,2002
2002 Q4,2002 Q4,,Q4,LMS,2019-01-22T00:00:00.000Z,451,2002
2003 Q1,2003 Q1,,Q1,LMS,2023-09-11T23:00:00.000Z,450,2003
2003 Q2,2003 Q2,,Q2,LMS,2019-01-22T00:00:00.000Z,456,2003
2003 Q3,2003 Q3,,Q3,LMS,2023-09-11T23:00:00.000Z,460,2003
2003 Q4,2003 Q4,,Q4,LMS,2019-01-22T00:00:00.000Z,463,2003
2004 Q1,2004 Q1,,Q1,LMS,2023-09-11T23:00:00.000Z,466,2004
2004 Q2,2004 Q2,,Q2,LMS,2023-09-11T23:00:00.000Z,468,2004
2004 Q3,2004 Q3,,Q3,LMS,2020-02-18T00:00:00.000Z,473,2004
2004 Q4,2004 Q4,,Q4,LMS,2023-09-11T23:00:00.000Z,476,2004
2005 Q1,2005 Q1,,Q1,LMS,2023-09-11T23:00:00.000Z,478,2005
2005 Q2,2005 Q2,,Q2,LMS,2020-02-18T00:00:00.000Z,480,2005
