date,label,month,quarter,sourceDataset,updateDate,value,year
1992 Q2,1992 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,15.7,1992
1992 Q3,1992 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,16.4,1992
1992 Q4,1992 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,17.0,1992
1993 Q1,1993 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,17.8,1993
1993 Q2,1993 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,17.7,1993
1993 Q3,1993 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,17.2,1993
1993 Q4,1993 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,17.4,1993
1994 Q1,1994 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,16.5,1994
1994 Q2,1994 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,16.5,1994
1994 Q3,1994 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,16.4,1994
1994 Q4,1994 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,15.8,1994
1995 Q1,1995 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,15.6,1995
1995 Q2,1995 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,15.1,1995
1995 Q3,1995 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,14.9,1995
1995 Q4,1995 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,14.4,1995
1996 Q1,1996 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,14.6,1996
1996 Q2,1996 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,14.4,1996
1996 Q3,1996 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,14.3,1996
1996 Q4,1996 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,14.1,1996
1997 Q1,1997 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,13.4,1997
1997 Q2,1997 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,13.1,1997
1997 Q3,1997 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,13.0,1997
1997 Q4,1997 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,12.1,1997
1998 Q1,1998 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,11.8,1998
1998 Q2,1998 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,12.0,1998
