date,label,month,quarter,sourceDataset,updateDate,value,year
1955 Q1,1955 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,4694,1955
1955 Q2,1955 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,4725,1955
1955 Q3,1955 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,4911,1955
1955 Q4,1955 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,4960,1955
1956 Q1,1956 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,5110,1956
1956 Q2,1956 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5192,1956
1956 Q3,1956 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,5287,1956
1956 Q4,1956 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,5428,1956
1957 Q1,1957 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,5404,1957
1957 Q2,1957 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5503,1957
1957 Q3,1957 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,5637,1957
1957 Q4,1957 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,5751,1957
1958 Q1,1958 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,5862,1958
1958 Q2,1958 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5745,1958
1958 Q3,1958 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,5910,1958
1958 Q4,1958 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,5930,1958
1959 Q1,1959 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,5915,1959
1959 Q2,1959 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,6138,1959
1959 Q3,1959 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,6170,1959
1959 Q4,1959 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,6360,1959
1960 Q1,1960 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,6460,1960
1960 Q2,1960 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,6510,1960
1960 Q3,1960 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,6621,1960
1960 Q4,1960 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,6774,1960
1961 Q1,1961 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,6940,1961
1961 Q2,1961 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,6913,1961
1961 Q3,1961 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,7183,1961
1961 Q4,1961 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,7070,1961
1962 Q1,1962 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,7206,1962
1962 Q2,1962 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,7378,1962
1962 Q3,1962 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,7450,1962
1962 Q4,1962 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,7466,1962
1963 Q1,1963 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,7444,1963
1963 Q2,1963 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,7825,1963
1963 Q3,1963 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,7962,1963
1963 Q4,1963 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,8194,1963
1964 Q1,1964 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,8258,1964
1964 Q2,1964 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,8521,1964
1964 Q3,1964 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,8687,1964
1964 Q4,1964 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,8913,1964
1965 Q1,1965 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,9119,1965
1965 Q2,1965 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,9164,1965
1965 Q3,1965 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,9375,1965
1965 Q4,1965 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,9541,1965
1966 Q1,1966 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,9680,1966
1966 Q2,1966 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,9875,1966
1966 Q3,1966 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,10032,1966
1966 Q4,1966 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,10126,1966
1967 Q1,1967 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,10239,1967
1967 Q2,1967 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,10478,1967
1967 Q3,1967 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,10559,1967
1967 Q4,1967 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,10713,1967
1968 Q1,1968 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,11156,1968
1968 Q2,1968 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,11326,1968
1968 Q3,1968 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,11663,1968
1968 Q4,1968 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,11906,1968
1969 Q1,1969 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,12215,1969
1969 Q2,1969 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,12382,1969
1969 Q3,1969 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,12619,1969
1969 Q4,1969 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,12967,1969
1970 Q1,1970 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,13339,1970
1970 Q2,1970 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,13946,1970
1970 Q3,1970 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,14351,1970
