date,label,month,quarter,sourceDataset,updateDate,value,year
2020 Q1,2020 Q1,,Q1,PUSF,2023-10-19T23:00:00.000Z,77.1,2020
2020 Q2,2020 Q2,,Q2,PUSF,2023-10-19T23:00:00.000Z,84.7,2020
2020 Q3,2020 Q3,,Q3,PUSF,2023-12-21T00:00:00.000Z,88.5,2020
2020 Q4,2020 Q4,,Q4,PUSF,2023-12-21T00:00:00.000Z,87.7,2020
2021 Q1,2021 Q1,,Q1,PUSF,2023-12-21T00:00:00.000Z,86.5,2021
2021 Q2,2021 Q2,,Q2,PUSF,2023-12-21T00:00:00.000Z,87.7,2021
2021 Q3,2021 Q3,,Q3,PUSF,2023-12-21T00:00:00.000Z,84.9,2021
2021 Q4,2021 Q4,,Q4,PUSF,2024-01-23T00:00:00.000Z,84.8,2021
2022 Q1,2022 Q1,,Q1,PUSF,2024-01-23T00:00:00.000Z,83.2,2022
2022 Q2,2022 Q2,,Q2,PUSF,2023-10-19T23:00:00.000Z,83.7,2022
2022 Q3,2022 Q3,,Q3,PUSF,2024-02-21T00:00:00.000Z,83.3,2022
2022 Q4,2022 Q4,,Q4,PUSF,2024-02-21T00:00:00.000Z,85.0,2022
2023 Q1,2023 Q1,,Q1,PUSF,2024-02-21T00:00:00.000Z,84.8,2023
2023 Q2,2023 Q2,,Q2,PUSF,2024-02-21T00:00:00.000Z,86.7,2023
2023 Q3,2023 Q3,,Q3,PUSF,2024-02-21T00:00:00.000Z,87.2,2023
2023 Q4,2023 Q4,,Q4,PUSF,2024-02-21T00:00:00.000Z,89.1,2023
