date,label,month,quarter,sourceDataset,updateDate,value,year
2019 DEC,2019 DEC,December,,MM23,2020-01-15T00:00:00.000Z,1.5,2019
2020 JAN,2020 JAN,January,,MM23,2020-02-19T00:00:00.000Z,-3.5,2020
2020 FEB,2020 FEB,February,,MM23,2020-03-25T00:00:00.000Z,2.9,2020
2020 MAR,2020 MAR,March,,MM23,2020-04-21T23:00:00.000Z,0.3,2020
2020 APR,2020 APR,April,,MM23,2020-05-19T23:00:00.000Z,-1.6,2020
2020 MAY,2020 MAY,May,,MM23,2020-06-16T23:00:00.000Z,0.9,2020
2020 JUN,2020 JUN,June,,MM23,2020-07-14T23:00:00.000Z,1.0,2020
2020 JUL,2020 JUL,July,,MM23,2020-08-18T23:00:00.000Z,0.7,2020
2020 AUG,2020 AUG,August,,MM23,2020-09-15T23:00:00.000Z,-0.4,2020
2020 SEP,2020 SEP,September,,MM23,2020-10-20T23:00:00.000Z,-4.8,2020
2020 OCT,2020 OCT,October,,MM23,2020-11-18T00:00:00.000Z,2.5,2020
2020 NOV,2020 NOV,November,,MM23,2020-12-16T00:00:00.000Z,-0.5,2020
2020 DEC,2020 DEC,December,,MM23,2021-01-20T00:00:00.000Z,-1.2,2020
2021 JAN,2021 JAN,January,,MM23,2021-02-17T00:00:00.000Z,-3.6,2021
2021 FEB,2021 FEB,February,,MM23,2021-03-24T00:00:00.000Z,2.9,2021
2021 MAR,2021 MAR,March,,MM23,2021-04-20T23:00:00.000Z,2.5,2021
2021 APR,2021 APR,April,,MM23,2021-05-18T23:00:00.000Z,0.4,2021
2021 MAY,2021 MAY,May,,MM23,2021-06-15T23:00:00.000Z,-0.5,2021
2021 JUN,2021 JUN,June,,MM23,2021-07-13T23:00:00.000Z,1.7,2021
2021 JUL,2021 JUL,July,,MM23,2021-08-17T23:00:00.000Z,-0.7,2021
2021 AUG,2021 AUG,August,,MM23,2021-08-17T23:00:00.000Z,1.2,2021
2021 SEP,2021 SEP,September,,MM23,2021-10-19T23:00:00.000Z,-2.2,2021
2021 OCT,2021 OCT,October,,MM23,2021-11-17T00:00:00.000Z,3.9,2021
2021 NOV,2021 NOV,November,,MM23,2021-12-15T00:00:00.000Z,1.5,2021
2021 DEC,2021 DEC,December,,MM23,2022-01-19T00:00:00.000Z,0.7,2021
2022 JAN,2022 JAN,January,,MM23,2022-02-16T00:00:00.000Z,2.3,2022
2022 FEB,2022 FEB,February,,MM23,2022-03-23T00:00:00.000Z,1.9,2022
2022 MAR,2022 MAR,March,,MM23,2022-04-12T23:00:00.000Z,1.3,2022
2022 APR,2022 APR,April,,MM23,2022-05-17T23:00:00.000Z,0.0,2022
2022 MAY,2022 MAY,May,,MM23,2022-06-21T23:00:00.000Z,0.9,2022
2022 JUN,2022 JUN,June,,MM23,2022-07-19T23:00:00.000Z,-0.3,2022
2022 JUL,2022 JUL,July,,MM23,2022-08-16T23:00:00.000Z,0.4,2022
2022 AUG,2022 AUG,August,,MM23,2022-09-13T23:00:00.000Z,0.3,2022
2022 SEP,2022 SEP,September,,MM23,2022-10-18T23:00:00.000Z,-0.2,2022
