HOUR,referrer channel,purchase count
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,1
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,1
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,1
18,internal,0
18,internal,0
18,typed_bookmarked,1
18,internal,1
18,internal,1
18,internal,0
18,internal,1
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,typed_bookmarked,1
18,typed_bookmarked,0
18,typed_bookmarked,0
18,typed_bookmarked,0
18,typed_bookmarked,0
18,internal,1
18,internal,1
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,1
20,external,0
20,external,0
20,external,0
20,external,0
20,external,0
20,external,0
20,external,0
20,external,1
20,external,0
20,external,0
20,external,0
20,external,0
20,external,0
20,external,0
20,internal,0
20,typed_bookmarked,0
20,internal,1
20,typed_bookmarked,0
20,internal,0
20,internal,1
20,internal,0
20,internal,0
20,internal,0
20,typed_bookmarked,0
20,internal,0
20,internal,0
20,typed_bookmarked,0
20,internal,0
20,internal,0
20,internal,1
20,typed_bookmarked,0
20,internal,0
20,internal,1
20,internal,0
20,typed_bookmarked,0
20,internal,0
20,internal,1
20,typed_bookmarked,0
20,internal,1
20,internal,0
20,internal,0
20,internal,0
20,internal,0
20,internal,0
20,internal,0
20,internal,1
20,internal,0
20,internal,0
20,external,0
20,external,1
20,external,0
20,search_engine,0
20,typed_bookmarked,0
20,internal,0
20,internal,0
20,internal,0
20,internal,0
20,internal,0
20,internal,0
20,internal,0
21,typed_bookmarked,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,external,0
21,external,0
21,external,0
21,external,1
21,external,1
21,external,0
21,typed_bookmarked,0
21,internal,0
21,internal,0
21,internal,0
21,typed_bookmarked,0
21,internal,0
21,typed_bookmarked,1
21,internal,0
21,typed_bookmarked,0
21,internal,0
21,internal,1
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,typed_bookmarked,0
21,internal,0
21,internal,0
21,internal,1
21,typed_bookmarked,0
21,internal,1
21,internal,0
21,typed_bookmarked,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,typed_bookmarked,0
21,internal,0
21,internal,1
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,typed_bookmarked,0
21,internal,0
21,internal,1
21,internal,0
21,typed_bookmarked,0
21,internal,1
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
21,internal,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,1
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,1
23,external,0
23,external,0
23,external,0
23,external,1
23,external,0
23,external,0
23,external,0
23,typed_bookmarked,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,typed_bookmarked,0
23,internal,0
23,internal,0
23,typed_bookmarked,0
23,internal,1
23,internal,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,external,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,typed_bookmarked,0
23,internal,0
23,internal,1
23,internal,0
23,typed_bookmarked,1
23,internal,0
23,internal,0
23,internal,0
23,internal,0
12,typed_bookmarked,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
11,typed_bookmarked,1
15,typed_bookmarked,0
15,internal,1
15,typed_bookmarked,1
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,1
15,typed_bookmarked,1
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,1
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,1
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,1
15,typed_bookmarked,1
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,internal,1
16,internal,0
16,internal,1
16,internal,0
16,typed_bookmarked,1
16,internal,0
16,internal,0
16,typed_bookmarked,1
16,internal,1
16,internal,1
16,internal,1
16,typed_bookmarked,1
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,1
16,internal,0
16,internal,1
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,external,0
16,external,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,1
16,internal,0
16,internal,0
16,typed_bookmarked,1
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,external,0
16,external,0
16,external,0
16,external,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,internal,0
16,external,0
16,typed_bookmarked,1
16,external,0
16,typed_bookmarked,1
16,external,0
16,typed_bookmarked,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,typed_bookmarked,1
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,1
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,external,0
16,external,1
16,external,0
16,external,0
16,external,0
16,external,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
16,external,0
16,typed_bookmarked,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,typed_bookmarked,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,internal,0
19,internal,1
19,internal,0
19,typed_bookmarked,1
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,internal,0
19,typed_bookmarked,1
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,internal,0
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,internal,1
19,internal,0
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,internal,0
19,internal,1
19,typed_bookmarked,0
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,internal,0
19,internal,0
19,internal,0
19,internal,0
19,internal,0
19,typed_bookmarked,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,external,0
19,external,0
19,external,1
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,external,0
19,typed_bookmarked,1
19,external,0
19,external,0
19,typed_bookmarked,0
19,external,1
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
19,external,0
19,typed_bookmarked,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,1
18,external,1
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,1
18,internal,1
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,1
18,internal,0
18,internal,0
18,typed_bookmarked,1
18,internal,0
18,internal,0
18,internal,1
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,internal,1
18,internal,0
18,internal,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,typed_bookmarked,1
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,1
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,0
18,external,1
18,external,0
18,typed_bookmarked,0
18,internal,0
18,internal,0
18,internal,0
18,internal,0
18,external,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,1
18,external,0
18,typed_bookmarked,0
18,external,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
18,external,0
18,typed_bookmarked,0
9,typed_bookmarked,0
9,internal,0
9,internal,1
9,typed_bookmarked,1
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,typed_bookmarked,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,typed_bookmarked,0
9,internal,0
9,typed_bookmarked,0
9,internal,0
9,internal,0
9,typed_bookmarked,0
9,internal,0
9,internal,0
9,internal,0
9,typed_bookmarked,0
9,internal,0
9,internal,1
9,typed_bookmarked,0
9,internal,0
9,internal,0
9,internal,0
9,internal,1
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,1
9,typed_bookmarked,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,typed_bookmarked,0
9,internal,1
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,internal,0
9,typed_bookmarked,0
14,typed_bookmarked,0
14,typed_bookmarked,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,internal,0
14,internal,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,internal,0
14,internal,1
14,internal,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,typed_bookmarked,1
14,internal,0
14,internal,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,internal,0
14,internal,1
14,typed_bookmarked,0
14,internal,0
14,typed_bookmarked,1
14,internal,0
14,internal,0
14,internal,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,internal,1
14,internal,0
14,internal,1
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,typed_bookmarked,0
14,internal,1
14,internal,0
14,typed_bookmarked,1
14,internal,0
14,internal,1
14,internal,0
14,internal,0
14,internal,0
14,typed_bookmarked,0
14,internal,0
14,internal,0
14,internal,0
14,internal,0
14,internal,0
14,internal,1
14,internal,0
14,internal,0
13,typed_bookmarked,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,typed_bookmarked,1
13,internal,0
13,typed_bookmarked,0
13,internal,0
13,typed_bookmarked,0
13,internal,0
13,internal,0
13,internal,1
13,internal,0
13,internal,0
13,typed_bookmarked,0
13,internal,0
13,internal,0
13,internal,0
13,typed_bookmarked,0
13,internal,0
13,internal,1
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,1
13,internal,1
13,internal,0
13,typed_bookmarked,1
13,internal,0
13,internal,0
13,typed_bookmarked,0
13,internal,0
13,internal,0
13,internal,1
13,internal,0
13,typed_bookmarked,0
13,typed_bookmarked,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,0
13,internal,1
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,1
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,typed_bookmarked,0
5,external,0
5,external,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,external,0
5,external,0
5,external,1
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,external,0
5,external,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,external,0
5,external,0
5,external,0
5,external,0
5,typed_bookmarked,0
5,external,0
5,external,0
5,internal,1
5,typed_bookmarked,0
5,internal,0
5,internal,1
5,internal,0
5,typed_bookmarked,0
5,internal,0
5,internal,0
5,typed_bookmarked,0
5,internal,0
5,internal,0
5,internal,0
5,internal,0
5,internal,0
5,typed_bookmarked,0
5,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,typed_bookmarked,1
23,internal,0
23,typed_bookmarked,0
23,internal,0
23,internal,0
23,typed_bookmarked,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,typed_bookmarked,0
23,internal,0
23,internal,0
23,internal,0
23,internal,0
23,internal,1
23,internal,0
4,typed_bookmarked,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,internal,1
4,internal,0
4,internal,0
4,internal,1
4,typed_bookmarked,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,typed_bookmarked,0
4,typed_bookmarked,1
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,internal,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,1
4,typed_bookmarked,1
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,typed_bookmarked,0
4,internal,0
4,internal,0
4,internal,0
4,internal,0
4,internal,1
21,typed_bookmarked,0
21,typed_bookmarked,0
21,typed_bookmarked,1
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,1
21,external,0
21,external,0
21,external,1
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,external,0
21,typed_bookmarked,0
21,internal,0
21,internal,0
21,internal,0
0,external,0
0,external,1
0,external,0
0,external,0
0,typed_bookmarked,0
0,internal,1
0,internal,0
0,internal,0
0,internal,0
0,internal,1
0,typed_bookmarked,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,1
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,1
0,internal,0
0,typed_bookmarked,1
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
0,internal,1
0,typed_bookmarked,0
0,internal,0
0,internal,0
0,internal,0
0,internal,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,1
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,external,1
17,external,1
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,1
17,external,0
17,typed_bookmarked,0
17,external,0
17,external,0
17,typed_bookmarked,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,external,0
17,typed_bookmarked,0
17,typed_bookmarked,0
17,typed_bookmarked,0
17,typed_bookmarked,0
17,internal,0
17,internal,0
17,typed_bookmarked,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,internal,0
17,typed_bookmarked,0
17,internal,0
17,internal,0
7,typed_bookmarked,0
7,internal,1
7,internal,0
7,typed_bookmarked,0
7,internal,0
7,internal,1
7,typed_bookmarked,0
7,internal,0
7,internal,0
7,internal,0
7,internal,0
7,internal,0
7,typed_bookmarked,1
7,internal,0
7,internal,0
7,internal,0
7,typed_bookmarked,0
7,internal,0
7,internal,0
7,internal,0
7,typed_bookmarked,0
7,internal,0
7,typed_bookmarked,0
7,internal,0
7,internal,0
7,typed_bookmarked,0
7,typed_bookmarked,0
7,internal,0
7,internal,0
7,typed_bookmarked,0
7,internal,0
7,internal,0
7,internal,0
7,internal,1
7,internal,0
7,internal,0
7,internal,0
7,internal,0
7,internal,1
7,internal,0
7,internal,0
7,internal,0
10,internal,0
10,typed_bookmarked,0
10,internal,0
10,internal,0
10,internal,0
10,typed_bookmarked,0
10,internal,0
10,internal,0
10,internal,0
10,internal,0
10,internal,0
10,typed_bookmarked,0
10,internal,0
10,internal,0
10,typed_bookmarked,0
10,typed_bookmarked,0
10,internal,0
10,internal,0
10,internal,0
10,internal,0
10,internal,1
10,typed_bookmarked,0
10,typed_bookmarked,0
10,internal,0
10,internal,0
10,internal,0
10,typed_bookmarked,0
10,typed_bookmarked,0
10,typed_bookmarked,0
10,internal,0
10,internal,0
10,internal,1
10,internal,0
10,internal,0
11,typed_bookmarked,0
11,internal,1
11,internal,0
11,internal,0
11,internal,0
11,typed_bookmarked,0
11,internal,0
11,internal,0
11,internal,1
11,internal,0
11,typed_bookmarked,0
11,internal,0
11,internal,0
11,internal,0
11,internal,1
11,internal,0
11,internal,1
11,internal,0
11,internal,0
11,internal,0
11,internal,0
11,typed_bookmarked,1
11,internal,0
11,internal,0
11,internal,0
11,internal,0
11,typed_bookmarked,0
11,internal,1
11,internal,0
11,internal,0
11,typed_bookmarked,0
11,internal,0
11,internal,0
11,typed_bookmarked,0
11,internal,0
11,internal,0
11,internal,0
11,internal,0
1,typed_bookmarked,0
1,internal,0
1,typed_bookmarked,0
1,internal,0
1,internal,1
1,typed_bookmarked,0
1,typed_bookmarked,0
1,internal,0
1,internal,0
1,internal,0
1,internal,0
1,internal,1
1,typed_bookmarked,0
1,internal,0
1,internal,0
1,typed_bookmarked,0
1,typed_bookmarked,0
1,internal,0
1,internal,0
1,internal,1
1,typed_bookmarked,1
1,internal,0
1,internal,0
1,typed_bookmarked,0
1,internal,1
1,internal,0
1,internal,0
1,internal,0
1,internal,0
1,internal,0
1,internal,0
6,external,0
6,external,0
6,typed_bookmarked,0
6,internal,0
6,typed_bookmarked,0
6,internal,0
6,typed_bookmarked,0
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,typed_bookmarked,0
6,internal,0
6,internal,0
6,internal,1
6,internal,0
6,internal,0
6,typed_bookmarked,0
6,internal,0
6,internal,0
6,internal,1
6,internal,0
6,internal,0
6,internal,0
6,internal,0
6,typed_bookmarked,0
6,internal,0
6,internal,0
6,internal,0
6,internal,1
6,internal,1
6,internal,0
6,internal,0
22,typed_bookmarked,0
22,internal,0
22,internal,1
22,internal,0
22,internal,0
22,internal,0
22,internal,0
22,internal,0
22,typed_bookmarked,0
22,internal,1
22,internal,1
22,internal,0
12,typed_bookmarked,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
12,internal,0
12,typed_bookmarked,0
12,internal,0
12,internal,0
12,internal,0
12,typed_bookmarked,0
12,internal,0
12,internal,0
12,internal,1
12,internal,0
12,internal,0
12,typed_bookmarked,0
12,internal,0
12,internal,0
12,internal,0
3,typed_bookmarked,0
3,internal,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,internal,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,internal,0
3,internal,1
3,typed_bookmarked,0
3,typed_bookmarked,0
3,typed_bookmarked,0
3,internal,0
3,typed_bookmarked,0
3,internal,0
3,internal,0
3,typed_bookmarked,0
3,internal,0
3,typed_bookmarked,0
3,internal,0
3,internal,0
8,typed_bookmarked,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,typed_bookmarked,0
8,internal,0
8,internal,0
8,internal,0
8,typed_bookmarked,0
8,internal,0
8,internal,0
8,typed_bookmarked,1
8,internal,0
8,internal,0
8,typed_bookmarked,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
8,internal,0
20,typed_bookmarked,0
20,external,0
20,typed_bookmarked,0
20,external,0
20,typed_bookmarked,0
20,external,0
20,typed_bookmarked,1
20,external,0
20,typed_bookmarked,0
20,external,0
20,typed_bookmarked,0
20,external,0
20,external,1
20,typed_bookmarked,0
20,external,0
20,typed_bookmarked,0
2,internal,0
2,internal,0
2,internal,0
2,internal,0
2,internal,0
2,internal,0
2,internal,0
2,internal,0
15,typed_bookmarked,0
15,internal,1
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,1
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,1
15,typed_bookmarked,0
15,external,0
15,typed_bookmarked,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,1
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,0
15,external,1
15,external,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,1
15,internal,1
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,typed_bookmarked,0
15,internal,0
15,internal,0
15,internal,0
15,typed_bookmarked,1
15,typed_bookmarked,0
16,internal,1
16,internal,0
16,internal,0
16,internal,1
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,1
16,typed_bookmarked,0
16,internal,0
16,internal,1
16,internal,0
16,typed_bookmarked,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,1
16,internal,1
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,1
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,external,1
16,external,0
16,external,0
16,external,0
16,external,0
16,external,0
16,typed_bookmarked,1
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,0
16,internal,0
16,typed_bookmarked,1
16,internal,0
16,internal,0
16,typed_bookmarked,0
16,internal,0
16,internal,1
