date,label,month,quarter,sourceDataset,updateDate,value,year
1997,1997,,,MQ10,2021-12-15T00:00:00.000Z,1221,1997
1998,1998,,,MQ10,2021-12-15T00:00:00.000Z,1005,1998
1999,1999,,,MQ10,2021-12-15T00:00:00.000Z,934,1999
2000,2000,,,MQ10,2021-12-15T00:00:00.000Z,1016,2000
2001,2001,,,MQ10,2021-12-15T00:00:00.000Z,809,2001
2002,2002,,,MQ10,2021-12-15T00:00:00.000Z,776,2002
2003,2003,,,MQ10,2021-12-15T00:00:00.000Z,672,2003
2004,2004,,,MQ10,2021-12-15T00:00:00.000Z,652,2004
2005,2005,,,MQ10,2021-12-15T00:00:00.000Z,547,2005
2006,2006,,,MQ10,2021-12-15T00:00:00.000Z,407,2006
2007,2007,,,MQ10,2021-12-15T00:00:00.000Z,332,2007
2008,2008,,,MQ10,2021-12-15T00:00:00.000Z,497,2008
2009,2009,,,MQ10,2021-12-15T00:00:00.000Z,436,2009
2010,2010,,,MQ10,2021-12-15T00:00:00.000Z,358,2010
2011,2011,,,MQ10,2021-12-15T00:00:00.000Z,284,2011
2012,2012,,,MQ10,2021-12-15T00:00:00.000Z,268,2012
2013,2013,,,MQ10,2021-12-15T00:00:00.000Z,249,2013
2014,2014,,,MQ10,2021-12-15T00:00:00.000Z,273,2014
2015,2015,,,MQ10,2021-12-15T00:00:00.000Z,249,2015
2016,2016,,,MQ10,2020-12-16T00:00:00.000Z,140,2016
2017,2017,,,MQ10,2020-12-16T00:00:00.000Z,32,2017
2018,2018,,,MQ10,2020-12-16T00:00:00.000Z,13,2018
2019,2019,,,MQ10,2020-12-16T00:00:00.000Z,15,2019
2020,2020,,,MQ10,2021-03-18T00:00:00.000Z,9,2020
2021,2021,,,MQ10,2022-03-16T00:00:00.000Z,2,2021
