date,label,month,quarter,sourceDataset,updateDate,value,year
1971 Q1,1971 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,864.3,1971
1971 Q2,1971 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,862.8,1971
1971 Q3,1971 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,861.3,1971
1971 Q4,1971 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,861.7,1971
1972 Q1,1972 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,868.7,1972
1972 Q2,1972 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,873.1,1972
1972 Q3,1972 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,876.7,1972
1972 Q4,1972 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,881.9,1972
1973 Q1,1973 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,890.6,1973
1973 Q2,1973 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,894.2,1973
1973 Q3,1973 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,893.7,1973
1973 Q4,1973 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,893.9,1973
1974 Q1,1974 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,891.6,1974
1974 Q2,1974 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,889.6,1974
1974 Q3,1974 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,888.1,1974
1974 Q4,1974 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,883.5,1974
1975 Q1,1975 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,876.9,1975
1975 Q2,1975 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,871.4,1975
1975 Q3,1975 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,867.4,1975
1975 Q4,1975 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,863.6,1975
1976 Q1,1976 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,860.8,1976
1976 Q2,1976 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,860.1,1976
1976 Q3,1976 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,861.0,1976
1976 Q4,1976 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,863.4,1976
1977 Q1,1977 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,865.6,1977
1977 Q2,1977 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,866.7,1977
1977 Q3,1977 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,867.3,1977
1977 Q4,1977 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,867.8,1977
1978 Q1,1978 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,869.0,1978
1978 Q2,1978 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,870.2,1978
1978 Q3,1978 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,872.0,1978
1978 Q4,1978 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,876.6,1978
1979 Q1,1979 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,878.6,1979
1979 Q2,1979 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,879.6,1979
1979 Q3,1979 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,880.6,1979
1979 Q4,1979 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,879.8,1979
1980 Q1,1980 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,875.1,1980
1980 Q2,1980 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,868.2,1980
1980 Q3,1980 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,857.4,1980
1980 Q4,1980 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,844.6,1980
1981 Q1,1981 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,832.8,1981
1981 Q2,1981 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,823.7,1981
1981 Q3,1981 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,817.8,1981
1981 Q4,1981 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,812.7,1981
1982 Q1,1982 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,810.2,1982
1982 Q2,1982 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,807.0,1982
1982 Q3,1982 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,802.2,1982
1982 Q4,1982 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,796.3,1982
1983 Q1,1983 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,791.7,1983
1983 Q2,1983 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,790.8,1983
1983 Q3,1983 Q3,,Q3,LMS,2015-10-13T23:00:00.000Z,796.1,1983
1983 Q4,1983 Q4,,Q4,LMS,2015-10-13T23:00:00.000Z,802.8,1983
1984 Q1,1984 Q1,,Q1,LMS,2015-10-13T23:00:00.000Z,808.2,1984
1984 Q2,1984 Q2,,Q2,LMS,2015-10-13T23:00:00.000Z,813.4,1984
