date,label,month,quarter,sourceDataset,updateDate,value,year
1955 Q1,1955 Q1,,Q1,QNA,2022-12-22T00:00:00.000Z,790,1955
1955 Q2,1955 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,704,1955
1955 Q3,1955 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,814,1955
1955 Q4,1955 Q4,,Q4,QNA,2015-09-29T23:00:00.000Z,821,1955
1956 Q1,1956 Q1,,Q1,QNA,2015-09-29T23:00:00.000Z,835,1956
1956 Q2,1956 Q2,,Q2,QNA,2022-12-22T00:00:00.000Z,877,1956
1956 Q3,1956 Q3,,Q3,QNA,2015-09-29T23:00:00.000Z,854,1956
1956 Q4,1956 Q4,,Q4,QNA,2022-12-22T00:00:00.000Z,875,1956
1957 Q1,1957 Q1,,Q1,QNA,2022-12-22T00:00:00.000Z,897,1957
1957 Q2,1957 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,892,1957
1957 Q3,1957 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,899,1957
1957 Q4,1957 Q4,,Q4,QNA,2015-09-29T23:00:00.000Z,887,1957
1958 Q1,1958 Q1,,Q1,QNA,2022-12-22T00:00:00.000Z,886,1958
1958 Q2,1958 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,817,1958
1958 Q3,1958 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,902,1958
1958 Q4,1958 Q4,,Q4,QNA,2015-09-29T23:00:00.000Z,867,1958
1959 Q1,1959 Q1,,Q1,QNA,2015-09-29T23:00:00.000Z,849,1959
1959 Q2,1959 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,886,1959
1959 Q3,1959 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,905,1959
1959 Q4,1959 Q4,,Q4,QNA,2022-12-22T00:00:00.000Z,949,1959
1960 Q1,1960 Q1,,Q1,QNA,2022-12-22T00:00:00.000Z,972,1960
1960 Q2,1960 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,937,1960
1960 Q3,1960 Q3,,Q3,QNA,2015-09-29T23:00:00.000Z,941,1960
1960 Q4,1960 Q4,,Q4,QNA,2022-12-22T00:00:00.000Z,953,1960
1961 Q1,1961 Q1,,Q1,QNA,2022-12-22T00:00:00.000Z,1000,1961
1961 Q2,1961 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,982,1961
1961 Q3,1961 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,998,1961
1961 Q4,1961 Q4,,Q4,QNA,2015-09-29T23:00:00.000Z,989,1961
1962 Q1,1962 Q1,,Q1,QNA,2015-09-29T23:00:00.000Z,984,1962
1962 Q2,1962 Q2,,Q2,QNA,2022-12-22T00:00:00.000Z,1032,1962
1962 Q3,1962 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,1025,1962
1962 Q4,1962 Q4,,Q4,QNA,2015-09-29T23:00:00.000Z,1026,1962
1963 Q1,1963 Q1,,Q1,QNA,2015-09-29T23:00:00.000Z,1061,1963
1963 Q2,1963 Q2,,Q2,QNA,2015-09-29T23:00:00.000Z,1089,1963
1963 Q3,1963 Q3,,Q3,QNA,2022-12-22T00:00:00.000Z,1115,1963
1963 Q4,1963 Q4,,Q4,QNA,2022-12-22T00:00:00.000Z,1132,1963
1964 Q1,1964 Q1,,Q1,QNA,2015-09-29T23:00:00.000Z,1142,1964
1964 Q2,1964 Q2,,Q2,QNA,2022-12-22T00:00:00.000Z,1168,1964
