date,label,month,quarter,sourceDataset,updateDate,value,year
1992,1992,,,LMS,2015-10-13T23:00:00.000Z,426,1992
1993,1993,,,LMS,2015-10-13T23:00:00.000Z,475,1993
1994,1994,,,LMS,2015-10-13T23:00:00.000Z,438,1994
1995,1995,,,LMS,2015-10-13T23:00:00.000Z,412,1995
1996,1996,,,LMS,2015-10-13T23:00:00.000Z,397,1996
1997,1997,,,LMS,2015-10-13T23:00:00.000Z,337,1997
1998,1998,,,LMS,2015-10-13T23:00:00.000Z,287,1998
1999,1999,,,LMS,2015-10-13T23:00:00.000Z,272,1999
2000,2000,,,LMS,2015-10-13T23:00:00.000Z,264,2000
2001,2001,,,LMS,2015-10-13T23:00:00.000Z,250,2001
2002,2002,,,LMS,2015-10-13T23:00:00.000Z,260,2002
2003,2003,,,LMS,2015-10-13T23:00:00.000Z,269,2003
2004,2004,,,LMS,2015-10-13T23:00:00.000Z,270,2004
2005,2005,,,LMS,2015-10-13T23:00:00.000Z,267,2005
2006,2006,,,LMS,2015-10-13T23:00:00.000Z,308,2006
2007,2007,,,LMS,2015-10-13T23:00:00.000Z,273,2007
2008,2008,,,LMS,2015-10-13T23:00:00.000Z,295,2008
2009,2009,,,LMS,2015-10-13T23:00:00.000Z,372,2009
2010,2010,,,LMS,2015-10-13T23:00:00.000Z,390,2010
2011,2011,,,LMS,2019-02-19T00:00:00.000Z,427,2011
2012,2012,,,LMS,2015-10-13T23:00:00.000Z,402,2012
2013,2013,,,LMS,2019-02-19T00:00:00.000Z,390,2013
2014,2014,,,LMS,2019-02-19T00:00:00.000Z,317,2014
2015,2015,,,LMS,2019-02-19T00:00:00.000Z,297,2015
2016,2016,,,LMS,2019-02-19T00:00:00.000Z,269,2016
2017,2017,,,LMS,2019-02-19T00:00:00.000Z,256,2017
2018,2018,,,LMS,2019-02-19T00:00:00.000Z,231,2018
2019,2019,,,LMS,2020-02-18T00:00:00.000Z,218,2019
2020,2020,,,LMS,2022-08-15T23:00:00.000Z,292,2020
2021,2021,,,LMS,2022-08-15T23:00:00.000Z,305,2021
