date,value
2001-10-01T00:00:00,-0.08879310344827585
2001-11-01T00:00:00,-0.11080835603996364
2001-12-01T00:00:00,0.018987341772152
2002-01-01T00:00:00,-0.12347988774555652
2002-02-01T00:00:00,-0.08333333333333326
2002-03-01T00:00:00,-0.09818875119161108
2002-04-01T00:00:00,-0.01609657947686116
2002-05-01T00:00:00,-0.10046511627906973
2002-06-01T00:00:00,-0.03228962818003922
2002-07-01T00:00:00,0.01626794258373221
2002-08-01T00:00:00,0.04137235116044402
2002-09-01T00:00:00,0.05005005005005003
2002-10-01T00:00:00,-0.054872280037842946
2002-11-01T00:00:00,-0.036772216547497516
2002-12-01T00:00:00,-0.07039337474120078
2003-01-01T00:00:00,0.0032017075773744796
2003-02-01T00:00:00,0.01390374331550781
2003-03-01T00:00:00,0.09408033826638484
2003-04-01T00:00:00,-0.012269938650306789
2003-05-01T00:00:00,0.022750775594622574
2003-06-01T00:00:00,0.027300303336703857
2003-07-01T00:00:00,0.0
2003-08-01T00:00:00,0.027131782945736482
2003-09-01T00:00:00,0.035271687321258405
2003-10-01T00:00:00,0.08908908908908919
2003-11-01T00:00:00,0.1367974549310711
2003-12-01T00:00:00,0.1458797327394208
2004-01-01T00:00:00,0.08404255319148923
2004-02-01T00:00:00,0.19303797468354444
2004-03-01T00:00:00,0.12946859903381647
2004-04-01T00:00:00,0.18219461697722572
2004-05-01T00:00:00,0.20626895854398386
2004-06-01T00:00:00,0.22933070866141736
2004-07-01T00:00:00,0.10640301318267409
2004-08-01T00:00:00,0.21886792452830184
2004-09-01T00:00:00,0.2117863720073665
2004-10-01T00:00:00,0.1930147058823528
2004-11-01T00:00:00,0.2052238805970148
2004-12-01T00:00:00,0.19727891156462585
2005-01-01T00:00:00,0.20608439646712484
2005-02-01T00:00:00,0.1679929266136162
2005-03-01T00:00:00,0.11462788708297689
2005-04-01T00:00:00,0.07530647985989503
2005-05-01T00:00:00,0.021793797150041927
2005-06-01T00:00:00,-0.012810248198558805
2005-07-01T00:00:00,0.05872340425531908
2005-08-01T00:00:00,-0.037151702786377694
2005-09-01T00:00:00,-0.029635258358662764
2005-10-01T00:00:00,-0.0315870570107859
2005-11-01T00:00:00,-0.042569659442724395
2005-12-01T00:00:00,0.01948051948051943
2006-01-01T00:00:00,0.04637917005695691
2006-02-01T00:00:00,-0.05071915215745648
2006-03-01T00:00:00,-0.01765157329240208
2006-04-01T00:00:00,0.04885993485342022
2006-05-01T00:00:00,0.09023789991796538
2006-06-01T00:00:00,0.0924574209245741
2006-07-01T00:00:00,0.0361736334405145
2006-08-01T00:00:00,0.0811897106109325
2006-09-01T00:00:00,0.027407987470634332
2006-10-01T00:00:00,-0.01352426412092278
2006-11-01T00:00:00,-0.023443815683104385
2006-12-01T00:00:00,-0.07563694267515919
2007-01-01T00:00:00,-0.08942457231726286
2007-02-01T00:00:00,-0.046251993620414766
2007-03-01T00:00:00,-0.017187500000000022
2007-04-01T00:00:00,-0.022515527950310643
2007-05-01T00:00:00,-0.038374717832957095
2007-06-01T00:00:00,-0.027468448403860424
2007-07-01T00:00:00,-0.023273855702094615
2007-08-01T00:00:00,-0.05501858736059484
2007-09-01T00:00:00,-0.012957317073170826
2007-10-01T00:00:00,0.019354838709677358
2007-11-01T00:00:00,0.039735099337748325
2007-12-01T00:00:00,0.010335917312661591
2008-01-01T00:00:00,-0.03586678052946202
2008-02-01T00:00:00,-0.05183946488294322
2008-03-01T00:00:00,-0.07790143084260737
2008-04-01T00:00:00,-0.06989674344718022
2008-05-01T00:00:00,-0.09076682316118945
2008-06-01T00:00:00,-0.1099236641221375
2008-07-01T00:00:00,-0.12946783161239062
2008-08-01T00:00:00,-0.1132966168371361
2008-09-01T00:00:00,-0.1660231660231659
2008-10-01T00:00:00,-0.16930379746835444
2008-11-01T00:00:00,-0.18152866242038213
2008-12-01T00:00:00,-0.23103154305200346
2009-01-01T00:00:00,-0.24623560673162093
2009-02-01T00:00:00,-0.1728395061728395
2009-03-01T00:00:00,-0.21982758620689646
2009-04-01T00:00:00,-0.2502134927412468
2009-05-01T00:00:00,-0.2142857142857142
2009-06-01T00:00:00,-0.19982847341337895
2009-07-01T00:00:00,-0.15328467153284675
2009-08-01T00:00:00,-0.16592724046140195
2009-09-01T00:00:00,-0.10555555555555562
2009-10-01T00:00:00,-0.12285714285714289
2009-11-01T00:00:00,-0.0787937743190662
2009-12-01T00:00:00,0.018847006651884657
2010-01-01T00:00:00,0.05640423031727382
2010-02-01T00:00:00,-0.008528784648187515
2010-03-01T00:00:00,0.07624309392265194
2010-04-01T00:00:00,0.12870159453302965
2010-05-01T00:00:00,0.11062431544359241
2010-06-01T00:00:00,0.18542336548767424
2010-07-01T00:00:00,0.0894396551724137
2010-08-01T00:00:00,0.1648936170212767
2010-09-01T00:00:00,0.15527950310559024
2010-10-01T00:00:00,0.14875135722041266
2010-11-01T00:00:00,0.1488912354804648
2010-12-01T00:00:00,0.14145810663764946
2011-01-01T00:00:00,0.12347052280311455
2011-02-01T00:00:00,0.11397849462365595
2011-03-01T00:00:00,0.1375770020533882
2011-04-01T00:00:00,0.12310797174571131
2011-05-01T00:00:00,0.09566074950690329
2011-06-01T00:00:00,0.05334538878842676
2011-07-01T00:00:00,0.10979228486646897
2011-08-01T00:00:00,0.043835616438356206
2011-09-01T00:00:00,0.07526881720430101
2011-10-01T00:00:00,0.021739130434782483
2011-11-01T00:00:00,-0.02941176470588236
2011-12-01T00:00:00,0.006673021925643674
2012-01-01T00:00:00,0.035643564356435675
2012-02-01T00:00:00,0.03474903474903468
2012-03-01T00:00:00,-0.012635379061371799
2012-04-01T00:00:00,0.0017969451931716396
2012-05-01T00:00:00,0.021602160216021682
2012-06-01T00:00:00,-0.012875536480686844
2012-07-01T00:00:00,0.017825311942958777
2012-08-01T00:00:00,-0.01137357830271224
2012-09-01T00:00:00,-0.03749999999999998
2012-10-01T00:00:00,0.05365402405180397
2012-11-01T00:00:00,0.035037878787878673
2012-12-01T00:00:00,0.014204545454545414
2013-01-01T00:00:00,-0.0248565965583174
2013-02-01T00:00:00,0.004664179104477473
2013-03-01T00:00:00,0.04204753199268718
2013-04-01T00:00:00,-0.013452914798206206
2013-05-01T00:00:00,-0.002643171806167466
2013-06-01T00:00:00,-0.014782608695652066
2013-07-01T00:00:00,-0.030647985989492033
2013-08-01T00:00:00,-0.0035398230088495852
2013-09-01T00:00:00,0.000865800865800681
2013-10-01T00:00:00,-0.02019315188762061
2013-11-01T00:00:00,0.010978956999085021
2013-12-01T00:00:00,-0.031746031746031744
2014-01-01T00:00:00,-0.019607843137254943
2014-02-01T00:00:00,-0.00371402042711233
2014-03-01T00:00:00,0.0035087719298245723
2014-04-01T00:00:00,0.05545454545454542
2014-05-01T00:00:00,0.03621908127208484
2014-06-01T00:00:00,0.06001765225066191
2014-07-01T00:00:00,0.042457091237579014
2014-08-01T00:00:00,0.04884547069271772
2014-09-01T00:00:00,0.006920415224913601
2014-10-01T00:00:00,0.03315412186379918
