date,label,month,quarter,sourceDataset,updateDate,value,year
2014 APR,2014 MAR-MAY,April,,LMS,2022-04-11T23:00:00.000Z,578,2014
2014 MAY,2014 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,588,2014
2014 JUN,2014 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,591,2014
2014 JUL,2014 JUN-AUG,July,,LMS,2022-04-11T23:00:00.000Z,601,2014
2014 AUG,2014 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,603,2014
2014 SEP,2014 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,624,2014
2014 OCT,2014 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,627,2014
2014 NOV,2014 OCT-DEC,November,,LMS,2020-04-20T23:00:00.000Z,632,2014
2014 DEC,2014 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,631,2014
2015 JAN,2014 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,636,2015
2015 FEB,2015 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,647,2015
2015 MAR,2015 FEB-APR,March,,LMS,2022-04-11T23:00:00.000Z,647,2015
2015 APR,2015 MAR-MAY,April,,LMS,2018-04-16T23:00:00.000Z,648,2015
2015 MAY,2015 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,647,2015
2015 JUN,2015 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,656,2015
2015 JUL,2015 JUN-AUG,July,,LMS,2022-04-11T23:00:00.000Z,659,2015
2015 AUG,2015 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,659,2015
2015 SEP,2015 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,662,2015
2015 OCT,2015 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,663,2015
2015 NOV,2015 OCT-DEC,November,,LMS,2018-04-16T23:00:00.000Z,667,2015
2015 DEC,2015 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,671,2015
2016 JAN,2015 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,670,2016
2016 FEB,2016 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,671,2016
2016 MAR,2016 FEB-APR,March,,LMS,2022-04-11T23:00:00.000Z,670,2016
2016 APR,2016 MAR-MAY,April,,LMS,2022-04-11T23:00:00.000Z,670,2016
2016 MAY,2016 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,672,2016
2016 JUN,2016 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,669,2016
2016 JUL,2016 JUN-AUG,July,,LMS,2021-04-19T23:00:00.000Z,675,2016
2016 AUG,2016 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,673,2016
2016 SEP,2016 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,676,2016
2016 OCT,2016 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,667,2016
2016 NOV,2016 OCT-DEC,November,,LMS,2022-04-11T23:00:00.000Z,667,2016
2016 DEC,2016 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,667,2016
2017 JAN,2016 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,678,2017
2017 FEB,2017 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,687,2017
2017 MAR,2017 FEB-APR,March,,LMS,2022-04-11T23:00:00.000Z,700,2017
2017 APR,2017 MAR-MAY,April,,LMS,2021-04-19T23:00:00.000Z,696,2017
2017 MAY,2017 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,695,2017
2017 JUN,2017 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,694,2017
2017 JUL,2017 JUN-AUG,July,,LMS,2022-04-11T23:00:00.000Z,701,2017
2017 AUG,2017 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,710,2017
2017 SEP,2017 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,713,2017
2017 OCT,2017 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,721,2017
2017 NOV,2017 OCT-DEC,November,,LMS,2022-04-11T23:00:00.000Z,727,2017
2017 DEC,2017 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,735,2017
2018 JAN,2017 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,728,2018
2018 FEB,2018 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,728,2018
2018 MAR,2018 FEB-APR,March,,LMS,2022-04-11T23:00:00.000Z,722,2018
2018 APR,2018 MAR-MAY,April,,LMS,2021-04-19T23:00:00.000Z,730,2018
2018 MAY,2018 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,736,2018
2018 JUN,2018 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,740,2018
2018 JUL,2018 JUN-AUG,July,,LMS,2022-04-11T23:00:00.000Z,742,2018
2018 AUG,2018 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,749,2018
2018 SEP,2018 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,762,2018
2018 OCT,2018 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,758,2018
2018 NOV,2018 OCT-DEC,November,,LMS,2022-04-11T23:00:00.000Z,757,2018
2018 DEC,2018 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,762,2018
2019 JAN,2018 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,752,2019
2019 FEB,2019 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,751,2019
2019 MAR,2019 FEB-APR,March,,LMS,2022-04-11T23:00:00.000Z,749,2019
2019 APR,2019 MAR-MAY,April,,LMS,2022-04-11T23:00:00.000Z,743,2019
2019 MAY,2019 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,732,2019
2019 JUN,2019 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,731,2019
2019 JUL,2019 JUN-AUG,July,,LMS,2022-04-11T23:00:00.000Z,726,2019
2019 AUG,2019 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,733,2019
2019 SEP,2019 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,724,2019
2019 OCT,2019 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,716,2019
2019 NOV,2019 OCT-DEC,November,,LMS,2022-04-11T23:00:00.000Z,723,2019
2019 DEC,2019 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,728,2019
2020 JAN,2019 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,731,2020
2020 FEB,2020 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,710,2020
2020 MAR,2020 FEB-APR,March,,LMS,2022-04-11T23:00:00.000Z,571,2020
2020 APR,2020 MAR-MAY,April,,LMS,2022-04-11T23:00:00.000Z,424,2020
2020 MAY,2020 APR-JUN,May,,LMS,2022-04-11T23:00:00.000Z,298,2020
2020 JUN,2020 MAY-JUL,June,,LMS,2022-04-11T23:00:00.000Z,327,2020
2020 JUL,2020 JUN-AUG,July,,LMS,2022-04-11T23:00:00.000Z,374,2020
2020 AUG,2020 JUL-SEP,August,,LMS,2022-04-11T23:00:00.000Z,427,2020
2020 SEP,2020 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,455,2020
2020 OCT,2020 SEP-NOV,October,,LMS,2022-04-11T23:00:00.000Z,478,2020
2020 NOV,2020 OCT-DEC,November,,LMS,2022-04-11T23:00:00.000Z,518,2020
2020 DEC,2020 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,534,2020
2021 JAN,2020 DEC-FEB,January,,LMS,2022-04-11T23:00:00.000Z,532,2021
2021 FEB,2021 JAN-MAR,February,,LMS,2022-04-11T23:00:00.000Z,533,2021
2021 MAR,2021 FEB-APR,March,,LMS,2022-05-16T23:00:00.000Z,571,2021
2021 APR,2021 MAR-MAY,April,,LMS,2022-06-13T23:00:00.000Z,664,2021
2021 MAY,2021 APR-JUN,May,,LMS,2022-06-13T23:00:00.000Z,762,2021
2021 JUN,2021 MAY-JUL,June,,LMS,2022-08-15T23:00:00.000Z,851,2021
2021 JUL,2021 JUN-AUG,July,,LMS,2022-09-12T23:00:00.000Z,928,2021
2021 AUG,2021 JUL-SEP,August,,LMS,2022-10-10T23:00:00.000Z,985,2021
2021 SEP,2021 AUG-OCT,September,,LMS,2022-04-11T23:00:00.000Z,1034,2021
2021 OCT,2021 SEP-NOV,October,,LMS,2022-03-15T00:00:00.000Z,1059,2021
2021 NOV,2021 OCT-DEC,November,,LMS,2022-04-11T23:00:00.000Z,1086,2021
2021 DEC,2021 NOV-JAN,December,,LMS,2022-04-11T23:00:00.000Z,1115,2021
2022 JAN,2021 DEC-FEB,January,,LMS,2022-06-13T23:00:00.000Z,1123,2022
2022 FEB,2022 JAN-MAR,February,,LMS,2022-06-13T23:00:00.000Z,1136,2022
2022 MAR,2022 FEB-APR,March,,LMS,2022-08-15T23:00:00.000Z,1138,2022
2022 APR,2022 MAR-MAY,April,,LMS,2022-08-15T23:00:00.000Z,1144,2022
2022 MAY,2022 APR-JUN,May,,LMS,2022-10-10T23:00:00.000Z,1140,2022
2022 JUN,2022 MAY-JUL,June,,LMS,2022-10-10T23:00:00.000Z,1124,2022
2022 JUL,2022 JUN-AUG,July,,LMS,2022-10-10T23:00:00.000Z,1110,2022
2022 AUG,2022 JUL-SEP,August,,LMS,2022-10-10T23:00:00.000Z,1094,2022
