date,label,month,quarter,sourceDataset,updateDate,value,year
1997,1997,,,MQ10,2020-12-16T00:00:00.000Z,340,1997
1998,1998,,,MQ10,2020-12-16T00:00:00.000Z,311,1998
1999,1999,,,MQ10,2020-12-16T00:00:00.000Z,256,1999
2000,2000,,,MQ10,2020-12-16T00:00:00.000Z,260,2000
2001,2001,,,MQ10,2020-12-16T00:00:00.000Z,243,2001
2002,2002,,,MQ10,2020-12-16T00:00:00.000Z,193,2002
2003,2003,,,MQ10,2020-12-16T00:00:00.000Z,174,2003
2004,2004,,,MQ10,2020-12-16T00:00:00.000Z,153,2004
2005,2005,,,MQ10,2020-12-16T00:00:00.000Z,130,2005
2006,2006,,,MQ10,2020-12-16T00:00:00.000Z,147,2006
2007,2007,,,MQ10,2020-12-16T00:00:00.000Z,127,2007
2008,2008,,,MQ10,2020-12-16T00:00:00.000Z,124,2008
2009,2009,,,MQ10,2020-12-16T00:00:00.000Z,116,2009
2010,2010,,,MQ10,2019-12-13T00:00:00.000Z,138,2010
2011,2011,,,MQ10,2019-12-13T00:00:00.000Z,160,2011
2012,2012,,,MQ10,2019-12-13T00:00:00.000Z,145,2012
2013,2013,,,MQ10,2019-12-13T00:00:00.000Z,142,2013
2014,2014,,,MQ10,2019-12-13T00:00:00.000Z,146,2014
2015,2015,,,MQ10,2019-12-13T00:00:00.000Z,139,2015
2016,2016,,,MQ10,2020-12-16T00:00:00.000Z,141,2016
2017,2017,,,MQ10,2020-12-16T00:00:00.000Z,150,2017
2018,2018,,,MQ10,2021-12-15T00:00:00.000Z,150,2018
2019,2019,,,MQ10,2020-12-16T00:00:00.000Z,148,2019
2020,2020,,,MQ10,2021-12-15T00:00:00.000Z,118,2020
2021,2021,,,MQ10,2022-03-16T00:00:00.000Z,139,2021
