date,label,month,quarter,sourceDataset,updateDate,value,year
1993 MAR,1993 MAR,March,,PUSF,2021-03-19T00:00:00.000Z,26.7,1993
1993 APR,1993 APR,April,,PUSF,2021-03-19T00:00:00.000Z,27.6,1993
1993 MAY,1993 MAY,May,,PUSF,2021-03-19T00:00:00.000Z,28.1,1993
1993 JUN,1993 JUN,June,,PUSF,2021-03-19T00:00:00.000Z,28.1,1993
1993 JUL,1993 JUL,July,,PUSF,2021-03-19T00:00:00.000Z,28.5,1993
1993 AUG,1993 AUG,August,,PUSF,2021-03-19T00:00:00.000Z,28.9,1993
1993 SEP,1993 SEP,September,,PUSF,2021-03-19T00:00:00.000Z,29.4,1993
1993 OCT,1993 OCT,October,,PUSF,2021-03-19T00:00:00.000Z,29.3,1993
1993 NOV,1993 NOV,November,,PUSF,2021-03-19T00:00:00.000Z,29.3,1993
1993 DEC,1993 DEC,December,,PUSF,2021-03-19T00:00:00.000Z,29.7,1993
1994 JAN,1994 JAN,January,,PUSF,2021-03-19T00:00:00.000Z,29.6,1994
1994 FEB,1994 FEB,February,,PUSF,2021-03-19T00:00:00.000Z,29.9,1994
1994 MAR,1994 MAR,March,,PUSF,2021-03-19T00:00:00.000Z,31.2,1994
1994 APR,1994 APR,April,,PUSF,2021-03-19T00:00:00.000Z,31.6,1994
1994 MAY,1994 MAY,May,,PUSF,2021-03-19T00:00:00.000Z,32.1,1994
1994 JUN,1994 JUN,June,,PUSF,2021-03-19T00:00:00.000Z,32.5,1994
1994 JUL,1994 JUL,July,,PUSF,2021-03-19T00:00:00.000Z,32.6,1994
1994 AUG,1994 AUG,August,,PUSF,2021-03-19T00:00:00.000Z,32.9,1994
1994 SEP,1994 SEP,September,,PUSF,2021-03-19T00:00:00.000Z,33.4,1994
1994 OCT,1994 OCT,October,,PUSF,2021-03-19T00:00:00.000Z,33.4,1994
1994 NOV,1994 NOV,November,,PUSF,2021-03-19T00:00:00.000Z,33.6,1994
1994 DEC,1994 DEC,December,,PUSF,2021-03-19T00:00:00.000Z,33.6,1994
1995 JAN,1995 JAN,January,,PUSF,2021-03-19T00:00:00.000Z,33.1,1995
1995 FEB,1995 FEB,February,,PUSF,2021-03-19T00:00:00.000Z,33.6,1995
1995 MAR,1995 MAR,March,,PUSF,2021-03-19T00:00:00.000Z,34.6,1995
1995 APR,1995 APR,April,,PUSF,2021-03-19T00:00:00.000Z,34.9,1995
1995 MAY,1995 MAY,May,,PUSF,2021-03-19T00:00:00.000Z,35.2,1995
1995 JUN,1995 JUN,June,,PUSF,2021-03-19T00:00:00.000Z,35.5,1995
1995 JUL,1995 JUL,July,,PUSF,2021-03-19T00:00:00.000Z,35.4,1995
1995 AUG,1995 AUG,August,,PUSF,2021-03-19T00:00:00.000Z,35.7,1995
1995 SEP,1995 SEP,September,,PUSF,2021-03-19T00:00:00.000Z,36.0,1995
1995 OCT,1995 OCT,October,,PUSF,2021-03-19T00:00:00.000Z,35.7,1995
1995 NOV,1995 NOV,November,,PUSF,2021-03-19T00:00:00.000Z,35.9,1995
1995 DEC,1995 DEC,December,,PUSF,2021-03-19T00:00:00.000Z,35.7,1995
1996 JAN,1996 JAN,January,,PUSF,2021-03-19T00:00:00.000Z,34.9,1996
1996 FEB,1996 FEB,February,,PUSF,2021-03-19T00:00:00.000Z,35.1,1996
1996 MAR,1996 MAR,March,,PUSF,2021-03-19T00:00:00.000Z,36.1,1996
1996 APR,1996 APR,April,,PUSF,2021-03-19T00:00:00.000Z,36.2,1996
