date,label,month,quarter,sourceDataset,updateDate,value,year
1985 Q2,1985 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,-0.4,1985
1985 Q3,1985 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,2.5,1985
1985 Q4,1985 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-1.5,1985
1986 Q1,1986 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,5.7,1986
1986 Q2,1986 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,-1.2,1986
1986 Q3,1986 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,-1.5,1986
1986 Q4,1986 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,-0.5,1986
1987 Q1,1987 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.8,1987
1987 Q2,1987 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,2.0,1987
1987 Q3,1987 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.8,1987
1987 Q4,1987 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,2.4,1987
1988 Q1,1988 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,1.5,1988
1988 Q2,1988 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,3.2,1988
1988 Q3,1988 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,1.2,1988
1988 Q4,1988 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,3.7,1988
1989 Q1,1989 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.9,1989
1989 Q2,1989 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,0.2,1989
1989 Q3,1989 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,0.7,1989
1989 Q4,1989 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,-0.3,1989
1990 Q1,1990 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.5,1990
1990 Q2,1990 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,1.9,1990
1990 Q3,1990 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,0.3,1990
1990 Q4,1990 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,1.4,1990
1991 Q1,1991 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-2.0,1991
1991 Q2,1991 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,-1.2,1991
1991 Q3,1991 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.0,1991
1991 Q4,1991 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,3.4,1991
1992 Q1,1992 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.2,1992
1992 Q2,1992 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,-1.8,1992
1992 Q3,1992 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,-0.7,1992
1992 Q4,1992 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,1.1,1992
1993 Q1,1993 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,3.6,1993
1993 Q2,1993 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,-2.4,1993
1993 Q3,1993 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,3.6,1993
1993 Q4,1993 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-2.4,1993
1994 Q1,1994 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.7,1994
1994 Q2,1994 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,1.3,1994
1994 Q3,1994 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.5,1994
1994 Q4,1994 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,-0.8,1994
1995 Q1,1995 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,0.7,1995
1995 Q2,1995 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,0.3,1995
1995 Q3,1995 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,0.6,1995
1995 Q4,1995 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.7,1995
1996 Q1,1996 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,1.7,1996
1996 Q2,1996 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-1.4,1996
1996 Q3,1996 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,-1.4,1996
1996 Q4,1996 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.2,1996
1997 Q1,1997 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,1.4,1997
1997 Q2,1997 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,5.2,1997
1997 Q3,1997 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,-2.1,1997
1997 Q4,1997 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.7,1997
1998 Q1,1998 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.2,1998
1998 Q2,1998 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,1.3,1998
1998 Q3,1998 Q3,,Q3,QNA,2021-09-29T23:00:00.000Z,0.1,1998
1998 Q4,1998 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.2,1998
1999 Q1,1999 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.2,1999
1999 Q2,1999 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.7,1999
1999 Q3,1999 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.4,1999
1999 Q4,1999 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,1.2,1999
2000 Q1,2000 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.4,2000
2000 Q2,2000 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,0.3,2000
2000 Q3,2000 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.5,2000
2000 Q4,2000 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,1.4,2000
2001 Q1,2001 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.8,2001
2001 Q2,2001 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-2.0,2001
2001 Q3,2001 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.8,2001
2001 Q4,2001 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-1.2,2001
2002 Q1,2002 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.6,2002
2002 Q2,2002 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.1,2002
2002 Q3,2002 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.4,2002
2002 Q4,2002 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.9,2002
2003 Q1,2003 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.4,2003
2003 Q2,2003 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,0.3,2003
2003 Q3,2003 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,2.9,2003
2003 Q4,2003 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.1,2003
2004 Q1,2004 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.3,2004
2004 Q2,2004 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,0.2,2004
2004 Q3,2004 Q3,,Q3,QNA,2021-09-29T23:00:00.000Z,0.2,2004
2004 Q4,2004 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,2.2,2004
2005 Q1,2005 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.1,2005
2005 Q2,2005 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-2.2,2005
2005 Q3,2005 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.8,2005
2005 Q4,2005 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.7,2005
2006 Q1,2006 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.5,2006
2006 Q2,2006 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.6,2006
2006 Q3,2006 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.7,2006
2006 Q4,2006 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-1.0,2006
2007 Q1,2007 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.6,2007
2007 Q2,2007 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,1.9,2007
2007 Q3,2007 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.5,2007
2007 Q4,2007 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-3.2,2007
2008 Q1,2008 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,1.2,2008
2008 Q2,2008 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.2,2008
2008 Q3,2008 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,-1.4,2008
2008 Q4,2008 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-8.2,2008
2009 Q1,2009 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,0.1,2009
2009 Q2,2009 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-1.0,2009
2009 Q3,2009 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.4,2009
2009 Q4,2009 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-2.0,2009
2010 Q1,2010 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-2.4,2010
2010 Q2,2010 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,6.7,2010
2010 Q3,2010 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.3,2010
2010 Q4,2010 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.2,2010
2011 Q1,2011 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-1.2,2011
2011 Q2,2011 Q2,,Q2,QNA,2021-09-29T23:00:00.000Z,0.2,2011
2011 Q3,2011 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.5,2011
2011 Q4,2011 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.3,2011
2012 Q1,2012 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.6,2012
2012 Q2,2012 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,0.4,2012
2012 Q3,2012 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.2,2012
2012 Q4,2012 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,3.6,2012
2013 Q1,2013 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-1.9,2013
2013 Q2,2013 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,1.7,2013
2013 Q3,2013 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.5,2013
2013 Q4,2013 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,1.0,2013
2014 Q1,2014 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.1,2014
2014 Q2,2014 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.5,2014
2014 Q3,2014 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.7,2014
2014 Q4,2014 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.2,2014
2015 Q1,2015 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,1.9,2015
2015 Q2,2015 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.6,2015
2015 Q3,2015 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,0.8,2015
2015 Q4,2015 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.7,2015
2016 Q1,2016 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-0.1,2016
2016 Q2,2016 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,1.8,2016
2016 Q3,2016 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.5,2016
2016 Q4,2016 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,0.8,2016
2017 Q1,2017 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,2.5,2017
2017 Q2,2017 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-2.1,2017
2017 Q3,2017 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.4,2017
2017 Q4,2017 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.9,2017
2018 Q1,2018 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,0.8,2018
2018 Q2,2018 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-0.7,2018
2018 Q3,2018 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,1.0,2018
2018 Q4,2018 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-0.1,2018
2019 Q1,2019 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-2.5,2019
2019 Q2,2019 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-1.3,2019
2019 Q3,2019 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,4.2,2019
2019 Q4,2019 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,3.2,2019
2020 Q1,2020 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-8.2,2020
2020 Q2,2020 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,-81.1,2020
2020 Q3,2020 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,291.7,2020
2020 Q4,2020 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-16.9,2020
2021 Q1,2021 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,-30.5,2021
2021 Q2,2021 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,98.4,2021
2021 Q3,2021 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,30.5,2021
2021 Q4,2021 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,-10.5,2021
2022 Q1,2022 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,6.4,2022
2022 Q2,2022 Q2,,Q2,QNA,2023-12-22T00:00:00.000Z,5.2,2022
2022 Q3,2022 Q3,,Q3,QNA,2023-12-22T00:00:00.000Z,-2.6,2022
2022 Q4,2022 Q4,,Q4,QNA,2023-12-22T00:00:00.000Z,-0.5,2022
2023 Q1,2023 Q1,,Q1,QNA,2023-12-22T00:00:00.000Z,-0.1,2023
2023 Q2,2023 Q2,,Q2,QNA,2023-12-22T00:00:00.000Z,0.2,2023
2023 Q3,2023 Q3,,Q3,QNA,2023-12-22T00:00:00.000Z,-1.1,2023
