date,label,month,quarter,sourceDataset,updateDate,value,year
1955,1955,,,PUSF,2019-11-21T00:00:00.000Z,,1955
1956,1956,,,PUSF,2019-11-21T00:00:00.000Z,,1956
1957,1957,,,PUSF,2019-11-21T00:00:00.000Z,,1957
1958,1958,,,PUSF,2019-11-21T00:00:00.000Z,,1958
1959,1959,,,PUSF,2019-11-21T00:00:00.000Z,,1959
1960,1960,,,PUSF,2019-11-21T00:00:00.000Z,,1960
1961,1961,,,PUSF,2019-11-21T00:00:00.000Z,,1961
1962,1962,,,PUSF,2019-11-21T00:00:00.000Z,,1962
1963,1963,,,PUSF,2019-11-21T00:00:00.000Z,,1963
1964,1964,,,PUSF,2019-11-21T00:00:00.000Z,,1964
1965,1965,,,PUSF,2019-11-21T00:00:00.000Z,,1965
1966,1966,,,PUSF,2019-11-21T00:00:00.000Z,,1966
1967,1967,,,PUSF,2019-11-21T00:00:00.000Z,,1967
1968,1968,,,PUSF,2019-11-21T00:00:00.000Z,,1968
1969,1969,,,PUSF,2019-11-21T00:00:00.000Z,,1969
1970,1970,,,PUSF,2019-11-21T00:00:00.000Z,,1970
1971,1971,,,PUSF,2019-11-21T00:00:00.000Z,,1971
1972,1972,,,PUSF,2019-11-21T00:00:00.000Z,,1972
1973,1973,,,PUSF,2019-11-21T00:00:00.000Z,,1973
1974,1974,,,PUSF,2019-11-21T00:00:00.000Z,,1974
1975,1975,,,PUSF,2019-11-21T00:00:00.000Z,,1975
1976,1976,,,PUSF,2019-11-21T00:00:00.000Z,,1976
1977,1977,,,PUSF,2019-11-21T00:00:00.000Z,,1977
1978,1978,,,PUSF,2019-11-21T00:00:00.000Z,,1978
1979,1979,,,PUSF,2019-11-21T00:00:00.000Z,,1979
1980,1980,,,PUSF,2019-11-21T00:00:00.000Z,,1980
1981,1981,,,PUSF,2019-11-21T00:00:00.000Z,,1981
1982,1982,,,PUSF,2019-11-21T00:00:00.000Z,,1982
1983,1983,,,PUSF,2019-11-21T00:00:00.000Z,,1983
1984,1984,,,PUSF,2019-11-21T00:00:00.000Z,,1984
1985,1985,,,PUSF,2019-11-21T00:00:00.000Z,,1985
1986,1986,,,PUSF,2019-11-21T00:00:00.000Z,,1986
1987,1987,,,PUSF,2019-11-21T00:00:00.000Z,,1987
1988,1988,,,PUSF,2019-11-21T00:00:00.000Z,,1988
1989,1989,,,PUSF,2019-11-21T00:00:00.000Z,,1989
1990,1990,,,PUSF,2019-11-21T00:00:00.000Z,,1990
1991,1991,,,PUSF,2019-11-21T00:00:00.000Z,,1991
1992,1992,,,PUSF,2019-11-21T00:00:00.000Z,,1992
1993,1993,,,PUSF,2019-11-21T00:00:00.000Z,,1993
1994,1994,,,PUSF,2019-11-21T00:00:00.000Z,,1994
1995,1995,,,PUSF,2019-11-21T00:00:00.000Z,,1995
1996,1996,,,PUSF,2019-11-21T00:00:00.000Z,,1996
1997,1997,,,PUSF,2019-11-21T00:00:00.000Z,,1997
1998,1998,,,PUSF,2022-09-20T23:00:00.000Z,-0.2,1998
1999,1999,,,PUSF,2024-02-21T00:00:00.000Z,-1.1,1999
2000,2000,,,PUSF,2024-02-21T00:00:00.000Z,-1.9,2000
2001,2001,,,PUSF,2022-09-20T23:00:00.000Z,-1.2,2001
2002,2002,,,PUSF,2022-09-20T23:00:00.000Z,1.1,2002
2003,2003,,,PUSF,2024-02-21T00:00:00.000Z,2.1,2003
2004,2004,,,PUSF,2024-02-21T00:00:00.000Z,1.9,2004
2005,2005,,,PUSF,2024-02-21T00:00:00.000Z,1.6,2005
2006,2006,,,PUSF,2024-02-21T00:00:00.000Z,1.3,2006
2007,2007,,,PUSF,2023-06-20T23:00:00.000Z,1.1,2007
2008,2008,,,PUSF,2022-08-18T23:00:00.000Z,3.0,2008
2009,2009,,,PUSF,2024-02-21T00:00:00.000Z,7.3,2009
2010,2010,,,PUSF,2024-02-21T00:00:00.000Z,6.7,2010
2011,2011,,,PUSF,2022-08-18T23:00:00.000Z,5.3,2011
2012,2012,,,PUSF,2022-08-18T23:00:00.000Z,5.5,2012
2013,2013,,,PUSF,2024-02-21T00:00:00.000Z,4.6,2013
2014,2014,,,PUSF,2024-02-21T00:00:00.000Z,3.9,2014
2015,2015,,,PUSF,2022-09-20T23:00:00.000Z,2.7,2015
2016,2016,,,PUSF,2024-02-21T00:00:00.000Z,1.8,2016
2017,2017,,,PUSF,2024-02-21T00:00:00.000Z,0.5,2017
2018,2018,,,PUSF,2023-06-20T23:00:00.000Z,0.4,2018
2019,2019,,,PUSF,2022-09-20T23:00:00.000Z,0.4,2019
2020,2020,,,PUSF,2024-02-21T00:00:00.000Z,9.8,2020
2021,2021,,,PUSF,2024-02-21T00:00:00.000Z,4.9,2021
2022,2022,,,PUSF,2023-12-21T00:00:00.000Z,2.9,2022
2023,2023,,,PUSF,2024-02-21T00:00:00.000Z,2.5,2023
