date,label,month,quarter,sourceDataset,updateDate,value,year
1997 Q1,1997 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,15017,1997
1997 Q2,1997 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,12928,1997
1997 Q3,1997 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,12767,1997
1997 Q4,1997 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,13667,1997
1998 Q1,1998 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,11642,1998
1998 Q2,1998 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,9461,1998
1998 Q3,1998 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,8177,1998
1998 Q4,1998 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,7639,1998
1999 Q1,1999 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,5057,1999
1999 Q2,1999 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,5172,1999
1999 Q3,1999 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,6531,1999
1999 Q4,1999 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,6391,1999
2000 Q1,2000 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,7626,2000
2000 Q2,2000 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,8042,2000
2000 Q3,2000 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,6277,2000
2000 Q4,2000 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,5527,2000
2001 Q1,2001 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,7475,2001
2001 Q2,2001 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,2722,2001
2001 Q3,2001 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,1112,2001
2001 Q4,2001 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,1841,2001
2002 Q1,2002 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-76,2002
2002 Q2,2002 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-1472,2002
2002 Q3,2002 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-1405,2002
2002 Q4,2002 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-5315,2002
2003 Q1,2003 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-1693,2003
2003 Q2,2003 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-3129,2003
2003 Q3,2003 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-3683,2003
2003 Q4,2003 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-4424,2003
2004 Q1,2004 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-4784,2004
2004 Q2,2004 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-5250,2004
2004 Q3,2004 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-6600,2004
2004 Q4,2004 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-5313,2004
2005 Q1,2005 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-8086,2005
2005 Q2,2005 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-5449,2005
2005 Q3,2005 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-4697,2005
2005 Q4,2005 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-3848,2005
2006 Q1,2006 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-4195,2006
2006 Q2,2006 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-3421,2006
2006 Q3,2006 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-3661,2006
2006 Q4,2006 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-4405,2006
2007 Q1,2007 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-7606,2007
2007 Q2,2007 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-2109,2007
2007 Q3,2007 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-5131,2007
2007 Q4,2007 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-626,2007
2008 Q1,2008 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-919,2008
2008 Q2,2008 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,544,2008
2008 Q3,2008 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,2983,2008
2008 Q4,2008 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,4773,2008
2009 Q1,2009 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,1303,2009
2009 Q2,2009 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,486,2009
2009 Q3,2009 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-3623,2009
2009 Q4,2009 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-86,2009
2010 Q1,2010 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,-2116,2010
2010 Q2,2010 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,-1171,2010
2010 Q3,2010 Q3,,Q3,MRET,2022-10-11T23:00:00.000Z,-4213,2010
2010 Q4,2010 Q4,,Q4,MRET,2022-10-11T23:00:00.000Z,-1766,2010
2011 Q1,2011 Q1,,Q1,MRET,2022-10-11T23:00:00.000Z,6422,2011
2011 Q2,2011 Q2,,Q2,MRET,2022-10-11T23:00:00.000Z,600,2011
