date,label,month,quarter,sourceDataset,updateDate,value,year
1946 Q1,1946 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,663,1946
1946 Q2,1946 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,-399,1946
1946 Q3,1946 Q3,,Q3,PUSF,2019-05-21T23:00:00.000Z,-354,1946
1946 Q4,1946 Q4,,Q4,PUSF,2019-05-21T23:00:00.000Z,-373,1946
1947 Q1,1947 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,687,1947
1947 Q2,1947 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,-195,1947
1947 Q3,1947 Q3,,Q3,PUSF,2019-05-21T23:00:00.000Z,-154,1947
1947 Q4,1947 Q4,,Q4,PUSF,2019-05-21T23:00:00.000Z,-161,1947
1948 Q1,1948 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,707,1948
1948 Q2,1948 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,-20,1948
1948 Q3,1948 Q3,,Q3,PUSF,2019-05-21T23:00:00.000Z,10,1948
1948 Q4,1948 Q4,,Q4,PUSF,2019-05-21T23:00:00.000Z,-7,1948
1949 Q1,1949 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,694,1949
1949 Q2,1949 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,23,1949
1949 Q3,1949 Q3,,Q3,PUSF,2019-05-21T23:00:00.000Z,31,1949
1949 Q4,1949 Q4,,Q4,PUSF,2019-05-21T23:00:00.000Z,14,1949
1950 Q1,1950 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,726,1950
1950 Q2,1950 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,34,1950
1950 Q3,1950 Q3,,Q3,PUSF,2019-05-21T23:00:00.000Z,59,1950
1950 Q4,1950 Q4,,Q4,PUSF,2019-05-21T23:00:00.000Z,39,1950
1951 Q1,1951 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,613,1951
1951 Q2,1951 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,-55,1951
1951 Q3,1951 Q3,,Q3,PUSF,2019-05-21T23:00:00.000Z,-67,1951
1951 Q4,1951 Q4,,Q4,PUSF,2019-05-21T23:00:00.000Z,-115,1951
1952 Q1,1952 Q1,,Q1,PUSF,2019-05-21T23:00:00.000Z,621,1952
1952 Q2,1952 Q2,,Q2,PUSF,2019-05-21T23:00:00.000Z,-125,1952
