date,label,month,quarter,sourceDataset,updateDate,value,year
1997,1997,,,MQ10,2021-12-15T00:00:00.000Z,7,1997
1998,1998,,,MQ10,2018-09-13T23:00:00.000Z,0,1998
1999,1999,,,MQ10,2018-09-13T23:00:00.000Z,0,1999
2000,2000,,,MQ10,2021-12-15T00:00:00.000Z,2,2000
2001,2001,,,MQ10,2021-12-15T00:00:00.000Z,2,2001
2002,2002,,,MQ10,2021-12-15T00:00:00.000Z,2,2002
2003,2003,,,MQ10,2021-12-15T00:00:00.000Z,1,2003
2004,2004,,,MQ10,2018-09-13T23:00:00.000Z,0,2004
2005,2005,,,MQ10,2018-09-13T23:00:00.000Z,0,2005
2006,2006,,,MQ10,2021-12-15T00:00:00.000Z,4,2006
2007,2007,,,MQ10,2021-12-15T00:00:00.000Z,51,2007
2008,2008,,,MQ10,2019-12-13T00:00:00.000Z,0,2008
2009,2009,,,MQ10,2018-09-13T23:00:00.000Z,0,2009
2010,2010,,,MQ10,2021-12-15T00:00:00.000Z,7,2010
2011,2011,,,MQ10,2021-12-15T00:00:00.000Z,8,2011
2012,2012,,,MQ10,2021-12-15T00:00:00.000Z,88,2012
2013,2013,,,MQ10,2021-12-15T00:00:00.000Z,132,2013
2014,2014,,,MQ10,2021-12-15T00:00:00.000Z,248,2014
2015,2015,,,MQ10,2021-12-15T00:00:00.000Z,157,2015
2016,2016,,,MQ10,2021-12-15T00:00:00.000Z,194,2016
2017,2017,,,MQ10,2021-12-15T00:00:00.000Z,190,2017
2018,2018,,,MQ10,2021-12-15T00:00:00.000Z,128,2018
2019,2019,,,MQ10,2021-12-15T00:00:00.000Z,130,2019
2020,2020,,,MQ10,2021-12-15T00:00:00.000Z,120,2020
2021,2021,,,MQ10,2022-03-16T00:00:00.000Z,35,2021
