date,label,month,quarter,sourceDataset,updateDate,value,year
1997 Q2,1997 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,65854,1997
1997 Q3,1997 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,73126,1997
1997 Q4,1997 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,81844,1997
1998 Q1,1998 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,88100,1998
1998 Q2,1998 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,69737,1998
1998 Q3,1998 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,79623,1998
1998 Q4,1998 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,86601,1998
1999 Q1,1999 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,92444,1999
1999 Q2,1999 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,75192,1999
1999 Q3,1999 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,86448,1999
1999 Q4,1999 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,90140,1999
2000 Q1,2000 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,99522,2000
2000 Q2,2000 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,89544,2000
2000 Q3,2000 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,93897,2000
2000 Q4,2000 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,88482,2000
2001 Q1,2001 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,105601,2001
2001 Q2,2001 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,93075,2001
2001 Q3,2001 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,96472,2001
2001 Q4,2001 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,90147,2001
2002 Q1,2002 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,104587,2002
2002 Q2,2002 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,93033,2002
2002 Q3,2002 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,97729,2002
2002 Q4,2002 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,93033,2002
2003 Q1,2003 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,106357,2003
2003 Q2,2003 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,99290,2003
2003 Q3,2003 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,103323,2003
2003 Q4,2003 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,100864,2003
2004 Q1,2004 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,117620,2004
2004 Q2,2004 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,105713,2004
2004 Q3,2004 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,113210,2004
2004 Q4,2004 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,111301,2004
2005 Q1,2005 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,128007,2005
2005 Q2,2005 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,113612,2005
2005 Q3,2005 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,122315,2005
2005 Q4,2005 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,118294,2005
2006 Q1,2006 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,136759,2006
2006 Q2,2006 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,120151,2006
2006 Q3,2006 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,128525,2006
2006 Q4,2006 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,124862,2006
2007 Q1,2007 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,147597,2007
2007 Q2,2007 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,126748,2007
2007 Q3,2007 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,135608,2007
2007 Q4,2007 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,130930,2007
2008 Q1,2008 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,156467,2008
2008 Q2,2008 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,129310,2008
2008 Q3,2008 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,152038,2008
2008 Q4,2008 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,130568,2008
2009 Q1,2009 Q1,,Q1,PUSF,2023-09-20T23:00:00.000Z,145116,2009
2009 Q2,2009 Q2,,Q2,PUSF,2023-09-20T23:00:00.000Z,121015,2009
2009 Q3,2009 Q3,,Q3,PUSF,2023-09-20T23:00:00.000Z,129157,2009
2009 Q4,2009 Q4,,Q4,PUSF,2023-09-20T23:00:00.000Z,123972,2009
