date,label,month,quarter,sourceDataset,updateDate,value,year
1955 Q1,1955 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,4272,1955
1955 Q2,1955 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,4271,1955
1955 Q3,1955 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,4422,1955
1955 Q4,1955 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,4526,1955
1956 Q1,1956 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,4651,1956
1956 Q2,1956 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,4708,1956
1956 Q3,1956 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,4784,1956
1956 Q4,1956 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,4912,1956
1957 Q1,1957 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,4933,1957
1957 Q2,1957 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5008,1957
1957 Q3,1957 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,5129,1957
1957 Q4,1957 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,5235,1957
1958 Q1,1958 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,5342,1958
1958 Q2,1958 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5262,1958
1958 Q3,1958 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,5364,1958
1958 Q4,1958 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,5394,1958
1959 Q1,1959 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,5396,1959
1959 Q2,1959 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5587,1959
1959 Q3,1959 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,5620,1959
1959 Q4,1959 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,5816,1959
1960 Q1,1960 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,5921,1960
1960 Q2,1960 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,5999,1960
1960 Q3,1960 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,6087,1960
1960 Q4,1960 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,6227,1960
1961 Q1,1961 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,6356,1961
1961 Q2,1961 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,6372,1961
1961 Q3,1961 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,6640,1961
1961 Q4,1961 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,6506,1961
1962 Q1,1962 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,6574,1962
1962 Q2,1962 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,6763,1962
1962 Q3,1962 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,6820,1962
1962 Q4,1962 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,6865,1962
1963 Q1,1963 Q1,,Q1,QNA,2022-09-29T23:00:00.000Z,6845,1963
1963 Q2,1963 Q2,,Q2,QNA,2023-09-28T23:00:00.000Z,7201,1963
1963 Q3,1963 Q3,,Q3,QNA,2023-09-28T23:00:00.000Z,7267,1963
1963 Q4,1963 Q4,,Q4,QNA,2022-09-29T23:00:00.000Z,7518,1963
1964 Q1,1964 Q1,,Q1,QNA,2023-09-28T23:00:00.000Z,7543,1964
1964 Q2,1964 Q2,,Q2,QNA,2022-09-29T23:00:00.000Z,7775,1964
1964 Q3,1964 Q3,,Q3,QNA,2022-09-29T23:00:00.000Z,7944,1964
1964 Q4,1964 Q4,,Q4,QNA,2023-09-28T23:00:00.000Z,8152,1964
