date,label,month,quarter,sourceDataset,updateDate,value,year
1997,1997,,,MQ10,2021-12-15T00:00:00.000Z,2045,1997
1998,1998,,,MQ10,2021-12-15T00:00:00.000Z,1757,1998
1999,1999,,,MQ10,2021-12-15T00:00:00.000Z,1562,1999
2000,2000,,,MQ10,2021-12-15T00:00:00.000Z,1427,2000
2001,2001,,,MQ10,2021-12-15T00:00:00.000Z,1304,2001
2002,2002,,,MQ10,2021-12-15T00:00:00.000Z,1306,2002
2003,2003,,,MQ10,2021-12-15T00:00:00.000Z,1176,2003
2004,2004,,,MQ10,2021-12-15T00:00:00.000Z,980,2004
2005,2005,,,MQ10,2021-12-15T00:00:00.000Z,806,2005
2006,2006,,,MQ10,2021-12-15T00:00:00.000Z,621,2006
2007,2007,,,MQ10,2021-12-15T00:00:00.000Z,430,2007
2008,2008,,,MQ10,2021-12-15T00:00:00.000Z,577,2008
2009,2009,,,MQ10,2021-12-15T00:00:00.000Z,520,2009
2010,2010,,,MQ10,2021-12-15T00:00:00.000Z,447,2010
2011,2011,,,MQ10,2021-12-15T00:00:00.000Z,395,2011
2012,2012,,,MQ10,2021-12-15T00:00:00.000Z,378,2012
2013,2013,,,MQ10,2021-12-15T00:00:00.000Z,352,2013
2014,2014,,,MQ10,2021-12-15T00:00:00.000Z,395,2014
2015,2015,,,MQ10,2021-12-15T00:00:00.000Z,369,2015
2016,2016,,,MQ10,2020-12-16T00:00:00.000Z,239,2016
2017,2017,,,MQ10,2020-12-16T00:00:00.000Z,111,2017
2018,2018,,,MQ10,2020-12-16T00:00:00.000Z,74,2018
2019,2019,,,MQ10,2021-12-15T00:00:00.000Z,64,2019
2020,2020,,,MQ10,2021-09-14T23:00:00.000Z,13,2020
2021,2021,,,MQ10,2022-03-16T00:00:00.000Z,6,2021
