date,label,month,quarter,sourceDataset,updateDate,value,year
1987 JAN,1987 JAN,January,,MM23,2015-10-12T23:00:00.000Z,100.0,1987
1987 FEB,1987 FEB,February,,MM23,2015-10-12T23:00:00.000Z,103.3,1987
1987 MAR,1987 MAR,March,,MM23,2015-10-12T23:00:00.000Z,101.5,1987
1987 APR,1987 APR,April,,MM23,2015-10-12T23:00:00.000Z,101.5,1987
1987 MAY,1987 MAY,May,,MM23,2015-10-12T23:00:00.000Z,103.5,1987
1987 JUN,1987 JUN,June,,MM23,2015-10-12T23:00:00.000Z,105.6,1987
1987 JUL,1987 JUL,July,,MM23,2015-10-12T23:00:00.000Z,92.0,1987
1987 AUG,1987 AUG,August,,MM23,2015-10-12T23:00:00.000Z,92.8,1987
1987 SEP,1987 SEP,September,,MM23,2015-10-12T23:00:00.000Z,94.0,1987
1987 OCT,1987 OCT,October,,MM23,2015-10-12T23:00:00.000Z,94.3,1987
1987 NOV,1987 NOV,November,,MM23,2015-10-12T23:00:00.000Z,96.9,1987
1987 DEC,1987 DEC,December,,MM23,2015-10-12T23:00:00.000Z,98.7,1987
1988 JAN,1988 JAN,January,,MM23,2015-10-12T23:00:00.000Z,99.8,1988
1988 FEB,1988 FEB,February,,MM23,2015-10-12T23:00:00.000Z,100.9,1988
1988 MAR,1988 MAR,March,,MM23,2015-10-12T23:00:00.000Z,99.6,1988
1988 APR,1988 APR,April,,MM23,2015-10-12T23:00:00.000Z,99.6,1988
1988 MAY,1988 MAY,May,,MM23,2015-10-12T23:00:00.000Z,100.1,1988
1988 JUN,1988 JUN,June,,MM23,2015-10-12T23:00:00.000Z,95.8,1988
1988 JUL,1988 JUL,July,,MM23,2015-10-12T23:00:00.000Z,90.2,1988
1988 AUG,1988 AUG,August,,MM23,2015-10-12T23:00:00.000Z,94.4,1988
1988 SEP,1988 SEP,September,,MM23,2015-10-12T23:00:00.000Z,95.5,1988
1988 OCT,1988 OCT,October,,MM23,2015-10-12T23:00:00.000Z,95.4,1988
1988 NOV,1988 NOV,November,,MM23,2015-10-12T23:00:00.000Z,97.6,1988
1988 DEC,1988 DEC,December,,MM23,2015-10-12T23:00:00.000Z,99.5,1988
1989 JAN,1989 JAN,January,,MM23,2015-10-12T23:00:00.000Z,99.7,1989
1989 FEB,1989 FEB,February,,MM23,2015-10-12T23:00:00.000Z,101.1,1989
1989 MAR,1989 MAR,March,,MM23,2015-10-12T23:00:00.000Z,102.0,1989
1989 APR,1989 APR,April,,MM23,2015-10-12T23:00:00.000Z,105.3,1989
1989 MAY,1989 MAY,May,,MM23,2015-10-12T23:00:00.000Z,110.2,1989
1989 JUN,1989 JUN,June,,MM23,2015-10-12T23:00:00.000Z,111.3,1989
1989 JUL,1989 JUL,July,,MM23,2015-10-12T23:00:00.000Z,100.5,1989
1989 AUG,1989 AUG,August,,MM23,2015-10-12T23:00:00.000Z,111.6,1989
1989 SEP,1989 SEP,September,,MM23,2015-10-12T23:00:00.000Z,113.3,1989
1989 OCT,1989 OCT,October,,MM23,2015-10-12T23:00:00.000Z,110.1,1989
1989 NOV,1989 NOV,November,,MM23,2015-10-12T23:00:00.000Z,113.3,1989
1989 DEC,1989 DEC,December,,MM23,2015-10-12T23:00:00.000Z,115.0,1989
1990 JAN,1990 JAN,January,,MM23,2015-10-12T23:00:00.000Z,118.6,1990
1990 FEB,1990 FEB,February,,MM23,2015-10-12T23:00:00.000Z,119.8,1990
1990 MAR,1990 MAR,March,,MM23,2015-10-12T23:00:00.000Z,119.6,1990
1990 APR,1990 APR,April,,MM23,2015-10-12T23:00:00.000Z,121.7,1990
1990 MAY,1990 MAY,May,,MM23,2015-10-12T23:00:00.000Z,126.5,1990
1990 JUN,1990 JUN,June,,MM23,2015-10-12T23:00:00.000Z,117.9,1990
1990 JUL,1990 JUL,July,,MM23,2015-10-12T23:00:00.000Z,104.2,1990
1990 AUG,1990 AUG,August,,MM23,2015-10-12T23:00:00.000Z,113.1,1990
1990 SEP,1990 SEP,September,,MM23,2015-10-12T23:00:00.000Z,114.0,1990
1990 OCT,1990 OCT,October,,MM23,2015-10-12T23:00:00.000Z,112.1,1990
1990 NOV,1990 NOV,November,,MM23,2015-10-12T23:00:00.000Z,114.2,1990
1990 DEC,1990 DEC,December,,MM23,2015-10-12T23:00:00.000Z,117.2,1990
1991 JAN,1991 JAN,January,,MM23,2015-10-12T23:00:00.000Z,118.2,1991
1991 FEB,1991 FEB,February,,MM23,2015-10-12T23:00:00.000Z,120.3,1991
1991 MAR,1991 MAR,March,,MM23,2015-10-12T23:00:00.000Z,122.5,1991
1991 APR,1991 APR,April,,MM23,2015-10-12T23:00:00.000Z,125.5,1991
