date,label,month,quarter,sourceDataset,updateDate,value,year
1979,1979,,,PRDY,2022-10-06T23:00:00.000Z,33.7,1979
1980,1980,,,PRDY,2022-10-06T23:00:00.000Z,32.3,1980
1981,1981,,,PRDY,2022-04-06T23:00:00.000Z,31.5,1981
1982,1982,,,PRDY,2022-10-06T23:00:00.000Z,34.3,1982
1983,1983,,,PRDY,2022-10-06T23:00:00.000Z,35.3,1983
1984,1984,,,PRDY,2022-10-06T23:00:00.000Z,36.5,1984
1985,1985,,,PRDY,2022-10-06T23:00:00.000Z,37.8,1985
1986,1986,,,PRDY,2022-01-11T00:00:00.000Z,37.9,1986
1987,1987,,,PRDY,2022-10-06T23:00:00.000Z,38.2,1987
1988,1988,,,PRDY,2022-10-06T23:00:00.000Z,40.4,1988
1989,1989,,,PRDY,2022-10-06T23:00:00.000Z,41.1,1989
1990,1990,,,PRDY,2022-10-06T23:00:00.000Z,41.7,1990
1991,1991,,,PRDY,2022-10-06T23:00:00.000Z,39.9,1991
1992,1992,,,PRDY,2022-10-06T23:00:00.000Z,42.2,1992
1993,1993,,,PRDY,2022-10-06T23:00:00.000Z,45.9,1993
1994,1994,,,PRDY,2022-10-06T23:00:00.000Z,48.0,1994
1995,1995,,,PRDY,2022-10-06T23:00:00.000Z,46.2,1995
1996,1996,,,PRDY,2022-10-06T23:00:00.000Z,45.4,1996
1997,1997,,,PRDY,2022-10-06T23:00:00.000Z,47.6,1997
1998,1998,,,PRDY,2022-10-06T23:00:00.000Z,52.5,1998
1999,1999,,,PRDY,2022-10-06T23:00:00.000Z,58.3,1999
2000,2000,,,PRDY,2022-10-06T23:00:00.000Z,63.2,2000
2001,2001,,,PRDY,2022-10-06T23:00:00.000Z,67.0,2001
2002,2002,,,PRDY,2022-10-06T23:00:00.000Z,73.9,2002
2003,2003,,,PRDY,2022-10-06T23:00:00.000Z,86.1,2003
2004,2004,,,PRDY,2022-10-06T23:00:00.000Z,96.7,2004
2005,2005,,,PRDY,2022-10-06T23:00:00.000Z,100.0,2005
2006,2006,,,PRDY,2022-10-06T23:00:00.000Z,107.9,2006
2007,2007,,,PRDY,2022-10-06T23:00:00.000Z,116.1,2007
2008,2008,,,PRDY,2022-10-06T23:00:00.000Z,110.1,2008
2009,2009,,,PRDY,2022-10-06T23:00:00.000Z,89.3,2009
2010,2010,,,PRDY,2022-10-06T23:00:00.000Z,104.7,2010
2011,2011,,,PRDY,2022-10-06T23:00:00.000Z,110.6,2011
2012,2012,,,PRDY,2022-10-06T23:00:00.000Z,107.8,2012
2013,2013,,,PRDY,2022-10-06T23:00:00.000Z,110.2,2013
2014,2014,,,PRDY,2022-10-06T23:00:00.000Z,113.4,2014
2015,2015,,,PRDY,2022-10-06T23:00:00.000Z,104.2,2015
2016,2016,,,PRDY,2022-10-06T23:00:00.000Z,98.2,2016
2017,2017,,,PRDY,2022-10-06T23:00:00.000Z,100.5,2017
2018,2018,,,PRDY,2022-10-06T23:00:00.000Z,110.2,2018
2019,2019,,,PRDY,2021-10-06T23:00:00.000Z,100.0,2019
2020,2020,,,PRDY,2022-10-26T23:00:00.000Z,107.7,2020
2021,2021,,,PRDY,2022-10-26T23:00:00.000Z,143.5,2021
