library,variant_class,func_score,count,mean_func_score
Lib-1,1 nonsynonymous,2.421961224489797,0.003297207576183659,-0.6787553364315222
Lib-1,1 nonsynonymous,2.7453510204081635,0.0013324129794948028,-0.6787553364315222
Lib-1,1 nonsynonymous,3.06874081632653,0.0005486460588400809,-0.6787553364315222
Lib-1,1 nonsynonymous,3.392130612244898,0.0004435637569113644,-0.6787553364315222
Lib-1,1 nonsynonymous,3.7155204081632665,0.0001340533437619658,-0.6787553364315222
Lib-1,1 nonsynonymous,4.038910204081633,4.31523457581888e-05,-0.6787553364315222
Lib-1,1 nonsynonymous,4.3623,7.594311335371566e-05,-0.6787553364315222
Lib-1,>1 nonsynonymous,-11.4838,5.154396802846646e-44,-1.7244659764750603
Lib-1,>1 nonsynonymous,-11.160410204081632,1.764980001113965e-35,-1.7244659764750603
Lib-1,>1 nonsynonymous,-10.837020408163266,5.3167611231298865e-28,-1.7244659764750603
Lib-1,>1 nonsynonymous,-10.5136306122449,1.409457962015929e-21,-1.7244659764750603
Lib-1,>1 nonsynonymous,-10.190240816326531,3.2918391622656185e-16,-1.7244659764750603
Lib-1,>1 nonsynonymous,-9.866851020408163,6.7995304694769075e-12,-1.7244659764750603
Lib-1,>1 nonsynonymous,-9.543461224489796,1.2600968957566041e-08,-1.7244659764750603
Lib-1,>1 nonsynonymous,-9.22007142857143,2.2169145834953385e-06,-1.7244659764750603
Lib-1,>1 nonsynonymous,-8.896681632653062,4.574121923847863e-05,-1.7244659764750603
Lib-1,>1 nonsynonymous,-8.573291836734693,0.00019723295468128998,-1.7244659764750603
Lib-1,>1 nonsynonymous,-8.249902040816327,0.0005387614909966807,-1.7244659764750603
Lib-1,>1 nonsynonymous,-7.9265122448979595,0.0018384840573123222,-1.7244659764750603
Lib-1,>1 nonsynonymous,-7.603122448979592,0.004454716079115534,-1.7244659764750603
Lib-1,>1 nonsynonymous,-7.279732653061225,0.009114537537114387,-1.7244659764750603
Lib-1,>1 nonsynonymous,-6.956342857142857,0.016774157830617475,-1.7244659764750603
Lib-1,>1 nonsynonymous,-6.63295306122449,0.026582714485919316,-1.7244659764750603
Lib-1,>1 nonsynonymous,-6.309563265306123,0.03812340024596115,-1.7244659764750603
Lib-1,>1 nonsynonymous,-5.986173469387755,0.04924833694194379,-1.7244659764750603
Lib-1,>1 nonsynonymous,-5.662783673469388,0.056530700226745174,-1.7244659764750603
Lib-1,>1 nonsynonymous,-5.339393877551021,0.0631198159306683,-1.7244659764750603
Lib-1,>1 nonsynonymous,-5.016004081632653,0.06837659011763471,-1.7244659764750603
Lib-1,>1 nonsynonymous,-4.692614285714286,0.07023917371059171,-1.7244659764750603
Lib-1,>1 nonsynonymous,-4.3692244897959185,0.0721344438269393,-1.7244659764750603
Lib-1,>1 nonsynonymous,-4.045834693877551,0.07277716664652242,-1.7244659764750603
Lib-1,>1 nonsynonymous,-3.7224448979591838,0.07684833102272848,-1.7244659764750603
Lib-1,>1 nonsynonymous,-3.3990551020408173,0.0858922533397165,-1.7244659764750603
Lib-1,>1 nonsynonymous,-3.075665306122449,0.09660563631476468,-1.7244659764750603
Lib-1,>1 nonsynonymous,-2.752275510204081,0.10535464081962317,-1.7244659764750603
Lib-1,>1 nonsynonymous,-2.4288857142857143,0.11658101472276726,-1.7244659764750603
Lib-1,>1 nonsynonymous,-2.105495918367348,0.12896013322708128,-1.7244659764750603
Lib-1,>1 nonsynonymous,-1.7821061224489796,0.146849327179142,-1.7244659764750603
Lib-1,>1 nonsynonymous,-1.4587163265306113,0.1701108118051164,-1.7244659764750603
Lib-1,>1 nonsynonymous,-1.1353265306122449,0.2015259610435489,-1.7244659764750603
Lib-1,>1 nonsynonymous,-0.8119367346938784,0.23761515023547697,-1.7244659764750603
Lib-1,>1 nonsynonymous,-0.48854693877551014,0.26611050433330313,-1.7244659764750603
Lib-1,>1 nonsynonymous,-0.1651571428571419,0.26762849250596965,-1.7244659764750603
Lib-1,>1 nonsynonymous,0.15823265306122458,0.2321275986010101,-1.7244659764750603
Lib-1,>1 nonsynonymous,0.48162244897959106,0.17369528408718948,-1.7244659764750603
Lib-1,>1 nonsynonymous,0.8050122448979593,0.11434978023019075,-1.7244659764750603
Lib-1,>1 nonsynonymous,1.1284020408163276,0.06461043829047075,-1.7244659764750603
Lib-1,>1 nonsynonymous,1.451791836734694,0.03225979427311461,-1.7244659764750603
Lib-1,>1 nonsynonymous,1.7751816326530605,0.01458982149505447,-1.7244659764750603
Lib-1,>1 nonsynonymous,2.0985714285714288,0.0063109034589668486,-1.7244659764750603
Lib-1,>1 nonsynonymous,2.421961224489797,0.002470375004121312,-1.7244659764750603
Lib-1,>1 nonsynonymous,2.7453510204081635,0.0009368118407047836,-1.7244659764750603
Lib-1,>1 nonsynonymous,3.06874081632653,0.00047151991347485744,-1.7244659764750603
Lib-1,>1 nonsynonymous,3.392130612244898,0.00018563551562185,-1.7244659764750603
Lib-1,>1 nonsynonymous,3.7155204081632665,4.9433912499529895e-05,-1.7244659764750603
Lib-1,>1 nonsynonymous,4.038910204081633,6.5116043705915805e-06,-1.7244659764750603
Lib-1,>1 nonsynonymous,4.3623,1.345465719042743e-07,-1.7244659764750603
Lib-1,deletion,-11.4838,1.9184222792174474e-18,-1.5906054794520548
Lib-1,deletion,-11.160410204081632,5.619862618767861e-16,-1.5906054794520548
Lib-1,deletion,-10.837020408163266,9.824773225483319e-14,-1.5906054794520548
Lib-1,deletion,-10.5136306122449,1.0277285686894909e-11,-1.5906054794520548
Lib-1,deletion,-10.190240816326531,6.456564061364086e-10,-1.5906054794520548
Lib-1,deletion,-9.866851020408163,2.449095784228786e-08,-1.5906054794520548
Lib-1,deletion,-9.543461224489796,5.653007024133496e-07,-1.5906054794520548
Lib-1,deletion,-9.22007142857143,8.032358608603528e-06,-1.5906054794520548
Lib-1,deletion,-8.896681632653062,7.148333772632452e-05,-1.5906054794520548
Lib-1,deletion,-8.573291836734693,0.00040895746584199106,-1.5906054794520548
Lib-1,deletion,-8.249902040816327,0.0015639137360753995,-1.5906054794520548
Lib-1,deletion,-7.9265122448979595,0.004225646559284714,-1.5906054794520548
Lib-1,deletion,-7.603122448979592,0.008636425178753975,-1.5906054794520548
Lib-1,deletion,-7.279732653061225,0.014273068986464176,-1.5906054794520548
Lib-1,deletion,-6.956342857142857,0.020226522988884173,-1.5906054794520548
Lib-1,deletion,-6.63295306122449,0.0262378594955645,-1.5906054794520548
Lib-1,deletion,-6.309563265306123,0.033206489869244245,-1.5906054794520548
Lib-1,deletion,-5.986173469387755,0.041808975346315516,-1.5906054794520548
Lib-1,deletion,-5.662783673469388,0.051627244970254366,-1.5906054794520548
Lib-1,deletion,-5.339393877551021,0.061290912537807864,-1.5906054794520548
Lib-1,deletion,-5.016004081632653,0.06818625681786923,-1.5906054794520548
Lib-1,deletion,-4.692614285714286,0.0712001598376685,-1.5906054794520548
Lib-1,deletion,-4.3692244897959185,0.07219841222744551,-1.5906054794520548
Lib-1,deletion,-4.045834693877551,0.07283253942949515,-1.5906054794520548
Lib-1,deletion,-3.7224448979591838,0.07438702777551941,-1.5906054794520548
Lib-1,deletion,-3.3990551020408173,0.07832088258780917,-1.5906054794520548
Lib-1,deletion,-3.075665306122449,0.08355738960970384,-1.5906054794520548
Lib-1,deletion,-2.752275510204081,0.08835041026325434,-1.5906054794520548
Lib-1,deletion,-2.4288857142857143,0.09484645303625612,-1.5906054794520548
Lib-1,deletion,-2.105495918367348,0.10710268012301613,-1.5906054794520548
Lib-1,deletion,-1.7821061224489796,0.1275114995749997,-1.5906054794520548
Lib-1,deletion,-1.4587163265306113,0.15674027081694888,-1.5906054794520548
Lib-1,deletion,-1.1353265306122449,0.19368283259710273,-1.5906054794520548
Lib-1,deletion,-0.8119367346938784,0.23384805892543947,-1.5906054794520548
Lib-1,deletion,-0.48854693877551014,0.26576173318550284,-1.5906054794520548
Lib-1,deletion,-0.1651571428571419,0.2731819566214928,-1.5906054794520548
Lib-1,deletion,0.15823265306122458,0.2483390137135863,-1.5906054794520548
Lib-1,deletion,0.48162244897959106,0.19845508122057684,-1.5906054794520548
Lib-1,deletion,0.8050122448979593,0.13845764571175267,-1.5906054794520548
Lib-1,deletion,1.1284020408163276,0.08369206435695928,-1.5906054794520548
Lib-1,deletion,1.451791836734694,0.0445051211042259,-1.5906054794520548
Lib-1,deletion,1.7751816326530605,0.02242676046531563,-1.5906054794520548
Lib-1,deletion,2.0985714285714288,0.012518147989210948,-1.5906054794520548
Lib-1,deletion,2.421961224489797,0.008388749973822713,-1.5906054794520548
Lib-1,deletion,2.7453510204081635,0.005625200871727535,-1.5906054794520548
Lib-1,deletion,3.06874081632653,0.003018316015765021,-1.5906054794520548
Lib-1,deletion,3.392130612244898,0.0011587460678567666,-1.5906054794520548
Lib-1,deletion,3.7155204081632665,0.0003042325169139835,-1.5906054794520548
Lib-1,deletion,4.038910204081633,5.323379090403934e-05,-1.5906054794520548
Lib-1,deletion,4.3623,6.058826996505648e-06,-1.5906054794520548
Lib-1,stop,-11.4838,1.0237461851120733e-24,-4.258274640230253
Lib-1,stop,-11.160410204081632,6.336680672947798e-21,-4.258274640230253
Lib-1,stop,-10.837020408163266,1.625496147362362e-17,-4.258274640230253
Lib-1,stop,-10.5136306122449,1.7336711424690343e-14,-4.258274640230253
Lib-1,stop,-10.190240816326531,7.727779256756908e-12,-4.258274640230253
Lib-1,stop,-9.866851020408163,1.4517544288486905e-09,-4.258274640230253
Lib-1,stop,-9.543461224489796,1.1652729320204037e-07,-4.258274640230253
Lib-1,stop,-9.22007142857143,4.08742349527999e-06,-4.258274640230253
Lib-1,stop,-8.896681632653062,6.507085911242707e-05,-4.258274640230253
Lib-1,stop,-8.573291836734693,0.000502527097438363,-4.258274640230253
Lib-1,stop,-8.249902040816327,0.0021339994844941797,-4.258274640230253
Lib-1,stop,-7.9265122448979595,0.006194016617864252,-4.258274640230253
Lib-1,stop,-7.603122448979592,0.015454297684580062,-4.258274640230253
Lib-1,stop,-7.279732653061225,0.03525961645209328,-4.258274640230253
Lib-1,stop,-6.956342857142857,0.06895631126893507,-4.258274640230253
Lib-1,stop,-6.63295306122449,0.11141080487537651,-4.258274640230253
Lib-1,stop,-6.309563265306123,0.1543007933023622,-4.258274640230253
Lib-1,stop,-5.986173469387755,0.18958557874000623,-4.258274640230253
Lib-1,stop,-5.662783673469388,0.21273036084251903,-4.258274640230253
Lib-1,stop,-5.339393877551021,0.2302339682437883,-4.258274640230253
Lib-1,stop,-5.016004081632653,0.24642426692101876,-4.258274640230253
Lib-1,stop,-4.692614285714286,0.24704669262428017,-4.258274640230253
Lib-1,stop,-4.3692244897959185,0.22244656001125407,-4.258274640230253
Lib-1,stop,-4.045834693877551,0.19226077124099328,-4.258274640230253
Lib-1,stop,-3.7224448979591838,0.1796389610792684,-4.258274640230253
Lib-1,stop,-3.3990551020408173,0.17712251770863086,-4.258274640230253
Lib-1,stop,-3.075665306122449,0.1656270610480611,-4.258274640230253
Lib-1,stop,-2.752275510204081,0.142067441577767,-4.258274640230253
Lib-1,stop,-2.4288857142857143,0.11322055244531234,-4.258274640230253
Lib-1,stop,-2.105495918367348,0.08298525417241402,-4.258274640230253
Lib-1,stop,-1.7821061224489796,0.05833542042825419,-4.258274640230253
Lib-1,stop,-1.4587163265306113,0.04373617887811272,-4.258274640230253
Lib-1,stop,-1.1353265306122449,0.035267304315648715,-4.258274640230253
Lib-1,stop,-0.8119367346938784,0.030038850916577226,-4.258274640230253
Lib-1,stop,-0.48854693877551014,0.026255223709366646,-4.258274640230253
Lib-1,stop,-0.1651571428571419,0.023995164107710815,-4.258274640230253
Lib-1,stop,0.15823265306122458,0.022543246605680307,-4.258274640230253
Lib-1,stop,0.48162244897959106,0.020614539467267986,-4.258274640230253
Lib-1,stop,0.8050122448979593,0.016264373007568816,-4.258274640230253
Lib-1,stop,1.1284020408163276,0.009516227333198903,-4.258274640230253
Lib-1,stop,1.451791836734694,0.005024347758595633,-4.258274640230253
Lib-1,stop,1.7751816326530605,0.0030377030958517477,-4.258274640230253
Lib-1,stop,2.0985714285714288,0.0014493921020590746,-4.258274640230253
Lib-1,stop,2.421961224489797,0.0004197977431845902,-4.258274640230253
Lib-1,stop,2.7453510204081635,6.828339723213408e-05,-4.258274640230253
Lib-1,stop,3.06874081632653,5.6200460428552165e-06,-4.258274640230253
Lib-1,stop,3.392130612244898,2.1123614152130514e-07,-4.258274640230253
Lib-1,stop,3.7155204081632665,3.4175586549685144e-09,-4.258274640230253
Lib-1,stop,4.038910204081633,2.3185748467272122e-11,-4.258274640230253
Lib-1,stop,4.3623,6.52718405003606e-14,-4.258274640230253
Lib-1,synonymous,-11.4838,9.390328799217213e-237,-0.06105334131258728
Lib-1,synonymous,-11.160410204081632,1.587335856595407e-206,-0.06105334131258728
Lib-1,synonymous,-10.837020408163266,2.1232700767767382e-178,-0.06105334131258728
Lib-1,synonymous,-10.5136306122449,2.247449991504416e-152,-0.06105334131258728
Lib-1,synonymous,-10.190240816326531,1.8824490029478862e-128,-0.06105334131258728
Lib-1,synonymous,-9.866851020408163,1.2476845217133816e-106,-0.06105334131258728
Lib-1,synonymous,-9.543461224489796,6.54387116315086e-87,-0.06105334131258728
Lib-1,synonymous,-9.22007142857143,2.715895641980739e-69,-0.06105334131258728
Lib-1,synonymous,-8.896681632653062,8.919485446173655e-54,-0.06105334131258728
Lib-1,synonymous,-8.573291836734693,2.318007886729585e-40,-0.06105334131258728
Lib-1,synonymous,-8.249902040816327,4.766925914850588e-29,-0.06105334131258728
Lib-1,synonymous,-7.9265122448979595,7.757294520922403e-20,-0.06105334131258728
Lib-1,synonymous,-7.603122448979592,9.98919623958897e-13,-0.06105334131258728
Lib-1,synonymous,-7.279732653061225,1.0178869117667207e-07,-0.06105334131258728
Lib-1,synonymous,-6.956342857142857,8.209495483600542e-05,-0.06105334131258728
Lib-1,synonymous,-6.63295306122449,0.0005598562911225494,-0.06105334131258728
Lib-1,synonymous,-6.309563265306123,0.0006993490591445648,-0.06105334131258728
Lib-1,synonymous,-5.986173469387755,0.0005594972454413424,-0.06105334131258728
Lib-1,synonymous,-5.662783673469388,0.0013457374070162402,-0.06105334131258728
Lib-1,synonymous,-5.339393877551021,0.0020389283790881465,-0.06105334131258728
Lib-1,synonymous,-5.016004081632653,0.0010431982587806759,-0.06105334131258728
Lib-1,synonymous,-4.692614285714286,0.0015381860278586232,-0.06105334131258728
Lib-1,synonymous,-4.3692244897959185,0.0030276884555805027,-0.06105334131258728
Lib-1,synonymous,-4.045834693877551,0.001992683137124603,-0.06105334131258728
Lib-1,synonymous,-3.7224448979591838,0.0016473323433885564,-0.06105334131258728
Lib-1,synonymous,-3.3990551020408173,0.0017494587900876903,-0.06105334131258728
Lib-1,synonymous,-3.075665306122449,0.0052724955243855474,-0.06105334131258728
Lib-1,synonymous,-2.752275510204081,0.008445494142401345,-0.06105334131258728
Lib-1,synonymous,-2.4288857142857143,0.010213159844312208,-0.06105334131258728
Lib-1,synonymous,-2.105495918367348,0.018981962838775603,-0.06105334131258728
Lib-1,synonymous,-1.7821061224489796,0.034450115090972976,-0.06105334131258728
Lib-1,synonymous,-1.4587163265306113,0.0631814724151125,-0.06105334131258728
Lib-1,synonymous,-1.1353265306122449,0.13160576991506498,-0.06105334131258728
Lib-1,synonymous,-0.8119367346938784,0.26931410737662587,-0.06105334131258728
Lib-1,synonymous,-0.48854693877551014,0.46119728208576033,-0.06105334131258728
Lib-1,synonymous,-0.1651571428571419,0.5788030741926627,-0.06105334131258728
Lib-1,synonymous,0.15823265306122458,0.5656304419317276,-0.06105334131258728
Lib-1,synonymous,0.48162244897959106,0.41969777507125816,-0.06105334131258728
Lib-1,synonymous,0.8050122448979593,0.2653506131064477,-0.06105334131258728
Lib-1,synonymous,1.1284020408163276,0.1394192290917477,-0.06105334131258728
Lib-1,synonymous,1.451791836734694,0.06450812985708886,-0.06105334131258728
Lib-1,synonymous,1.7751816326530605,0.024776177188615748,-0.06105334131258728
Lib-1,synonymous,2.0985714285714288,0.011921200751295684,-0.06105334131258728
Lib-1,synonymous,2.421961224489797,0.002526692930375132,-0.06105334131258728
Lib-1,synonymous,2.7453510204081635,0.0009533679518326289,-0.06105334131258728
Lib-1,synonymous,3.06874081632653,3.942397886544698e-05,-0.06105334131258728
Lib-1,synonymous,3.392130612244898,1.8150294152546976e-08,-0.06105334131258728
Lib-1,synonymous,3.7155204081632665,7.172784025677522e-14,-0.06105334131258728
Lib-1,synonymous,4.038910204081633,2.283062610740901e-21,-0.06105334131258728
Lib-1,synonymous,4.3623,5.771337440689781e-31,-0.06105334131258728
Lib-1,wildtype,-11.4838,2.953909797926566e-264,-0.07742088985349974
Lib-1,wildtype,-11.160410204081632,3.537182455674694e-222,-0.07742088985349974
Lib-1,wildtype,-10.837020408163266,8.126275601196715e-184,-0.07742088985349974
Lib-1,wildtype,-10.5136306122449,3.5817847606906046e-149,-0.07742088985349974
Lib-1,wildtype,-10.190240816326531,3.0288744623331936e-118,-0.07742088985349974
Lib-1,wildtype,-9.866851020408163,4.914019944059216e-91,-0.07742088985349974
Lib-1,wildtype,-9.543461224489796,1.5295596148131702e-67,-0.07742088985349974
Lib-1,wildtype,-9.22007142857143,9.134184121115674e-48,-0.07742088985349974
Lib-1,wildtype,-8.896681632653062,1.0465192690052148e-31,-0.07742088985349974
Lib-1,wildtype,-8.573291836734693,2.3004224539743247e-19,-0.07742088985349974
Lib-1,wildtype,-8.249902040816327,9.708540434456442e-11,-0.07742088985349974
Lib-1,wildtype,-7.9265122448979595,8.055658947787111e-06,-0.07742088985349974
Lib-1,wildtype,-7.603122448979592,0.00023265235494509542,-0.07742088985349974
Lib-1,wildtype,-7.279732653061225,0.00013551123473157193,-0.07742088985349974
Lib-1,wildtype,-6.956342857142857,0.0005868210678920266,-0.07742088985349974
Lib-1,wildtype,-6.63295306122449,0.0006142215192915083,-0.07742088985349974
Lib-1,wildtype,-6.309563265306123,0.0021362048946578873,-0.07742088985349974
Lib-1,wildtype,-5.986173469387755,0.0017007810811385427,-0.07742088985349974
Lib-1,wildtype,-5.662783673469388,0.0023110858757514783,-0.07742088985349974
Lib-1,wildtype,-5.339393877551021,0.002715724018855046,-0.07742088985349974
Lib-1,wildtype,-5.016004081632653,0.0027960033424750085,-0.07742088985349974
Lib-1,wildtype,-4.692614285714286,0.003060406007925087,-0.07742088985349974
Lib-1,wildtype,-4.3692244897959185,0.0024452436507317933,-0.07742088985349974
Lib-1,wildtype,-4.045834693877551,0.001876846886998497,-0.07742088985349974
Lib-1,wildtype,-3.7224448979591838,0.0025095128614173907,-0.07742088985349974
Lib-1,wildtype,-3.3990551020408173,0.002632426435292586,-0.07742088985349974
Lib-1,wildtype,-3.075665306122449,0.002962086200256371,-0.07742088985349974
Lib-1,wildtype,-2.752275510204081,0.006812779639225757,-0.07742088985349974
Lib-1,wildtype,-2.4288857142857143,0.008950064045936259,-0.07742088985349974
Lib-1,wildtype,-2.105495918367348,0.014252202689664855,-0.07742088985349974
Lib-1,wildtype,-1.7821061224489796,0.027223193159605297,-0.07742088985349974
Lib-1,wildtype,-1.4587163265306113,0.06242727566430894,-0.07742088985349974
Lib-1,wildtype,-1.1353265306122449,0.13705078712578644,-0.07742088985349974
Lib-1,wildtype,-0.8119367346938784,0.2561355578747932,-0.07742088985349974
Lib-1,wildtype,-0.48854693877551014,0.45415027736417213,-0.07742088985349974
Lib-1,wildtype,-0.1651571428571419,0.6222118307285418,-0.07742088985349974
Lib-1,wildtype,0.15823265306122458,0.5821194575872214,-0.07742088985349974
Lib-1,wildtype,0.48162244897959106,0.42121194967690434,-0.07742088985349974
Lib-1,wildtype,0.8050122448979593,0.24737145080977366,-0.07742088985349974
Lib-1,wildtype,1.1284020408163276,0.12772179560617045,-0.07742088985349974
Lib-1,wildtype,1.451791836734694,0.05871816339532786,-0.07742088985349974
Lib-1,wildtype,1.7751816326530605,0.023525323782555507,-0.07742088985349974
Lib-1,wildtype,2.0985714285714288,0.009116675219757462,-0.07742088985349974
Lib-1,wildtype,2.421961224489797,0.004054517399189379,-0.07742088985349974
Lib-1,wildtype,2.7453510204081635,0.0008072934270145741,-0.07742088985349974
Lib-1,wildtype,3.06874081632653,0.0005574609915303039,-0.07742088985349974
Lib-1,wildtype,3.392130612244898,0.00017469972747842193,-0.07742088985349974
Lib-1,wildtype,3.7155204081632665,0.00031133132878789966,-0.07742088985349974
Lib-1,wildtype,4.038910204081633,9.847486870754032e-06,-0.07742088985349974
Lib-1,wildtype,4.3623,1.507335270833383e-10,-0.07742088985349974
Lib-2,1 nonsynonymous,-11.4838,2.634841000045389e-05,-0.8632327131285589
Lib-2,1 nonsynonymous,-11.160410204081632,7.597640725046949e-05,-0.8632327131285589
Lib-2,1 nonsynonymous,-10.837020408163266,0.0002322266759559273,-0.8632327131285589
Lib-2,1 nonsynonymous,-10.5136306122449,0.0008171900938223048,-0.8632327131285589
Lib-2,1 nonsynonymous,-10.190240816326531,0.0022980765221485514,-0.8632327131285589
Lib-2,1 nonsynonymous,-9.866851020408163,0.004945685424921219,-0.8632327131285589
Lib-2,1 nonsynonymous,-9.543461224489796,0.008769281644152908,-0.8632327131285589
Lib-2,1 nonsynonymous,-9.22007142857143,0.011847517602676407,-0.8632327131285589
Lib-2,1 nonsynonymous,-8.896681632653062,0.014828503911440345,-0.8632327131285589
Lib-2,1 nonsynonymous,-8.573291836734693,0.017907552010707966,-0.8632327131285589
Lib-2,1 nonsynonymous,-8.249902040816327,0.01971309715965981,-0.8632327131285589
Lib-2,1 nonsynonymous,-7.9265122448979595,0.019076531144623866,-0.8632327131285589
Lib-2,1 nonsynonymous,-7.603122448979592,0.016138573135987117,-0.8632327131285589
Lib-2,1 nonsynonymous,-7.279732653061225,0.010740578767536335,-0.8632327131285589
Lib-2,1 nonsynonymous,-6.956342857142857,0.00722731514664889,-0.8632327131285589
Lib-2,1 nonsynonymous,-6.63295306122449,0.006667273694724633,-0.8632327131285589
Lib-2,1 nonsynonymous,-6.309563265306123,0.0062599567976442515,-0.8632327131285589
Lib-2,1 nonsynonymous,-5.986173469387755,0.005300037659768896,-0.8632327131285589
Lib-2,1 nonsynonymous,-5.662783673469388,0.004564294629329405,-0.8632327131285589
Lib-2,1 nonsynonymous,-5.339393877551021,0.004996157132423528,-0.8632327131285589
Lib-2,1 nonsynonymous,-5.016004081632653,0.007110518185984546,-0.8632327131285589
Lib-2,1 nonsynonymous,-4.692614285714286,0.009468244055524473,-0.8632327131285589
Lib-2,1 nonsynonymous,-4.3692244897959185,0.012527629486387975,-0.8632327131285589
Lib-2,1 nonsynonymous,-4.045834693877551,0.018379678971432008,-0.8632327131285589
Lib-2,1 nonsynonymous,-3.7224448979591838,0.024349614276629575,-0.8632327131285589
Lib-2,1 nonsynonymous,-3.3990551020408173,0.029063676203048155,-0.8632327131285589
Lib-2,1 nonsynonymous,-3.075665306122449,0.0348001567248715,-0.8632327131285589
Lib-2,1 nonsynonymous,-2.752275510204081,0.042995893290160285,-0.8632327131285589
Lib-2,1 nonsynonymous,-2.4288857142857143,0.05603640071295182,-0.8632327131285589
Lib-2,1 nonsynonymous,-2.105495918367348,0.07095799025633953,-0.8632327131285589
Lib-2,1 nonsynonymous,-1.7821061224489796,0.09391083381071448,-0.8632327131285589
Lib-2,1 nonsynonymous,-1.4587163265306113,0.13356205653666356,-0.8632327131285589
Lib-2,1 nonsynonymous,-1.1353265306122449,0.19339064450851293,-0.8632327131285589
Lib-2,1 nonsynonymous,-0.8119367346938784,0.282509533673665,-0.8632327131285589
Lib-2,1 nonsynonymous,-0.48854693877551014,0.3802215906405764,-0.8632327131285589
Lib-2,1 nonsynonymous,-0.1651571428571419,0.43802121442094355,-0.8632327131285589
Lib-2,1 nonsynonymous,0.15823265306122458,0.4186252658409116,-0.8632327131285589
